schema	entry-v2-invalid-cache-deletion-manifest-v1
generated_at_utc	2026-08-16T14:07:34Z
status	NOT_EXECUTED_APPROVAL_REQUIRED
action	DELETE_EXACT_TREE
delete_root	/workspace/artifacts/cache/port/entry_v2
preserve_outside	/workspace/provenance/entry_v2
expected_directory_count	10
expected_file_count	4056
expected_total_file_bytes	63244943663
entry_type	size_bytes	sha256	absolute_path
F	21861156	4b169b0d00ef1a335e6fa71e88a0969d622d08dd97ae3ca26e605b69c008fdd7	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221103.qre2
F	1921	fed7b46b0f9851513127a8f96febd6b466a1cc8c7116e7bd8db5ee787bf48cd7	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221103.qre2.json
F	34246952	c39409afacc9a3e524b4a77475803d14a072cabb17787e1ab7b8bf2ff9dd604d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221104.qre2
F	1921	80335d7f64b263edbf40cd8685a0578fe9c04da63c708f70f12b59dfdc79db2f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221104.qre2.json
F	136	39dbfe0033e66b8ad9ad341cd7e44760bd39368c1a46563684a246eb4d01905f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221106.qre2
F	1916	6817a6052f727a6af04be9638b7dd0eb1cff7325f697a20fc13d9b41b5553716	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221106.qre2.json
F	18634044	263d7036c0f3e7b7d6d6525824a4e6cd272295b3b77b88a3535f8d26e7a22ced	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221107.qre2
F	1916	ffb8c75b4e8070d9368a0c268425a2603da41ddcb5ff917de423eb2ba3117196	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221107.qre2.json
F	19912820	49f7b64ced91d05aa368094d3696d0a25f875cacb76035f66d1357d88fbfe92b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221108.qre2
F	1921	3aa741b9436d4bf4f4549897968bdee827bcad03734cad3017b47b79a0b78fd1	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221108.qre2.json
F	21598728	872d585a47b43c87c5d2cbad3842992da14842e5b76cdb2e9ff1f98f70701b34	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221109.qre2
F	1921	c5c0c3e15739eca83ace16a064408944537b3d2dbbcf3528951a1d0a391e6134	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221109.qre2.json
F	22085660	598849ead2a3b7602917ba674e7eac3fe7ef0e3d48a0fc031b47249fefdff6f2	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221110.qre2
F	1921	a471abacbea88abc0df2906a8cac7d02bdb5b978a2ea035fb9f0c961353246ba	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221110.qre2.json
F	26185328	59a348e0160f0bfdbd5b63b24edf51eb611b4173d92fbff9aa362f5459155d99	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221111.qre2
F	1921	c660b6c45aa942a2ae2556cdff4605956b19701ee21bf7e38091c86dfe0110e3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221111.qre2.json
F	136	8d45dc291f8d916f8ad322cd152529ac3912c28e055f3a18803587d748c992e8	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221113.qre2
F	1916	dcd42f36f548568454e25e8bca4fe52bd338071658b52899411b51e6b2ffd2a4	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221113.qre2.json
F	17482036	e352f5b3b91f5f86c2658bee9e1b944cbfafa1f3f1a1ac207a78c8f37e13c486	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221114.qre2
F	1916	e2d612ca9930375c39026de2e0ae351fd6200a739a2379a0e0868b154c37ca9d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221114.qre2.json
F	23036800	93b3fc848aae53f5b8f46c6c1416dca56f8932bc703f81441ff3118c92729c8b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221115.qre2
F	1921	bf8310a7fa50486cd6c4fbefa6315c9065a51d354f0cea9ccc046abe8172f90f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221115.qre2.json
F	16759808	c2e83ad7543c59448f7e157f14134ffb46df24c872705e1e4bb70a28446cc55b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221116.qre2
F	1921	9a7eb45748df2b56581067f5f1f96802949838f24401f84027174cfc7fdf07a7	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221116.qre2.json
F	14806684	ee33b97408cd89a086c6d1fb8ad28a2c6f8c65ffe285e0025fe991847da9c08f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221117.qre2
F	1921	86fa751470d60d2d51180503eadac3e01a2e1043aa9b7f7a2c2634242d3825bf	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221117.qre2.json
F	13387004	a071d26981a3e84234f14178426243b8873345174b1fddb5a90e33b7145fd771	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221118.qre2
F	1921	1e30d6387d3d3e5055722eafd3fe186a30038518ec603268bd4bb0771fb0fc7e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221118.qre2.json
F	136	7b66f986ac1dfafd59b5377bc5122a3a5416de2a3405f2669726ca6ea548aa73	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221120.qre2
F	1916	81ca22ec1168e528d106b56029879535e8a40a0e79e04fb5137b661b9bfa7642	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221120.qre2.json
F	11503192	6df1a642a4598b929f79db728a71086029be9c66ff1c02854b160263f5ae86bf	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221121.qre2
F	1916	7da0558682ba39d465b184b5b524b6f3be0816c488064afb914599f3961cb2a6	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221121.qre2.json
F	10879384	6cc8b96aa4e853bb5342b5c55acd8956bab548d6c6bd28d5d5168a2a25a20273	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221122.qre2
F	1921	958d58c03cd42f92e0c51c32be91b5625374a078d6c75a874669d982ba2a6271	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221122.qre2.json
F	11092868	ec3aaa05e86f7daf3e291a56c75e08cd9c28d68c3aa1e985c1d8378b6b8d520c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221123.qre2
F	1921	c18c4345eaf32902e2863f37eed92ee0d1636ef08d05ffa751d33430893853b3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221123.qre2.json
F	3465052	eafce992bd9c7c9b35e7ca294be78cfd047afa66e958b55d377d9a1889db4b57	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221124.qre2
F	1920	3d5319a92bcdcf1906c8ab36b956eb2d0f5ab8c7f16ee37fc99e352c695eb4fa	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221124.qre2.json
F	5949796	44c4677cf925f5c2288fce889dc211cf7df207e7ed12f2d26bcbfb3a1a57c56c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221125.qre2
F	1919	09b91c1ba85c253013d3090531bd7e9356b2c6162340125b4eb68089e1cf7e67	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221125.qre2.json
F	136	a089b281b122c4a65e5dae5b8c4a533ba8b788460455d141adbeec0e14fd4ce3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221127.qre2
F	1915	9fba19103275804feaae394e5473195b8df79f980e32182c10c1366abc8e382b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221127.qre2.json
F	13911480	dd5fefb12afd56e22f50b9e003c87c82f7c6b870456a7a290205e92386667ae2	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221128.qre2
F	1916	9c72e4ff72726090c1f283f5cbcae11eeda13ee122c5ded338afd7c0c7c684f8	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221128.qre2.json
F	13553368	aa9c21693c2cbdf54e69e2b3ff4945f0011c40475cc1a1c6c743afaf098412db	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221129.qre2
F	1921	4399161b298239c1c4f9cfc9915815caf1b7c21e4fa7ccd327743d3bbe3550ea	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221129.qre2.json
F	12926748	254fb194e32fd3c8ca5c624cfe74395a1dfd97ac245493ef15cf48d388887524	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221130.qre2
F	1921	1865a205fe24a43b2033852702e61a03d6b7d33ff978370775979ba0772861c2	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221130.qre2.json
F	16738148	8809524d9466a395c6111945f3269841e23ce6631a00e114855dbe9a63ffe80c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221201.qre2
F	1921	dfba29b6b2acc543389524d0acf9e83d143a798b359ddceb2f4f744b5034ec6e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221201.qre2.json
F	14527080	30b513f408ea7b4be65966db6608bafae2c6d4df6515dd6efc1bb6f1635eee20	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221202.qre2
F	1921	8c5a8d55d50b3d7af78b1e9974d8cfd92beba938cb76d1512452de0e4fbe013e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221202.qre2.json
F	136	b469f6d270d63717b545a2284c2d05c32080e26eeca37e0efb673e66c1e329b0	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221204.qre2
F	1916	0cde524f6b04f2a98dc0f7de20a9c7327ebaa34144440486bb47447ef1806813	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221204.qre2.json
F	14992656	9e2519e2e81f67b3d3b0abf5ebdc95e7324c5f5f99ef28a571ce6f20c0d1d602	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221205.qre2
F	1916	417132a874ebbf92d18dfa47d5920f567594e35656d6e4a064eec031ef035547	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221205.qre2.json
F	20932740	26d0411b8f09133e1675bcbd17fab7c1af6369b9b0f327970e4162ae90bb8b0f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221206.qre2
F	1921	af4f0120cb001380c3c9d6dafba448fa965e0112295f441e646fc367c5ea1eea	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221206.qre2.json
F	16279336	69ec6acad9aed95480678d47fea0cc3ce226dc6917a96b981e11e3b3d68bb642	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221207.qre2
F	1921	79b95000e2916390968914e04e67159c8104f09ea845450ecdf6ea726ec41b79	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221207.qre2.json
F	5263212	d75e2b0b244c2aaf33732616187d1f899cd84e5bc80b84af17eb73d139463d3e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221208.qre2
F	1920	f76a69746bb35b87373ee36a7f0e05f1170eec82775461c8fb1042dd2408a4d1	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221208.qre2.json
F	1773	d084b200033a19a691b5b9146c67ff148c2f8d270090942f59f8464efd5ed4bc	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221209.qre2.json
F	136	044562bff4af3247383357f11eed915bd06dc6823edfe4a7f8885013ada2176a	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221211.qre2
F	1913	62505c9baf4de0538e742bcb10efeef76b260e6ffd8c82e5c1dbed5be2751a3f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221211.qre2.json
F	11306124	08ecd2afcd64f4028cbfbaadc6e7760b3af73523209f0a2d604816f141db8bb4	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221212.qre2
F	1913	630fdd61e22ad1c133f8d7888265065bba5d51800f8fe292c64915f69df6a9f7	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221212.qre2.json
F	26277820	47bcbf073324ae7b16155cbb5a9d5d96d3f58f138a3f9f64057950ba751bc055	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221213.qre2
F	1918	36c7058ba5f65c47bbd78d3c54f5951bae008b7e87288ef3988398fcf097c40d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221213.qre2.json
F	18620820	93caefd033daa158483fd21899b1ac25bdf55fcbc0ed17c2512fcb5a1adb9665	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221214.qre2
F	1918	3c92ca4a09b5d6e07b527a32f1448f2006218d5c601ae278ffce1f4eaecd1a1b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221214.qre2.json
F	19744556	8d5190f81ecd121398b7f77f9202ca46c60c9ed08b873f8e68f10f6b25d69c64	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221215.qre2
F	1918	ad82f49a3cae7138c2bb4f565ccb0ca879826803162a1ffd3621340b4511ea86	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221215.qre2.json
F	19123484	463b9c70843cc0acfefcdc943bd58c242511053f5c900d54464e074decff13ef	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221216.qre2
F	1918	3d340bec1071d8371b7bf9f878d669e4ab551df229ceddebfad355c3a1f94956	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221216.qre2.json
F	136	a0e383896e79a131595507329d9ea7e16badd184eef60874c3d37dfcaba10824	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221218.qre2
F	1913	e37b1b6c987965e8550a3c02b78dd96a4db5ed1cb1742b248f05304187924967	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221218.qre2.json
F	14083924	c36d93f7bd4cb16bb035613b9384e6e194095623935501daa1bb72392ecf1aba	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221219.qre2
F	1913	fae5c28f06c26379e072ba8a24e1580ac71026bd876be77df079e285fc7f195d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221219.qre2.json
F	18633588	0c70002434e246a01eae2f83b1bda471c80428346ff27d4ca08816d97bf95552	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221220.qre2
F	1918	8e3cae15052052ef1a847b61c48bff204a10d5c9e16706911d3fa8fc50ffe55d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221220.qre2.json
F	13903272	ebb20e43f4cf59bf569ab76e03a33a642fd21ad3346a76366f7c352965cf276c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221221.qre2
F	1918	fc1de63dc2cdd3136eaa4c3cdf9b05ea08a0d4877003f242eddf96bfb28d69b0	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221221.qre2.json
F	15950484	341703a8946c9fd5f025db334c48ee3237aa89094b9072699977a7ddbe596070	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221222.qre2
F	1918	fb7b21126ff2d652854594eef98d18bf70be10273c4054051fd2ecdd6eeb2122	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221222.qre2.json
F	17718548	4b6f199a8fba1c99180aab6fd0db375b24fbd886277788e2d331d853b1491a96	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221223.qre2
F	1918	407f47d9ca01b0e0573ffb4aa00ff9cf689e483ca583b11faa5208015a8576e6	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221223.qre2.json
F	212	a9f00f01cc0fe86bac9d6cd9d76a5d6d9955f611e72373ba4c47f111cb60bc21	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221225.qre2
F	1913	2f42356d3489fb5a0e29ada52a99ffe98a3beb2b93319806b2bdfd93d44e4b53	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221225.qre2.json
F	13073276	0016feb0195fb9e7553593001627f0d376f9af82ba2c89bda46b2f8151907376	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221227.qre2
F	1913	e118e754bf08dc4784452065578e527b2e12cf9e6d974784bd7e6db62b669f31	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221227.qre2.json
F	15157196	8c772ad651872484a03160c27621c9c013da05a7187e0de2c2757ad66f823ade	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221228.qre2
F	1918	d6819874a39d0ce92c22c6e1caa36fb2ffba06b05d54f10f46792475ddebb911	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221228.qre2.json
F	11403024	a4c1cc85dfd6dbaf1732c380ff7531a977b0deeb79da9c5f5ea5ba5c6777e2bb	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221229.qre2
F	1918	aaf5f9cbf5093f5f1df7eae9f9a78bb94a988fb02a17b95446d8b50b6563863c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221229.qre2.json
F	14886864	400aff9680a842b7ca6ad679a8d5696056e934353c0d1ed439ba7e57ccd5737f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221230.qre2
F	1918	1090b3d978449d82b4bc1f5ecaee6cb5ed8fa03d57ade0339b76ef88e16151ea	/workspace/artifacts/cache/port/entry_v2/events/NKD/20221230.qre2.json
F	212	1e17ff02e7a1b03673068a1d3c578be2602bd122890f5e3bf7e25ea86a5494ef	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230101.qre2
F	1913	0386ff7881d6e8972ed7b3fdade36187121b94ea9c6a248069a7f32d366370d5	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230101.qre2.json
F	16283440	ee9b81e5c892b949d7599e66d06d2a4c805da9b44f4398f2536b295862225941	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230103.qre2
F	1913	d7d91522bfaac47ca8398f0917db96c9341671573e6023ab6c94110ad85d5180	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230103.qre2.json
F	17437652	5df075889e13d1842574ee837d51da467877968033be009e18042cb523bec245	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230104.qre2
F	1918	df20a73c31786a087693e1ab8b7f80834b6bd7ce39d886a68e1d03cad6861246	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230104.qre2.json
F	16764596	d0240f666bd6f2010e6642f710c9987bb6046d86f0c7c785bce30360e9f6e0d3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230105.qre2
F	1918	c377c2b8cac7e88a4ca9e1884c7309aad2f07b495861df3325093d2129c4b030	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230105.qre2.json
F	16150136	13e1f12b56debe405581ab56f5501d52a46fa99c5e65d778bd6a6efb339d1cf8	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230106.qre2
F	1918	c261faecab174988ee3b7f29e74a469372500a9be8388ddc1827d9964e8d0d94	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230106.qre2.json
F	136	2d360c5b1bde86bd5abd0c6d2549b1c3cbfa366efcf728c089d698ed75307fcc	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230108.qre2
F	1913	c49aa445b26e3f1076dbcb1121fd741a05c19becef45bbf3f2e95c6431d604c2	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230108.qre2.json
F	7864996	10bba8669975df773ecb7638aad40cb5f793812b8190278c233e122df3b0909c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230109.qre2
F	1913	671eb110f6df09b6e8cd1c9490576c9680b7a2b1d364aa3b5b5c3d1b8d880074	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230109.qre2.json
F	17117692	5c02fbb724909c615234d06ca2d599e0f9ecede5dbc39cf6b5cd51d6ddf9b66c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230110.qre2
F	1918	e571073b9584bebc055b62da6424d962e93a6f2c9b343255e14d47fae4228070	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230110.qre2.json
F	10138992	b83854a3068e8f3e3f745c8d00bf0a2717d2935d0c34a1c01c3a9f3d50d9f654	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230111.qre2
F	1918	3f9eb0d03065ebf535f2213eace85c6a4f0c8255b7399d0105e7e4e1ab2943ca	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230111.qre2.json
F	19711724	8f903ce03f05cd2bda272b9ec0d3bb7da635025dd1d1c53437250524a9579958	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230112.qre2
F	1918	72a9af993df036e8364f251ae735842165cfef82c5bcdf7d31134c39381191be	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230112.qre2.json
F	14180216	a81fc873c4dd10c81696dea4d94e802d3b7e6091079c0c0885807fb58c9c672d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230113.qre2
F	1918	db88f67be1499b80892e2f79b287abb87a9bb6f14989a7a7ad481ffdbfdbb276	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230113.qre2.json
F	136	73abdf9dbffbdcc0e3db699e2a7d03f1c7cee0e560a72be3e050c63fc203c5a6	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230115.qre2
F	1913	7378eef31c93c85196447038e3495b72192f885a8fae6975077a3bca4a274d51	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230115.qre2.json
F	5723316	1fabe6dddfc6c6d260d92166376ffd206ab5d909b9757b09caa1a6f0a6a95e25	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230116.qre2
F	1912	bfd6aefab8ecb860ef3776a4d0835637667a50be7e81dbc867ca2e22cd1cf9f6	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230116.qre2.json
F	12903644	e2a3b6dd650b9f6f379d19bfe5b53745f7f99bdd78ff1c6e6fa85917ba6868cb	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230117.qre2
F	1917	46b493bfe4bbf92281bf2365dd3b23d4b9980a3c9d06f480b6a7f031514314ae	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230117.qre2.json
F	15411416	8b04f06984b019fe849a9d0ce70f6fcfe0deabd6d3a5af10e1e893f8a2fc8d7e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230118.qre2
F	1918	8dd2d67765342426bac143e1a4820ef23464a976108e535b6f3732fdd06f6ddb	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230118.qre2.json
F	17537288	2be53ec8d184380173f72ac0bad61cbdcfb9992aad37e57a2b310be1e6673e57	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230119.qre2
F	1918	c9aed4d427692e6f64c7411e03d97c81d2ce4ffaf6befd86559437365dda3aaa	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230119.qre2.json
F	13829552	f655ebce895587987642b51aadfe3f8faeb2cc30724b8cff7a24be5bad3ecba3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230120.qre2
F	1918	069d6b5c12877e75e9c4ce818461904e4a2e3a69b9949b4415b721f2f08f69d8	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230120.qre2.json
F	136	d8a8d3729631a062bb0d02c1fe85f9bf63491194c2b9c6368253d39d6587757b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230122.qre2
F	1913	35751e72d85e7d3447606952df55e1c8dd18be5acffe8f1a78c19eb209cb51c3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230122.qre2.json
F	12491648	feb6a8062f4f2347a6898f49cd976b9cd7fbd24dcaa29c1c5a6f435f818f3ee1	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230123.qre2
F	1913	5585db3f77beaa77284c33233bc5b26b7844629270fa2d70e75984621ba19f86	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230123.qre2.json
F	11828244	5d2f6710c5e87f31f9379b28f88a7a8354e3c3c897e46a953cf41d44857b9515	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230124.qre2
F	1918	5f7c7f8302bc6c0d521f361d4c976785f9d8a494b523c6250b23f21d64ab19e1	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230124.qre2.json
F	11595228	38b3ff456f69ba6979f857972b6bd0384ad95b2aaa6e74cbb163e9fa69f68a33	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230125.qre2
F	1918	cab4e156f2a2807a4cc205f913bac45f171b4f99e6c29b0434d039b113300302	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230125.qre2.json
F	11362972	662251e87d7b8e5b32ed20938e72e931f6829ebdc33ddf4e2f2ebb00b1f22f2c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230126.qre2
F	1918	d7df994b3415fb6ba5d017ef4486528e473c31b8045edd0898487415091e419c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230126.qre2.json
F	9440324	4002f6fee186cacbfd1a30df2f96db4319da88dede52538a290cae4f37205d90	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230127.qre2
F	1918	a0869af18761b00ab21bc80c6859df56794ba3a527c1c6466eff67e218d987a9	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230127.qre2.json
F	136	d85546d876389cac3328b9af91c64179a0f9549becbda9305437708e2fb23206	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230129.qre2
F	1913	fe7cc4963388112c196f34b0b21349553b03baa7c1c6e9cd32abc74e7c87893d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230129.qre2.json
F	12451368	36e83aeee09ad923035ee6b40211de58f36e0c8a2e3cf9aa1ad0ea94e24a9cc8	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230130.qre2
F	1913	f8341d5969fa1acc7f8f292ff9bc5956220a45a8a895c879b0242c1b8afa9087	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230130.qre2.json
F	12874384	309a137acfea78e8a33cfc37c4ed7005b53bc604e97efce3bb0290e99e4a6e6f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230131.qre2
F	1918	390dd9e4f4717035a4bbd7b7e7ef0022695c346e17d027296c7300698613fecc	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230131.qre2.json
F	13542652	18f435a788bab5f7980a07cee7c8e29446c1b20d30a792930875ecd701e0c428	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230201.qre2
F	1918	71f00d7f58e38963540422d43e7c64776fab26f216b23a4acb85648a3e3df42c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230201.qre2.json
F	17776460	aa0bcfa11d95faabfb886cc80c1e16a1cbe774412bce8409c9aed46066b05c44	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230202.qre2
F	1918	d24b47eb435f10f53b79a1b5d6b0f063b882eff054de6c75d57199bfdddc3fbd	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230202.qre2.json
F	15707740	d552701ae0d9e37b38f322f4a048f9d12e383cd695834c07bf8101083d70eeb5	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230203.qre2
F	1918	74d4f2645ccf195c6b14c08dccdd473a88b0a5ef5b759e233c81a72884993de5	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230203.qre2.json
F	136	6f34af6ffbc1347154644e3906d0527c16dafa2e2f993173b55dfc5d3e155526	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230205.qre2
F	1913	027c4d6b30a03f316b104efbb3b7c35358e1bbe103d34b26ab7690854e5a7722	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230205.qre2.json
F	13392172	f35d1561ec806ca81c6bb11f369765a173c5c7b1eb37cc9d313266628b5017cf	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230206.qre2
F	1913	7162820aab01e507c17d476d7da526d4ad7285c1f0e35a42154dac4e26868127	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230206.qre2.json
F	13186972	af891dbe36452cb98ecd7c181b094f87ca37cd71adac37f06502a95fd48a3b4f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230207.qre2
F	1918	0fcdd89b8bc7ba546784d24b73651ffc3207fd1300d28451afe29b9b07502766	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230207.qre2.json
F	11948856	65b69c4c2537facffab28913e09ea130efe9bac00821fdc7d9d4f11d971d51a1	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230208.qre2
F	1918	a07128a58c9c2c6b7a462dffd05b4318abdcf1dcd6676e4e4ef9652806bff7d3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20230208.qre2.json
