# PORT_M1_SPEC.md §3 vol layer V1/V2 + CC-M1-1(A) + D-054 SANE mids (spec_sha16=b84832556267e703)
# params_hash=9249e6e164e637222cf009ebe366844717b544b4e33876e84bf42e7c45150767
# the LAST row with is_frozen_candidate=1 per (asset,segment,target) is the FROZEN coefficient vector exported to M1.B (fit through 2024-12-31)
# beta_log_context is empty for HG (no context series)
asset	segment	target	refit_month	n_train	n_predict	mean_log_target	cal_persistence_log	cal_atr_log	is_frozen_candidate	beta_const	beta_log_rv1	beta_log_rv5	beta_log_rv22	beta_log_parkinson1	beta_log_gk1	beta_log_rs1	beta_log1p_jump1	beta_log_context	beta_dow_TUE	beta_dow_WED	beta_dow_THU	beta_dow_FRI
SI	LONDON	RANGE	2023-05	473	23	7.158602	0.000689	-0.697413	1	2.103196	0.052118	0.205346	0.033024	0.232655	-0.373710	0.156668	0.006062	0.337993	0.042957	0.015384	0.023813	0.002701
SI	LONDON	RANGE	2023-06	496	22	7.159828	0.001392	-0.694914	1	2.179567	0.058814	0.195315	0.036293	0.180687	-0.276668	0.101231	0.005785	0.337036	0.062472	0.013990	0.039496	0.004642
SI	LONDON	RANGE	2023-07	518	21	7.152601	0.001261	-0.699296	1	2.192674	0.061872	0.183878	0.038443	0.089532	-0.129951	0.041496	0.006113	0.370404	0.059267	0.013752	0.042624	0.003459
SI	LONDON	RANGE	2023-08	539	23	7.139375	0.000094	-0.706371	1	2.033054	0.058252	0.177770	0.043621	0.115245	-0.199882	0.082566	0.006386	0.454970	0.058520	0.012213	0.043398	0.002621
SI	LONDON	RANGE	2023-09	562	21	7.126349	-0.000448	-0.712224	1	2.026311	0.056300	0.174813	0.051246	0.139516	-0.262738	0.112239	0.006551	0.465035	0.066518	0.023168	0.054057	0.009582
SI	LONDON	RANGE	2023-10	583	22	7.121421	0.000465	-0.707995	1	2.298624	0.070931	0.172910	0.044249	0.184426	-0.366146	0.163450	0.005972	0.363748	0.076471	0.022922	0.049520	0.014399
SI	LONDON	RANGE	2023-11	605	22	7.120434	0.000043	-0.707739	1	2.348744	0.064245	0.180732	0.036274	0.221908	-0.459501	0.226508	0.006552	0.359457	0.075098	0.025465	0.041218	0.016368
SI	LONDON	RANGE	2023-12	627	20	7.114280	-0.000021	-0.711739	1	2.265460	0.068675	0.177813	0.042092	0.244126	-0.487248	0.234385	0.006406	0.346994	0.079209	0.029575	0.039486	0.019319
SI	LONDON	RANGE	2024-01	647	22	7.110954	0.000976	-0.714260	1	2.333079	0.075885	0.156321	0.043100	0.290728	-0.570642	0.272782	0.006113	0.385788	0.066214	0.020686	0.036952	0.014672
SI	LONDON	RANGE	2024-02	669	21	7.099795	-0.000101	-0.720056	1	2.219305	0.073993	0.161824	0.048542	0.285134	-0.557194	0.261308	0.005643	0.389242	0.076591	0.042086	0.039441	0.026395
SI	LONDON	RANGE	2024-03	690	20	7.085671	0.000178	-0.729015	1	2.132142	0.072414	0.168587	0.054274	0.233334	-0.466796	0.214774	0.005257	0.390445	0.072627	0.034064	0.044915	0.011552
SI	LONDON	RANGE	2024-04	710	22	7.078140	0.000802	-0.734305	1	1.983047	0.059161	0.188404	0.066855	0.257536	-0.502539	0.229224	0.005290	0.340488	0.082382	0.039798	0.059537	0.025766
SI	LONDON	RANGE	2024-05	732	23	7.079431	0.000550	-0.740815	1	1.985092	0.055331	0.186179	0.072714	0.250960	-0.502434	0.239297	0.005569	0.330344	0.087007	0.039747	0.050698	0.021722
SI	LONDON	RANGE	2024-06	755	20	7.079464	0.000335	-0.751921	1	2.000187	0.051006	0.194909	0.062333	0.281460	-0.541536	0.252500	0.005147	0.341193	0.087653	0.049876	0.060146	0.018937
SI	LONDON	RANGE	2024-07	775	23	7.082026	0.000287	-0.763003	1	2.138953	0.043155	0.186215	0.054915	0.207585	-0.390177	0.187895	0.005245	0.369830	0.095864	0.042068	0.054385	0.030634
SI	LONDON	RANGE	2024-08	798	22	7.077906	-0.000158	-0.776206	1	2.207623	0.044769	0.193484	0.044127	0.174209	-0.340787	0.160712	0.005426	0.383136	0.095453	0.040486	0.049620	0.028131
SI	LONDON	RANGE	2024-09	820	21	7.077001	-0.000154	-0.786828	1	2.243848	0.045029	0.187010	0.046161	0.085062	-0.168743	0.085686	0.004643	0.373502	0.081742	0.023332	0.035265	0.006196
SI	LONDON	RANGE	2024-10	841	23	7.079609	0.001248	-0.792017	1	2.218396	0.042851	0.192195	0.041973	0.078544	-0.157779	0.085805	0.004716	0.379494	0.070596	0.005273	0.034331	-0.007374
SI	LONDON	RANGE	2024-11	864	21	7.083510	0.000546	-0.799800	1	2.204679	0.043169	0.185741	0.045386	0.037573	-0.082117	0.055882	0.004580	0.385785	0.065510	0.003139	0.030002	-0.012332
SI	LONDON	RANGE	2024-12	885	21	7.087573	-0.000231	-0.805431	1	2.282725	0.030504	0.188207	0.042415	0.006873	-0.006055	0.012855	0.004745	0.412834	0.068535	0.008425	0.029498	-0.010506
SI	LONDON	RANGE	2025-01	906	22	7.088111	0.000014	-0.810251	1	2.308229	0.032923	0.183826	0.044573	-0.037680	0.078963	-0.032530	0.004930	0.415902	0.061917	0.004013	0.026410	-0.010280
SI	LONDON	RANGE	2025-02	928	20	7.092463	0.000121	-0.808652	0	2.268430	0.033304	0.186277	0.045623	-0.049423	0.096767	-0.030131	0.005358	0.390088	0.059021	-0.002658	0.025850	-0.017500
SI	LONDON	RANGE	2025-03	948	21	7.096248	0.000143	-0.810244	0	2.243708	0.031550	0.187660	0.048108	-0.057269	0.110894	-0.035462	0.005215	0.387875	0.052166	-0.005258	0.023190	-0.018796
SI	LONDON	RANGE	2025-04	969	21	7.102115	0.000798	-0.808521	0	2.131923	0.028381	0.190330	0.058082	-0.079466	0.153856	-0.053073	0.004933	0.375358	0.052691	-0.007271	0.030715	-0.024302
SI	LONDON	RANGE	2025-05	990	22	7.110991	0.001448	-0.810514	0	2.190204	0.031889	0.185441	0.059522	-0.079869	0.179985	-0.077128	0.004916	0.349851	0.047045	0.000667	0.031712	-0.029010
SI	LONDON	RANGE	2025-06	1012	21	7.115677	0.000051	-0.812458	0	2.294662	0.036678	0.173692	0.060202	-0.113174	0.244837	-0.117002	0.004215	0.367228	0.045077	-0.007328	0.036262	-0.035207
SI	LONDON	RANGE	2025-07	1033	23	7.124967	0.000237	-0.807820	0	2.181942	0.052387	0.160853	0.074337	-0.115132	0.207546	-0.091822	0.003829	0.363614	0.048749	-0.002747	0.051903	-0.023915
SI	LONDON	RANGE	2025-08	1056	21	7.130063	0.001448	-0.806892	0	2.108960	0.043213	0.169032	0.084153	-0.067024	0.126408	-0.059001	0.003752	0.349001	0.044926	-0.006635	0.055097	-0.022758
SI	LONDON	RANGE	2025-09	1077	22	7.132854	0.000115	-0.807072	0	2.089790	0.049058	0.164515	0.086534	-0.083406	0.152987	-0.071136	0.003777	0.343695	0.042337	-0.009023	0.059240	-0.025818
SI	LONDON	RANGE	2025-10	1099	23	7.140799	0.001554	-0.804859	0	1.893436	0.046706	0.173185	0.095069	-0.110103	0.222856	-0.105644	0.003022	0.320548	0.046767	-0.007180	0.064305	-0.026055
SI	LONDON	RANGE	2025-11	1122	19	7.162072	0.000992	-0.802028	0	1.355415	0.043428	0.197263	0.106541	-0.191566	0.424230	-0.205994	0.001752	0.306187	0.061136	-0.004499	0.058576	-0.023081
SI	LONDON	RANGE	2025-12	1141	22	7.177471	0.001238	-0.803050	0	1.133037	0.047732	0.193204	0.119058	-0.208819	0.467111	-0.222643	0.001560	0.299194	0.066241	-0.001812	0.064007	-0.019946
SI	LONDON	SIGMA	2022-07	260	21	6.678494	-0.000033	-1.143058	1	2.285792	0.069206	0.179001	-0.107472	0.013414	0.091616	-0.082486	0.001559	0.817301	0.032571	-0.039988	0.047062	0.000991
SI	LONDON	SIGMA	2022-08	281	23	6.681076	0.000637	-1.137040	1	2.218214	0.041197	0.208380	-0.103705	0.003248	0.240370	-0.200384	0.001901	0.755964	0.045966	-0.031452	0.055771	0.023450
SI	LONDON	SIGMA	2022-09	304	22	6.670798	0.000768	-1.141176	1	2.229911	0.043715	0.207194	-0.106499	0.051244	0.148070	-0.158973	0.002199	0.766683	0.043958	-0.032587	0.053747	0.012088
SI	LONDON	SIGMA	2022-10	326	21	6.679990	0.000659	-1.128500	1	2.199037	0.044637	0.210569	-0.106902	0.099396	0.057340	-0.115503	0.001985	0.759541	0.037460	-0.026682	0.051865	0.007841
SI	LONDON	SIGMA	2022-11	347	22	6.693887	0.000022	-1.126207	1	2.099475	0.040736	0.216640	-0.100755	0.179898	-0.159219	0.022104	0.001599	0.754845	0.028854	-0.024283	0.046884	0.008317
SI	LONDON	SIGMA	2022-12	369	21	6.704942	-0.000060	-1.126933	1	1.759356	0.050653	0.228397	-0.069476	0.152216	-0.117517	0.009471	0.001594	0.624771	0.025395	-0.037277	0.039329	0.005331
SI	LONDON	SIGMA	2023-01	390	21	6.717864	0.000825	-1.125223	1	1.306188	0.050440	0.264074	-0.021439	0.101966	0.006807	-0.049053	-0.000390	0.353260	0.045931	-0.037275	0.041186	0.013091
SI	LONDON	SIGMA	2023-02	411	20	6.728081	0.000928	-1.125817	1	1.141380	0.044496	0.265253	0.005063	0.078358	0.035629	-0.051989	-0.000877	0.302134	0.055241	-0.027586	0.046621	0.016627
SI	LONDON	SIGMA	2023-03	431	23	6.726751	-0.000185	-1.131647	1	1.097707	0.042148	0.268057	0.006794	0.083054	0.017302	-0.032084	-0.000450	0.288720	0.056521	-0.022308	0.044287	0.023973
SI	LONDON	SIGMA	2023-04	454	19	6.728938	0.000162	-1.126596	1	1.150203	0.045589	0.248708	0.009291	0.080397	0.042998	-0.047528	0.000089	0.315658	0.047807	-0.030942	0.034337	0.015431
SI	LONDON	SIGMA	2023-05	473	23	6.727548	0.000038	-1.126444	1	1.177301	0.050673	0.245584	0.009693	0.080897	0.051410	-0.062456	0.000105	0.309761	0.045309	-0.024059	0.036286	0.020271
SI	LONDON	SIGMA	2023-06	496	22	6.726000	0.000634	-1.126758	1	1.205819	0.059942	0.236348	0.014870	0.028582	0.134575	-0.100276	0.000287	0.291077	0.055221	-0.019953	0.041811	0.016808
SI	LONDON	SIGMA	2023-07	518	21	6.721738	0.000138	-1.128313	1	1.253781	0.059568	0.237158	0.017761	0.035330	0.106926	-0.082199	0.000470	0.266326	0.050319	-0.022548	0.040459	0.017537
SI	LONDON	SIGMA	2023-08	539	23	6.715119	-0.000308	-1.128972	1	1.314463	0.062890	0.235916	0.017457	0.004783	0.174440	-0.124769	0.000437	0.251920	0.050066	-0.026761	0.039461	0.013912
SI	LONDON	SIGMA	2023-09	562	21	6.703722	-0.000605	-1.133291	1	1.308396	0.060011	0.235508	0.020349	0.050866	0.073788	-0.075983	0.000744	0.268222	0.057827	-0.017455	0.046931	0.025600
SI	LONDON	SIGMA	2023-10	583	22	6.696236	-0.000259	-1.131633	1	1.405980	0.067209	0.229724	0.019907	0.062029	0.052490	-0.068518	0.000308	0.238604	0.056905	-0.019125	0.044873	0.021704
SI	LONDON	SIGMA	2023-11	605	22	6.694218	-0.000622	-1.132446	1	1.408111	0.065651	0.231482	0.016848	0.080837	0.012300	-0.039201	0.000675	0.230745	0.053253	-0.020808	0.036177	0.018819
SI	LONDON	SIGMA	2023-12	627	20	6.691352	-0.000050	-1.133261	1	1.440472	0.066885	0.228765	0.017855	0.101829	-0.023410	-0.025267	0.000502	0.224646	0.054272	-0.017312	0.033542	0.018116
SI	LONDON	SIGMA	2024-01	647	22	6.688376	0.000191	-1.135481	1	1.472238	0.066848	0.223674	0.016118	0.130441	-0.081382	0.005619	0.000547	0.242391	0.047156	-0.016430	0.036306	0.020631
SI	LONDON	SIGMA	2024-02	669	21	6.676137	-0.000713	-1.142384	1	1.279972	0.069055	0.227747	0.021812	0.119891	-0.062481	-0.001981	0.000512	0.250346	0.047419	-0.011919	0.030404	0.019497
SI	LONDON	SIGMA	2024-03	690	20	6.659853	-0.001051	-1.153512	1	1.019661	0.070646	0.231393	0.037558	0.078725	0.017699	-0.046785	0.001049	0.255568	0.042734	-0.013083	0.029978	0.017782
SI	LONDON	SIGMA	2024-04	710	22	6.653526	0.000121	-1.157652	1	1.064404	0.068116	0.235728	0.036031	0.056570	0.040070	-0.051270	0.001196	0.248848	0.044490	-0.014231	0.030797	0.019732
SI	LONDON	SIGMA	2024-05	732	23	6.656000	-0.000116	-1.163032	1	1.076738	0.059594	0.242194	0.033537	0.060248	0.047817	-0.059126	0.000987	0.254874	0.055874	-0.010302	0.034335	0.028387
SI	LONDON	SIGMA	2024-06	755	20	6.658277	-0.000067	-1.171960	1	1.076872	0.059628	0.232385	0.034591	0.079075	0.044230	-0.065245	0.000682	0.271004	0.062048	-0.000062	0.045838	0.031821
SI	LONDON	SIGMA	2024-07	775	23	6.660810	-0.000170	-1.183100	1	1.225159	0.053625	0.225732	0.027641	0.036733	0.120070	-0.094851	0.000555	0.300092	0.067897	-0.003617	0.046784	0.038641
SI	LONDON	SIGMA	2024-08	798	22	6.660089	-0.000319	-1.192978	1	1.279283	0.053069	0.226512	0.024495	0.034990	0.112295	-0.091613	0.000521	0.311269	0.067562	-0.002076	0.046288	0.041792
SI	LONDON	SIGMA	2024-09	820	21	6.661088	-0.000412	-1.201747	1	1.323042	0.054785	0.218504	0.027820	-0.001057	0.184331	-0.126541	0.000281	0.308296	0.062674	-0.007228	0.041786	0.031725
SI	LONDON	SIGMA	2024-10	841	23	6.663193	0.000415	-1.207458	1	1.322027	0.058483	0.215550	0.026386	0.005808	0.161701	-0.110375	0.000415	0.311268	0.060969	-0.010777	0.043523	0.031366
SI	LONDON	SIGMA	2024-11	864	21	6.666650	0.000173	-1.215705	1	1.337717	0.057293	0.212747	0.028292	-0.016481	0.219534	-0.144659	0.000365	0.312997	0.058261	-0.013101	0.037363	0.024880
SI	LONDON	SIGMA	2024-12	885	21	6.672245	0.000046	-1.219844	1	1.330210	0.050944	0.220880	0.023664	-0.028516	0.254266	-0.163265	0.000276	0.317809	0.058791	-0.010961	0.039533	0.029344
SI	LONDON	SIGMA	2025-01	906	22	6.672507	-0.000310	-1.224957	1	1.329924	0.052375	0.218180	0.024688	-0.049423	0.296315	-0.185281	0.000401	0.321107	0.054964	-0.011370	0.040514	0.027298
SI	LONDON	SIGMA	2025-02	928	20	6.674285	0.000031	-1.225927	0	1.326547	0.053154	0.212399	0.028623	-0.067043	0.330386	-0.197542	0.000562	0.316642	0.052817	-0.015028	0.040847	0.022575
SI	LONDON	SIGMA	2025-03	948	21	6.678569	0.000141	-1.227043	0	1.298159	0.050373	0.216323	0.030355	-0.084311	0.364512	-0.214740	0.000391	0.314180	0.055361	-0.015398	0.041973	0.024052
SI	LONDON	SIGMA	2025-04	969	21	6.681452	0.000400	-1.228292	0	1.290400	0.049432	0.213869	0.033188	-0.092467	0.381079	-0.221251	0.000377	0.315144	0.051352	-0.018398	0.042811	0.022732
SI	LONDON	SIGMA	2025-05	990	22	6.691469	0.000714	-1.229175	0	1.274575	0.049903	0.215873	0.032417	-0.090683	0.389262	-0.230131	0.000314	0.309737	0.052089	-0.014501	0.044229	0.023259
SI	LONDON	SIGMA	2025-06	1012	21	6.694686	-0.000108	-1.232592	0	1.448373	0.045712	0.216916	0.025772	-0.096820	0.403536	-0.244081	0.000114	0.311725	0.046443	-0.021275	0.041840	0.013948
