# PORT_M1B_SPEC.md S1.1 OR_EXT ledger (CC-M1-6.1) (spec_sha16=d31f48b59877e44d)
# params_hash=c0fd01c82cf4831599c021524d8cdabcf7a0af758ef8b6b9047750390b514b38
# S1.1 differential vs m1/levels_v3 over EVERY session: adding the OR_EXT family may not perturb any other level, and every new touch must belong to OR_EXT
asset	date8	n_non_orext_rows	n_non_orext_mismatch	n_orext_rows	n_orext_unexpected_keys	n_touches_v3	n_touches_v4	n_orext_touches	verdict
HG	20221013	205	0	0	0	591	591	0	PASS
HG	20221014	224	0	0	0	432	432	0	PASS
HG	20221017	218	0	0	0	391	391	0	PASS
HG	20221018	211	0	0	0	457	457	0	PASS
HG	20221019	212	0	0	0	306	306	0	PASS
HG	20221020	208	0	0	0	443	443	0	PASS
HG	20221021	226	0	0	0	430	430	0	PASS
HG	20221024	218	0	0	0	367	367	0	PASS
HG	20221025	203	0	0	0	264	264	0	PASS
HG	20221026	205	0	0	0	279	279	0	PASS
HG	20221027	224	0	0	0	404	404	0	PASS
HG	20221028	206	0	0	0	239	239	0	PASS
HG	20221031	211	0	0	0	314	314	0	PASS
HG	20221101	203	0	0	0	255	255	0	PASS
HG	20221102	214	0	0	0	481	481	0	PASS
HG	20221103	214	0	0	0	238	238	0	PASS
HG	20221104	210	0	0	0	230	230	0	PASS
HG	20221107	242	0	0	0	351	351	0	PASS
HG	20221108	211	0	0	0	421	421	0	PASS
HG	20221109	228	0	0	0	499	499	0	PASS
HG	20221110	219	0	0	0	498	498	0	PASS
HG	20221111	226	0	0	0	302	302	0	PASS
HG	20221114	229	0	0	0	548	548	0	PASS
HG	20221115	220	0	0	0	453	453	0	PASS
HG	20221116	213	0	0	0	280	280	0	PASS
HG	20221117	210	0	0	0	256	256	0	PASS
HG	20221118	212	0	0	0	295	295	0	PASS
HG	20221121	208	0	0	0	230	230	0	PASS
HG	20221122	217	0	0	0	409	409	0	PASS
HG	20221123	211	0	0	0	286	286	0	PASS
HG	20221124	205	0	0	0	186	186	0	PASS
HG	20221125	202	0	0	0	388	388	0	PASS
HG	20221128	210	0	0	0	409	409	0	PASS
HG	20221129	205	0	0	0	266	266	0	PASS
HG	20221130	242	0	0	0	329	329	0	PASS
HG	20221201	214	0	0	0	325	325	0	PASS
HG	20221202	216	0	0	0	466	466	0	PASS
HG	20221205	218	0	0	0	435	435	0	PASS
HG	20221206	214	0	0	0	326	326	0	PASS
HG	20221207	201	0	0	0	463	463	0	PASS
HG	20221208	217	0	0	0	367	367	0	PASS
HG	20221209	210	0	0	0	381	381	0	PASS
HG	20221212	206	0	0	0	243	243	0	PASS
HG	20221213	213	0	0	0	475	475	0	PASS
HG	20221214	220	0	0	0	310	310	0	PASS
HG	20221215	208	0	0	0	311	311	0	PASS
HG	20221216	218	0	0	0	278	278	0	PASS
HG	20221219	207	0	0	0	324	324	0	PASS
HG	20221220	205	0	0	0	461	461	0	PASS
HG	20221221	213	0	0	0	263	263	0	PASS
HG	20221222	203	0	0	0	284	284	0	PASS
HG	20221223	207	0	0	0	276	276	0	PASS
HG	20221227	209	0	0	0	343	343	0	PASS
HG	20221228	214	0	0	0	257	257	0	PASS
HG	20221229	207	0	0	0	238	238	0	PASS
HG	20221230	205	0	0	0	453	453	0	PASS
HG	20230103	206	0	0	0	526	526	0	PASS
HG	20230104	214	0	0	0	395	395	0	PASS
HG	20230105	208	0	0	0	263	263	0	PASS
HG	20230106	210	0	0	0	376	376	0	PASS
HG	20230109	223	0	0	0	268	268	0	PASS
HG	20230110	225	0	0	0	344	344	0	PASS
HG	20230111	219	0	0	0	302	302	0	PASS
HG	20230112	223	0	0	0	472	472	0	PASS
HG	20230113	213	0	0	0	443	443	0	PASS
HG	20230116	213	0	0	0	323	323	0	PASS
HG	20230117	213	0	0	0	457	457	0	PASS
HG	20230118	220	0	0	0	446	446	0	PASS
HG	20230119	224	0	0	0	419	419	0	PASS
HG	20230120	215	0	0	0	425	425	0	PASS
HG	20230123	218	0	0	0	426	426	0	PASS
HG	20230124	208	0	0	0	316	316	0	PASS
HG	20230125	212	0	0	0	454	454	0	PASS
HG	20230126	213	0	0	0	421	421	0	PASS
HG	20230127	205	0	0	0	413	413	0	PASS
HG	20230130	222	0	0	0	407	407	0	PASS
HG	20230131	207	0	0	0	394	394	0	PASS
HG	20230201	217	0	0	0	478	478	0	PASS
HG	20230202	215	0	0	0	490	490	0	PASS
HG	20230203	217	0	0	0	512	512	0	PASS
HG	20230206	216	0	0	0	286	286	0	PASS
HG	20230207	210	0	0	0	477	477	0	PASS
HG	20230208	210	0	0	0	326	326	0	PASS
HG	20230209	220	0	0	0	431	431	0	PASS
HG	20230210	210	0	0	0	286	286	0	PASS
HG	20230213	208	0	0	0	380	380	0	PASS
HG	20230214	217	0	0	0	507	507	0	PASS
HG	20230215	212	0	0	0	363	363	0	PASS
HG	20230216	212	0	0	0	312	312	0	PASS
HG	20230217	221	0	0	0	436	436	0	PASS
HG	20230220	203	0	0	0	275	275	0	PASS
HG	20230221	213	0	0	0	517	517	0	PASS
HG	20230222	210	0	0	0	397	397	0	PASS
HG	20230223	203	0	0	0	326	326	0	PASS
HG	20230224	225	0	0	0	257	257	0	PASS
HG	20230227	218	0	0	0	383	383	0	PASS
HG	20230228	225	0	0	0	353	353	0	PASS
HG	20230301	212	0	0	0	278	278	0	PASS
HG	20230302	213	0	0	0	328	328	0	PASS
HG	20230303	213	0	0	0	257	257	0	PASS
HG	20230306	205	0	0	0	367	367	0	PASS
HG	20230307	213	0	0	0	311	311	0	PASS
HG	20230308	221	0	0	0	400	400	0	PASS
HG	20230309	217	0	0	0	237	237	0	PASS
HG	20230310	205	0	0	0	448	448	0	PASS
HG	20230313	214	0	0	0	681	681	0	PASS
HG	20230314	221	0	0	0	298	298	0	PASS
HG	20230315	212	0	0	0	285	285	0	PASS
HG	20230316	226	0	0	0	390	390	0	PASS
HG	20230317	211	0	0	0	327	327	0	PASS
HG	20230320	215	0	0	0	448	448	0	PASS
HG	20230321	206	0	0	0	244	244	0	PASS
HG	20230322	209	0	0	0	398	398	0	PASS
HG	20230323	211	0	0	0	400	400	0	PASS
HG	20230324	225	0	0	0	465	465	0	PASS
HG	20230327	205	0	0	0	278	278	0	PASS
HG	20230328	212	0	0	0	231	231	0	PASS
HG	20230329	209	0	0	0	309	309	0	PASS
HG	20230330	209	0	0	0	293	293	0	PASS
HG	20230331	208	0	0	0	382	382	0	PASS
HG	20230403	210	0	0	0	272	272	0	PASS
HG	20230404	207	0	0	0	253	253	0	PASS
HG	20230405	211	0	0	0	294	294	0	PASS
HG	20230406	207	0	0	0	263	263	0	PASS
HG	20230410	203	0	0	0	375	375	0	PASS
HG	20230411	213	0	0	0	409	409	0	PASS
HG	20230412	210	0	0	0	381	381	0	PASS
HG	20230413	211	0	0	0	211	211	0	PASS
HG	20230414	205	0	0	0	392	392	0	PASS
HG	20230417	209	0	0	0	232	232	0	PASS
HG	20230418	206	0	0	0	261	261	0	PASS
HG	20230419	203	0	0	0	298	298	0	PASS
HG	20230420	211	0	0	0	440	440	0	PASS
HG	20230421	209	0	0	0	375	375	0	PASS
HG	20230424	209	0	0	0	436	436	0	PASS
HG	20230425	205	0	0	0	199	199	0	PASS
HG	20230426	218	0	0	0	306	306	0	PASS
HG	20230427	210	0	0	0	623	623	0	PASS
HG	20230428	214	0	0	0	424	424	0	PASS
HG	20230501	208	0	0	0	342	342	0	PASS
HG	20230502	215	0	0	0	355	355	0	PASS
HG	20230503	210	0	0	0	303	303	0	PASS
HG	20230504	204	0	0	0	401	401	0	PASS
HG	20230505	208	0	0	0	351	351	0	PASS
HG	20230508	205	0	0	0	245	245	0	PASS
HG	20230509	207	0	0	0	228	228	0	PASS
HG	20230510	208	0	0	0	345	345	0	PASS
HG	20230511	210	0	0	0	247	247	0	PASS
HG	20230512	224	0	0	0	245	245	0	PASS
HG	20230515	204	0	0	0	269	269	0	PASS
HG	20230516	208	0	0	0	353	353	0	PASS
HG	20230517	212	0	0	0	270	270	0	PASS
HG	20230518	211	0	0	0	232	232	0	PASS
HG	20230519	213	0	0	0	403	403	0	PASS
HG	20230522	209	0	0	0	285	285	0	PASS
HG	20230523	207	0	0	0	271	271	0	PASS
HG	20230524	213	0	0	0	344	344	0	PASS
HG	20230525	213	0	0	0	425	425	0	PASS
HG	20230526	206	0	0	0	299	299	0	PASS
HG	20230529	209	0	0	0	238	238	0	PASS
HG	20230530	200	0	0	0	317	317	0	PASS
HG	20230531	204	0	0	0	409	409	0	PASS
HG	20230601	201	0	0	0	349	349	0	PASS
HG	20230602	205	0	0	0	391	391	0	PASS
HG	20230605	217	0	0	0	341	341	0	PASS
HG	20230606	211	0	0	0	277	277	0	PASS
HG	20230607	204	0	0	0	404	404	0	PASS
HG	20230608	213	0	0	0	368	368	0	PASS
HG	20230609	208	0	0	0	401	401	0	PASS
HG	20230612	214	0	0	0	240	240	0	PASS
HG	20230613	204	0	0	0	403	403	0	PASS
HG	20230614	216	0	0	0	423	423	0	PASS
HG	20230615	210	0	0	0	301	301	0	PASS
HG	20230616	218	0	0	0	385	385	0	PASS
HG	20230619	202	0	0	0	154	154	0	PASS
HG	20230620	204	0	0	0	409	409	0	PASS
HG	20230621	203	0	0	0	374	374	0	PASS
HG	20230622	209	0	0	0	405	405	0	PASS
HG	20230623	209	0	0	0	262	262	0	PASS
HG	20230626	209	0	0	0	359	359	0	PASS
HG	20230627	209	0	0	0	363	363	0	PASS
HG	20230628	203	0	0	0	287	287	0	PASS
HG	20230629	204	0	0	0	229	229	0	PASS
HG	20230630	203	0	0	0	292	292	0	PASS
HG	20230703	211	0	0	0	226	226	0	PASS
HG	20230704	200	0	0	0	206	206	0	PASS
HG	20230705	197	0	0	0	369	369	0	PASS
HG	20230706	209	0	0	0	418	418	0	PASS
HG	20230707	207	0	0	0	366	366	0	PASS
HG	20230710	207	0	0	0	321	321	0	PASS
HG	20230711	201	0	0	0	334	334	0	PASS
HG	20230712	209	0	0	0	304	304	0	PASS
HG	20230713	208	0	0	0	342	342	0	PASS
HG	20230714	213	0	0	0	244	244	0	PASS
HG	20230717	205	0	0	0	202	202	0	PASS
HG	20230718	213	0	0	0	314	314	0	PASS
HG	20230719	206	0	0	0	377	377	0	PASS
HG	20230720	205	0	0	0	262	262	0	PASS
HG	20230721	211	0	0	0	216	216	0	PASS
HG	20230724	203	0	0	0	413	413	0	PASS
HG	20230725	209	0	0	0	264	264	0	PASS
HG	20230726	201	0	0	0	282	282	0	PASS
HG	20230727	204	0	0	0	453	453	0	PASS
HG	20230728	212	0	0	0	254	254	0	PASS
HG	20230731	215	0	0	0	319	319	0	PASS
HG	20230801	215	0	0	0	351	351	0	PASS
HG	20230802	220	0	0	0	262	262	0	PASS
HG	20230803	212	0	0	0	361	361	0	PASS
HG	20230804	210	0	0	0	332	332	0	PASS
HG	20230807	213	0	0	0	246	246	0	PASS
HG	20230808	204	0	0	0	270	270	0	PASS
HG	20230809	219	0	0	0	264	264	0	PASS
HG	20230810	203	0	0	0	375	375	0	PASS
HG	20230811	217	0	0	0	285	285	0	PASS
HG	20230814	207	0	0	0	368	368	0	PASS
HG	20230815	209	0	0	0	406	406	0	PASS
HG	20230816	206	0	0	0	355	355	0	PASS
HG	20230817	203	0	0	0	388	388	0	PASS
HG	20230818	211	0	0	0	336	336	0	PASS
HG	20230821	209	0	0	0	435	435	0	PASS
HG	20230822	203	0	0	0	350	350	0	PASS
HG	20230823	205	0	0	0	436	436	0	PASS
HG	20230824	203	0	0	0	349	349	0	PASS
HG	20230825	203	0	0	0	432	432	0	PASS
HG	20230828	207	0	0	0	267	267	0	PASS
HG	20230829	203	0	0	0	345	345	0	PASS
HG	20230830	207	0	0	0	204	204	0	PASS
HG	20230831	202	0	0	0	372	372	0	PASS
HG	20230901	205	0	0	0	429	429	0	PASS
HG	20230904	209	0	0	0	201	201	0	PASS
HG	20230905	206	0	0	0	353	353	0	PASS
HG	20230906	211	0	0	0	352	352	0	PASS
HG	20230907	207	0	0	0	341	341	0	PASS
HG	20230908	205	0	0	0	274	274	0	PASS
HG	20230911	208	0	0	0	238	238	0	PASS
HG	20230912	206	0	0	0	233	233	0	PASS
HG	20230913	205	0	0	0	420	420	0	PASS
HG	20230914	203	0	0	0	641	641	0	PASS
HG	20230915	211	0	0	0	380	380	0	PASS
HG	20230918	205	0	0	0	284	284	0	PASS
HG	20230919	205	0	0	0	270	270	0	PASS
HG	20230920	203	0	0	0	308	308	0	PASS
HG	20230921	204	0	0	0	325	325	0	PASS
HG	20230922	216	0	0	0	245	245	0	PASS
HG	20230925	206	0	0	0	313	313	0	PASS
HG	20230926	201	0	0	0	392	392	0	PASS
HG	20230927	206	0	0	0	456	456	0	PASS
HG	20230928	201	0	0	0	414	414	0	PASS
HG	20230929	205	0	0	0	232	232	0	PASS
HG	20231002	208	0	0	0	330	330	0	PASS
HG	20231003	216	0	0	0	456	456	0	PASS
HG	20231004	207	0	0	0	495	495	0	PASS
HG	20231005	213	0	0	0	312	312	0	PASS
HG	20231006	203	0	0	0	430	430	0	PASS
HG	20231009	213	0	0	0	204	204	0	PASS
HG	20231010	207	0	0	0	290	290	0	PASS
HG	20231011	209	0	0	0	244	244	0	PASS
HG	20231012	201	0	0	0	330	330	0	PASS
HG	20231013	205	0	0	0	272	272	0	PASS
HG	20231016	203	0	0	0	311	311	0	PASS
HG	20231017	204	0	0	0	477	477	0	PASS
HG	20231018	206	0	0	0	293	293	0	PASS
HG	20231019	211	0	0	0	416	416	0	PASS
HG	20231020	205	0	0	0	296	296	0	PASS
HG	20231023	203	0	0	0	508	508	0	PASS
HG	20231024	216	0	0	0	436	436	0	PASS
HG	20231025	211	0	0	0	357	357	0	PASS
HG	20231026	205	0	0	0	302	302	0	PASS
HG	20231027	205	0	0	0	300	300	0	PASS
HG	20231030	204	0	0	0	405	405	0	PASS
HG	20231031	210	0	0	0	320	320	0	PASS
HG	20231101	199	0	0	0	460	460	0	PASS
HG	20231102	205	0	0	0	267	267	0	PASS
HG	20231103	204	0	0	0	524	524	0	PASS
HG	20231106	204	0	0	0	397	397	0	PASS
HG	20231107	206	0	0	0	305	305	0	PASS
HG	20231108	213	0	0	0	357	357	0	PASS
HG	20231109	211	0	0	0	323	323	0	PASS
HG	20231110	205	0	0	0	320	320	0	PASS
HG	20231113	205	0	0	0	363	363	0	PASS
HG	20231114	221	0	0	0	309	309	0	PASS
HG	20231115	211	0	0	0	387	387	0	PASS
HG	20231116	205	0	0	0	430	430	0	PASS
HG	20231117	209	0	0	0	398	398	0	PASS
HG	20231120	204	0	0	0	308	308	0	PASS
HG	20231121	215	0	0	0	312	312	0	PASS
HG	20231122	202	0	0	0	278	278	0	PASS
HG	20231123	210	0	0	0	217	217	0	PASS
HG	20231124	202	0	0	0	284	284	0	PASS
HG	20231127	203	0	0	0	351	351	0	PASS
HG	20231128	202	0	0	0	511	511	0	PASS
HG	20231129	212	0	0	0	274	274	0	PASS
HG	20231130	205	0	0	0	355	355	0	PASS
HG	20231201	207	0	0	0	389	389	0	PASS
HG	20231204	215	0	0	0	389	389	0	PASS
HG	20231205	214	0	0	0	297	297	0	PASS
HG	20231206	206	0	0	0	306	306	0	PASS
HG	20231207	215	0	0	0	305	305	0	PASS
HG	20231208	205	0	0	0	300	300	0	PASS
HG	20231211	211	0	0	0	253	253	0	PASS
HG	20231212	206	0	0	0	344	344	0	PASS
HG	20231213	205	0	0	0	419	419	0	PASS
HG	20231214	210	0	0	0	286	286	0	PASS
HG	20231215	206	0	0	0	424	424	0	PASS
HG	20231218	209	0	0	0	289	289	0	PASS
HG	20231219	206	0	0	0	331	331	0	PASS
HG	20231220	216	0	0	0	359	359	0	PASS
HG	20231221	207	0	0	0	348	348	0	PASS
HG	20231222	203	0	0	0	341	341	0	PASS
HG	20231226	203	0	0	0	295	295	0	PASS
HG	20231227	202	0	0	0	411	411	0	PASS
HG	20231228	206	0	0	0	278	278	0	PASS
HG	20231229	208	0	0	0	293	293	0	PASS
HG	20240102	207	0	0	0	510	510	0	PASS
HG	20240103	211	0	0	0	454	454	0	PASS
HG	20240104	207	0	0	0	449	449	0	PASS
HG	20240105	208	0	0	0	489	489	0	PASS
HG	20240108	209	0	0	0	440	440	0	PASS
HG	20240109	202	0	0	0	298	298	0	PASS
HG	20240110	213	0	0	0	338	338	0	PASS
HG	20240111	203	0	0	0	289	289	0	PASS
HG	20240112	206	0	0	0	329	329	0	PASS
HG	20240115	211	0	0	0	217	217	0	PASS
HG	20240116	205	0	0	0	333	333	0	PASS
HG	20240117	200	0	0	0	422	422	0	PASS
HG	20240118	204	0	0	0	388	388	0	PASS
HG	20240119	206	0	0	0	321	321	0	PASS
HG	20240122	201	0	0	0	300	300	0	PASS
HG	20240123	203	0	0	0	590	590	0	PASS
HG	20240124	201	0	0	0	201	201	0	PASS
HG	20240125	204	0	0	0	321	321	0	PASS
HG	20240126	200	0	0	0	288	288	0	PASS
HG	20240129	200	0	0	0	343	343	0	PASS
HG	20240130	207	0	0	0	311	311	0	PASS
HG	20240131	203	0	0	0	444	444	0	PASS
HG	20240201	210	0	0	0	309	309	0	PASS
HG	20240202	201	0	0	0	247	247	0	PASS
HG	20240205	206	0	0	0	316	316	0	PASS
HG	20240206	206	0	0	0	215	215	0	PASS
HG	20240207	202	0	0	0	404	404	0	PASS
HG	20240208	208	0	0	0	282	282	0	PASS
HG	20240209	207	0	0	0	324	324	0	PASS
HG	20240212	205	0	0	0	351	351	0	PASS
HG	20240213	205	0	0	0	210	210	0	PASS
HG	20240214	209	0	0	0	305	305	0	PASS
HG	20240215	201	0	0	0	323	323	0	PASS
HG	20240216	211	0	0	0	212	212	0	PASS
HG	20240219	211	0	0	0	188	188	0	PASS
HG	20240220	199	0	0	0	421	421	0	PASS
HG	20240221	208	0	0	0	353	353	0	PASS
HG	20240222	205	0	0	0	363	363	0	PASS
HG	20240223	201	0	0	0	399	399	0	PASS
HG	20240226	208	0	0	0	252	252	0	PASS
HG	20240227	204	0	0	0	207	207	0	PASS
HG	20240228	202	0	0	0	514	514	0	PASS
HG	20240229	202	0	0	0	277	277	0	PASS
HG	20240301	201	0	0	0	388	388	0	PASS
HG	20240304	205	0	0	0	339	339	0	PASS
HG	20240305	200	0	0	0	337	337	0	PASS
HG	20240306	205	0	0	0	390	390	0	PASS
HG	20240307	206	0	0	0	234	234	0	PASS
HG	20240308	204	0	0	0	408	408	0	PASS
HG	20240311	203	0	0	0	228	228	0	PASS
HG	20240312	201	0	0	0	419	419	0	PASS
HG	20240313	206	0	0	0	294	294	0	PASS
HG	20240314	224	0	0	0	324	324	0	PASS
HG	20240315	200	0	0	0	357	357	0	PASS
HG	20240318	211	0	0	0	408	408	0	PASS
HG	20240319	205	0	0	0	336	336	0	PASS
HG	20240320	205	0	0	0	333	333	0	PASS
HG	20240321	204	0	0	0	291	291	0	PASS
HG	20240322	215	0	0	0	269	269	0	PASS
HG	20240325	206	0	0	0	340	340	0	PASS
HG	20240326	198	0	0	0	359	359	0	PASS
HG	20240327	201	0	0	0	416	416	0	PASS
HG	20240328	203	0	0	0	379	379	0	PASS
HG	20240401	205	0	0	0	457	457	0	PASS
HG	20240402	198	0	0	0	385	385	0	PASS
HG	20240403	202	0	0	0	379	379	0	PASS
HG	20240404	227	0	0	0	376	376	0	PASS
HG	20240405	208	0	0	0	363	363	0	PASS
HG	20240408	205	0	0	0	527	527	0	PASS
HG	20240409	224	0	0	0	461	461	0	PASS
HG	20240410	215	0	0	0	617	617	0	PASS
HG	20240411	212	0	0	0	312	312	0	PASS
HG	20240412	212	0	0	0	663	663	0	PASS
HG	20240415	215	0	0	0	634	634	0	PASS
HG	20240416	218	0	0	0	478	478	0	PASS
HG	20240417	206	0	0	0	330	330	0	PASS
HG	20240418	210	0	0	0	290	290	0	PASS
HG	20240419	218	0	0	0	527	527	0	PASS
HG	20240422	217	0	0	0	496	496	0	PASS
HG	20240423	212	0	0	0	234	234	0	PASS
HG	20240424	208	0	0	0	230	230	0	PASS
HG	20240425	208	0	0	0	421	421	0	PASS
HG	20240426	211	0	0	0	261	261	0	PASS
HG	20240429	209	0	0	0	383	383	0	PASS
HG	20240430	213	0	0	0	391	391	0	PASS
HG	20240501	221	0	0	0	375	375	0	PASS
HG	20240502	206	0	0	0	298	298	0	PASS
HG	20240503	213	0	0	0	290	290	0	PASS
HG	20240506	207	0	0	0	248	248	0	PASS
HG	20240507	213	0	0	0	296	296	0	PASS
HG	20240508	210	0	0	0	263	263	0	PASS
HG	20240509	205	0	0	0	271	271	0	PASS
HG	20240510	222	0	0	0	377	377	0	PASS
HG	20240513	222	0	0	0	371	371	0	PASS
HG	20240514	217	0	0	0	363	363	0	PASS
HG	20240515	223	0	0	0	598	598	0	PASS
HG	20240516	244	0	0	0	476	476	0	PASS
HG	20240517	215	0	0	0	355	355	0	PASS
HG	20240520	222	0	0	0	445	445	0	PASS
HG	20240521	227	0	0	0	480	480	0	PASS
HG	20240522	226	0	0	0	372	372	0	PASS
HG	20240523	238	0	0	0	313	313	0	PASS
HG	20240524	223	0	0	0	356	356	0	PASS
HG	20240527	210	0	0	0	258	258	0	PASS
HG	20240528	212	0	0	0	389	389	0	PASS
HG	20240529	214	0	0	0	343	343	0	PASS
HG	20240530	205	0	0	0	269	269	0	PASS
HG	20240531	220	0	0	0	427	427	0	PASS
HG	20240603	210	0	0	0	473	473	0	PASS
HG	20240604	214	0	0	0	304	304	0	PASS
HG	20240605	224	0	0	0	435	435	0	PASS
HG	20240606	212	0	0	0	224	224	0	PASS
HG	20240607	209	0	0	0	276	276	0	PASS
HG	20240610	228	0	0	0	258	258	0	PASS
HG	20240611	208	0	0	0	324	324	0	PASS
HG	20240612	214	0	0	0	395	395	0	PASS
HG	20240613	216	0	0	0	325	325	0	PASS
HG	20240614	219	0	0	0	293	293	0	PASS
HG	20240617	207	0	0	0	351	351	0	PASS
HG	20240618	219	0	0	0	449	449	0	PASS
HG	20240619	213	0	0	0	261	261	0	PASS
HG	20240620	211	0	0	0	510	510	0	PASS
HG	20240621	213	0	0	0	272	272	0	PASS
HG	20240624	217	0	0	0	274	274	0	PASS
HG	20240625	205	0	0	0	409	409	0	PASS
HG	20240626	215	0	0	0	386	386	0	PASS
HG	20240627	207	0	0	0	396	396	0	PASS
HG	20240628	208	0	0	0	400	400	0	PASS
HG	20240701	211	0	0	0	357	357	0	PASS
HG	20240702	201	0	0	0	351	351	0	PASS
HG	20240703	211	0	0	0	288	288	0	PASS
HG	20240704	215	0	0	0	276	276	0	PASS
HG	20240705	203	0	0	0	347	347	0	PASS
HG	20240708	216	0	0	0	332	332	0	PASS
HG	20240709	211	0	0	0	376	376	0	PASS
HG	20240710	213	0	0	0	395	395	0	PASS
HG	20240711	212	0	0	0	404	404	0	PASS
HG	20240712	221	0	0	0	303	303	0	PASS
HG	20240715	214	0	0	0	283	283	0	PASS
HG	20240716	213	0	0	0	295	295	0	PASS
HG	20240717	210	0	0	0	337	337	0	PASS
HG	20240718	207	0	0	0	216	216	0	PASS
HG	20240719	225	0	0	0	301	301	0	PASS
HG	20240722	202	0	0	0	303	303	0	PASS
HG	20240723	209	0	0	0	308	308	0	PASS
HG	20240724	203	0	0	0	462	462	0	PASS
HG	20240725	209	0	0	0	382	382	0	PASS
HG	20240726	224	0	0	0	224	224	0	PASS
HG	20240729	203	0	0	0	336	336	0	PASS
HG	20240730	207	0	0	0	392	392	0	PASS
HG	20240731	210	0	0	0	347	347	0	PASS
HG	20240801	216	0	0	0	398	398	0	PASS
HG	20240802	236	0	0	0	500	500	0	PASS
HG	20240805	209	0	0	0	589	589	0	PASS
HG	20240806	226	0	0	0	288	288	0	PASS
HG	20240807	208	0	0	0	339	339	0	PASS
HG	20240808	219	0	0	0	491	491	0	PASS
HG	20240809	207	0	0	0	247	247	0	PASS
HG	20240812	213	0	0	0	370	370	0	PASS
HG	20240813	218	0	0	0	378	378	0	PASS
HG	20240814	202	0	0	0	362	362	0	PASS
HG	20240815	208	0	0	0	287	287	0	PASS
HG	20240816	220	0	0	0	379	379	0	PASS
HG	20240819	210	0	0	0	382	382	0	PASS
HG	20240820	204	0	0	0	400	400	0	PASS
HG	20240821	214	0	0	0	402	402	0	PASS
HG	20240822	211	0	0	0	428	428	0	PASS
HG	20240823	213	0	0	0	392	392	0	PASS
HG	20240826	213	0	0	0	382	382	0	PASS
HG	20240827	204	0	0	0	469	469	0	PASS
HG	20240828	200	0	0	0	267	267	0	PASS
HG	20240829	214	0	0	0	359	359	0	PASS
HG	20240830	209	0	0	0	370	370	0	PASS
HG	20240902	211	0	0	0	278	278	0	PASS
HG	20240903	211	0	0	0	246	246	0	PASS
HG	20240904	212	0	0	0	369	369	0	PASS
HG	20240905	202	0	0	0	325	325	0	PASS
HG	20240906	214	0	0	0	377	377	0	PASS
HG	20240909	212	0	0	0	301	301	0	PASS
HG	20240910	210	0	0	0	308	308	0	PASS
HG	20240911	211	0	0	0	330	330	0	PASS
HG	20240912	213	0	0	0	256	256	0	PASS
HG	20240913	205	0	0	0	376	376	0	PASS
HG	20240916	209	0	0	0	412	412	0	PASS
HG	20240917	222	0	0	0	320	320	0	PASS
HG	20240918	205	0	0	0	591	591	0	PASS
HG	20240919	209	0	0	0	364	364	0	PASS
HG	20240920	217	0	0	0	401	401	0	PASS
HG	20240923	210	0	0	0	376	376	0	PASS
HG	20240924	210	0	0	0	203	203	0	PASS
HG	20240925	228	0	0	0	384	384	0	PASS
HG	20240926	214	0	0	0	387	387	0	PASS
HG	20240927	224	0	0	0	447	447	0	PASS
HG	20240930	210	0	0	0	403	403	0	PASS
HG	20241001	244	0	0	0	302	302	0	PASS
HG	20241002	214	0	0	0	373	373	0	PASS
HG	20241003	216	0	0	0	426	426	0	PASS
HG	20241004	217	0	0	0	324	324	0	PASS
HG	20241007	208	0	0	0	418	418	0	PASS
HG	20241008	206	0	0	0	286	286	0	PASS
HG	20241009	216	0	0	0	384	384	0	PASS
HG	20241010	216	0	0	0	330	330	0	PASS
HG	20241011	214	0	0	0	298	298	0	PASS
HG	20241014	209	0	0	0	475	475	0	PASS
HG	20241015	213	0	0	0	238	238	0	PASS
HG	20241016	206	0	0	0	294	294	0	PASS
HG	20241017	207	0	0	0	423	423	0	PASS
HG	20241018	210	0	0	0	228	228	0	PASS
HG	20241021	209	0	0	0	315	315	0	PASS
HG	20241022	227	0	0	0	246	246	0	PASS
HG	20241023	203	0	0	0	355	355	0	PASS
HG	20241024	209	0	0	0	312	312	0	PASS
HG	20241025	211	0	0	0	350	350	0	PASS
HG	20241028	206	0	0	0	266	266	0	PASS
HG	20241029	203	0	0	0	473	473	0	PASS
HG	20241030	211	0	0	0	268	268	0	PASS
HG	20241031	211	0	0	0	430	430	0	PASS
HG	20241101	205	0	0	0	360	360	0	PASS
HG	20241104	205	0	0	0	366	366	0	PASS
HG	20241105	209	0	0	0	325	325	0	PASS
HG	20241106	207	0	0	0	315	315	0	PASS
HG	20241107	229	0	0	0	270	270	0	PASS
HG	20241108	224	0	0	0	341	341	0	PASS
HG	20241111	223	0	0	0	312	312	0	PASS
HG	20241112	222	0	0	0	251	251	0	PASS
HG	20241113	214	0	0	0	352	352	0	PASS
HG	20241114	210	0	0	0	324	324	0	PASS
HG	20241115	210	0	0	0	311	311	0	PASS
HG	20241118	222	0	0	0	350	350	0	PASS
HG	20241119	209	0	0	0	336	336	0	PASS
HG	20241120	211	0	0	0	353	353	0	PASS
HG	20241121	204	0	0	0	358	358	0	PASS
HG	20241122	211	0	0	0	260	260	0	PASS
HG	20241125	205	0	0	0	312	312	0	PASS
HG	20241126	206	0	0	0	507	507	0	PASS
HG	20241127	217	0	0	0	198	198	0	PASS
HG	20241128	205	0	0	0	187	187	0	PASS
