# PORT_M1_SPEC.md §10 FAMILY DISCOVERY CENSUS (D-055) (spec_sha16=81ea7f84a085e4bb)
# params_hash=48d590fc8f22ad4b70be3be0c7152295dcf8e670cba41bb8dd436b5a76560484
# one row per session: window/episode counters and the slice-miner session context
asset	trade_date	year	open_utc	dow	insane_frac	n_base_candidates	n_new_candidates	n_g1_confirmations	n_g2_confirmations	n_conf_in_fd1	n_conf_in_fd2	n_conf_in_fd3	n_shock_episodes	n_insane_episodes	n_fd4_triggers	fd4_latency_median_sec	n_fd5_tags	n_fd6_tags	n_base_keys_reconstructed
NKD	2021-12-03	2021	1638486000	4	0.000109	776	165	677	146	43	11	36	0	0	0		5	521	776
NKD	2021-12-06	2021	1638745200	0	0.000676	538	89	482	82	27	9	13	0	3	3	24.000000	5	222	538
NKD	2021-12-07	2021	1638831600	1	0.000036	347	78	314	55	35	5	2	0	0	0		6	285	347
NKD	2021-12-08	2021	1638918000	2	0.000725	334	69	304	99	22	9	8	0	1	1	162.000000	6	8	334
NKD	2021-12-09	2021	1639004400	3	0.000121	203	40	175	62	14	4	4	0	1	1	208.000000	6	15	203
NKD	2021-12-10	2021	1639090800	4	0.000063	207	34	188	36	7	4	8	0	0	0		5	23	207
NKD	2021-12-13	2021	1639350000	0	0.001341	209	38	182	42	15	2	3	0	2	1	1.000000	5	116	209
NKD	2021-12-14	2021	1639436400	1	0.000000	368	75	327	74	20	11	12	0	0	0		6	324	368
NKD	2021-12-15	2021	1639522800	2	0.000097	289	96	251	80	14	3	34	0	0	0		6	225	289
NKD	2021-12-16	2021	1639609200	3	0.000652	306	71	264	75	31	4	3	0	1	1	73.000000	6	229	306
NKD	2021-12-17	2021	1639695600	4	0.000024	369	76	324	78	26	11	7	0	0	0		4	88	369
NKD	2021-12-20	2021	1639954800	0	0.000133	700	121	606	173	44	16	9	0	1	1	66.000000	6	230	700
NKD	2021-12-21	2021	1640041200	1	0.000000	254	31	217	51	11	7	1	0	0	0		5	127	254
NKD	2021-12-22	2021	1640127600	2	0.000000	155	34	141	34	11	0	6	0	0	0		5	113	155
NKD	2021-12-23	2021	1640214000	3	0.000012	127	28	114	18	11	2	2	0	0	0		5	43	127
NKD	2021-12-27	2021	1640559600	0	0.000000	160	23	141	27	9	1	2	0	0	0		5	107	160
NKD	2021-12-28	2021	1640646000	1	0.000000	200	44	186	37	14	6	5	0	0	0		5	48	200
NKD	2021-12-29	2021	1640732400	2	0.000000	259	52	233	59	20	6	3	0	0	0		6	190	259
NKD	2021-12-30	2021	1640818800	3	0.000000	261	60	234	49	25	6	3	0	0	0		6	80	261
NKD	2021-12-31	2021	1640905200	4	0.000217	190	51	160	48	18	3	6	0	1	0		5	153	190
NKD	2022-01-03	2022	1641164400	0	0.000060	341	80	265	140	30	4	8	0	0	0		6	224	341
NKD	2022-01-04	2022	1641250800	1	0.000000	323	47	264	120	18	2	5	0	0	0		6	93	323
NKD	2022-01-05	2022	1641337200	2	0.000000	357	58	304	133	22	4	5	0	0	0		6	137	357
NKD	2022-01-06	2022	1641423600	3	0.000000	616	100	509	200	37	10	9	0	0	0		6	268	616
NKD	2022-01-07	2022	1641510000	4	0.000000	497	92	423	186	23	10	18	0	0	0		6	357	497
NKD	2022-01-10	2022	1641769200	0	0.000000	600	117	521	145	45	9	10	0	0	0		6	445	600
NKD	2022-01-11	2022	1641855600	1	0.001135	493	67	408	154	17	11	11	0	1	1	1.000000	5	129	493
NKD	2022-01-12	2022	1641942000	2	0.000181	333	78	283	86	21	8	14	0	1	1	1.000000	5	219	333
NKD	2022-01-13	2022	1642028400	3	0.000000	341	64	288	80	23	9	5	0	0	0		5	210	341
NKD	2022-01-14	2022	1642114800	4	0.000000	684	93	562	212	26	12	15	0	0	0		6	576	684
NKD	2022-01-17	2022	1642374000	0	0.110326	216	14	184	54	6	2	0	0	2	0		5	0	216
NKD	2022-01-18	2022	1642460400	1	0.000000	544	100	440	158	39	4	9	0	0	0		6	263	544
NKD	2022-01-19	2022	1642546800	2	0.000000	641	102	553	142	34	13	11	0	0	0		5	422	641
NKD	2022-01-20	2022	1642633200	3	0.000072	559	97	457	240	34	14	9	0	0	0		6	212	559
NKD	2022-01-21	2022	1642719600	4	0.000036	893	138	689	400	48	12	15	0	0	0		6	299	893
NKD	2022-01-24	2022	1642978800	0	0.000338	986	177	799	292	68	16	13	0	1	1	1.000000	6	488	986
NKD	2022-01-25	2022	1643065200	1	0.000000	980	147	759	375	50	14	18	0	0	0		5	432	980
NKD	2022-01-26	2022	1643151600	2	0.000000	644	212	524	221	65	4	40	0	0	0		5	295	644
NKD	2022-01-27	2022	1643238000	3	0.000000	980	165	795	278	70	11	7	0	0	0		6	426	980
NKD	2022-01-28	2022	1643324400	4	0.000036	630	63	505	187	22	5	8	0	0	0		5	119	630
NKD	2022-01-31	2022	1643583600	0	0.000386	433	40	339	132	15	8	1	0	1	1	21.000000	5	130	433
NKD	2022-02-01	2022	1643670000	1	0.000326	381	55	314	135	12	11	10	0	1	1	235.000000	6	90	381
NKD	2022-02-02	2022	1643756400	2	0.000048	250	45	212	69	17	3	4	0	0	0		6	213	250
NKD	2022-02-03	2022	1643842800	3	0.000000	335	57	263	106	16	10	9	0	0	0		6	75	335
NKD	2022-02-04	2022	1643929200	4	0.000145	375	64	287	147	15	6	14	0	0	0		5	82	375
NKD	2022-02-07	2022	1644188400	0	0.000700	328	37	267	100	11	3	6	0	1	1	1.000000	5	36	328
NKD	2022-02-08	2022	1644274800	1	0.000000	220	50	185	63	15	6	7	0	0	0		5	131	220
NKD	2022-02-09	2022	1644361200	2	0.000000	170	30	150	29	13	2	1	0	0	0		4	98	170
NKD	2022-02-10	2022	1644447600	3	0.000000	349	62	272	159	19	4	10	0	0	0		6	272	349
NKD	2022-02-11	2022	1644534000	4	0.000000	500	116	418	127	48	4	8	0	0	0		6	420	500
NKD	2022-02-14	2022	1644793200	0	0.000556	844	117	675	292	38	15	13	0	1	1	1.000000	6	417	844
NKD	2022-02-15	2022	1644879600	1	0.000000	454	84	400	99	29	10	8	0	0	0		6	256	454
NKD	2022-02-16	2022	1644966000	2	0.000000	299	38	234	118	11	3	7	0	0	0		6	61	299
NKD	2022-02-17	2022	1645052400	3	0.000000	511	64	434	109	24	6	6	1	0	1	5.000000	5	315	511
NKD	2022-02-18	2022	1645138800	4	0.000000	473	72	390	164	23	6	10	1	0	1	1.000000	6	397	473
NKD	2022-02-21	2022	1645398000	0	0.000151	482	46	424	109	13	3	9	0	1	1	96.000000	6	87	482
NKD	2022-02-22	2022	1645484400	1	0.000000	981	169	826	279	70	9	10	0	0	0		6	310	981
NKD	2022-02-23	2022	1645570800	2	0.000519	400	70	337	93	30	4	3	0	2	2	24.500000	5	260	400
NKD	2022-02-24	2022	1645657200	3	0.002838	1326	191	1135	348	65	26	18	0	3	3	286.000000	6	590	1326
NKD	2022-02-25	2022	1645743600	4	0.000000	621	66	524	145	20	12	8	0	0	0		6	314	621
NKD	2022-02-28	2022	1646002800	0	0.001135	763	122	605	242	49	14	6	0	3	3	18.000000	4	52	763
NKD	2022-03-01	2022	1646089200	1	0.002911	484	82	379	179	30	8	7	0	3	3	1.000000	5	328	484
NKD	2022-03-02	2022	1646175600	2	0.000604	547	66	447	162	25	5	6	0	1	1	848.000000	6	167	547
NKD	2022-03-03	2022	1646262000	3	0.000109	346	53	281	100	21	4	4	0	0	0		5	162	346
NKD	2022-03-04	2022	1646348400	4	0.028986	739	97	623	151	26	12	17	0	5	3	1.000000	5	435	739
NKD	2022-03-07	2022	1646607600	0	0.000374	884	139	741	190	54	9	11	0	1	1	1.000000	4	343	884
NKD	2022-03-08	2022	1646694000	1	0.000036	1133	161	920	469	70	11	6	1	0	1	12.000000	6	320	1133
NKD	2022-03-09	2022	1646780400	2	0.000000	582	92	501	145	37	10	6	0	0	0		5	375	582
NKD	2022-03-10	2022	1646866800	3	0.002693	418	89	360	105	30	6	12	0	4	4	14.500000	6	201	418
NKD	2022-03-11	2022	1646953200	4	0.024848	320	51	276	54	20	3	4	2	2	3	30.000000	5	73	320
NKD	2022-03-14	2022	1647208800	0	0.000809	327	30	272	81	8	4	5	0	1	1	1.000000	4	54	327
NKD	2022-03-15	2022	1647295200	1	0.010833	319	25	251	114	6	1	6	0	6	5	400.000000	5	118	319
NKD	2022-03-16	2022	1647381600	2	0.002548	403	81	316	142	17	2	23	0	2	2	91.500000	6	92	403
NKD	2022-03-17	2022	1647468000	3	0.000000	296	21	237	88	4	5	4	0	0	0		6	110	296
NKD	2022-03-18	2022	1647554400	4	0.000157	196	9	161	80	3	3	0	0	1	1	1.000000	6	49	196
NKD	2022-03-21	2022	1647813600	0	0.000000	203	2	153	107	1	0	0	0	0	0		6	12	203
NKD	2022-03-22	2022	1647900000	1	0.000471	181	19	153	46	3	3	5	0	1	1	1.000000	5	93	181
NKD	2022-03-23	2022	1647986400	2	0.002874	215	19	182	61	5	1	4	0	4	4	39.500000	6	84	215
NKD	2022-03-24	2022	1648072800	3	0.000012	264	27	217	114	7	5	4	0	0	0		6	54	264
NKD	2022-03-25	2022	1648159200	4	0.000000	262	23	192	172	10	3	2	0	0	0		6	145	262
NKD	2022-03-28	2022	1648418400	0	0.000000	277	38	210	115	11	4	6	0	0	0		5	195	277
NKD	2022-03-29	2022	1648504800	1	0.000000	262	20	209	129	5	4	3	0	0	0		6	91	262
NKD	2022-03-30	2022	1648591200	2	0.000568	340	36	269	117	12	6	3	0	2	2	1.000000	5	159	340
NKD	2022-03-31	2022	1648677600	3	0.000000	275	41	241	68	15	5	4	0	0	0		6	177	275
NKD	2022-04-01	2022	1648764000	4	0.000604	283	36	247	109	10	2	7	0	1	1	88.000000	6	95	283
NKD	2022-04-04	2022	1649023200	0	0.000000	170	18	146	31	5	2	3	0	0	0		5	83	170
NKD	2022-04-05	2022	1649109600	1	0.000060	211	31	179	54	8	5	5	0	0	0		5	158	211
NKD	2022-04-06	2022	1649196000	2	0.000000	339	25	269	119	9	5	1	0	0	0		6	145	339
NKD	2022-04-07	2022	1649282400	3	0.000000	333	42	277	117	9	6	9	0	0	0		6	122	333
NKD	2022-04-08	2022	1649368800	4	0.000000	269	31	228	70	9	7	3	0	0	0		6	186	269
NKD	2022-04-11	2022	1649628000	0	0.000652	331	44	270	131	12	8	6	0	2	2	46.000000	6	137	331
NKD	2022-04-12	2022	1649714400	1	0.000000	438	47	350	110	13	1	11	0	0	0		3	225	438
NKD	2022-04-13	2022	1649800800	2	0.000423	322	61	266	82	17	5	11	0	2	2	17.500000	5	176	322
NKD	2022-04-14	2022	1649887200	3	0.000447	265	32	206	95	10	1	6	0	1	1	959.000000	6	134	265
NKD	2022-04-18	2022	1650232800	0	0.000036	392	41	311	120	9	7	8	0	0	0		5	129	392
NKD	2022-04-19	2022	1650319200	1	0.000000	296	27	247	81	9	7	2	0	0	0		5	120	296
NKD	2022-04-20	2022	1650405600	2	0.000000	329	28	265	163	7	2	7	0	0	0		6	135	329
NKD	2022-04-21	2022	1650492000	3	0.000749	436	20	373	132	6	5	3	0	3	3	16.000000	6	299	436
NKD	2022-04-22	2022	1650578400	4	0.000072	448	48	357	145	15	4	10	0	0	0		6	181	448
NKD	2022-04-25	2022	1650837600	0	0.001896	952	68	743	382	19	12	10	0	3	3	1.000000	6	12	952
NKD	2022-04-26	2022	1650924000	1	0.000326	603	50	524	114	12	10	8	0	2	0		6	399	603
NKD	2022-04-27	2022	1651010400	2	0.001014	727	90	583	250	27	9	14	0	2	2	110.500000	4	21	727
NKD	2022-04-28	2022	1651096800	3	0.001655	493	90	436	92	26	13	14	0	2	2	43.000000	6	161	493
NKD	2022-04-29	2022	1651183200	4	0.000229	378	41	310	121	7	3	13	0	1	1	1.000000	6	152	378
NKD	2022-05-02	2022	1651442400	0	0.000000	679	66	561	198	13	11	15	1	0	1	2.000000	5	35	679
NKD	2022-05-03	2022	1651528800	1	0.000000	412	23	320	143	3	7	5	0	0	0		5	168	412
NKD	2022-05-04	2022	1651615200	2	0.000000	327	54	285	94	7	4	20	0	0	0		6	200	327
NKD	2022-05-05	2022	1651701600	3	0.000000	389	22	342	78	6	4	3	0	0	0		6	281	389
NKD	2022-05-06	2022	1651788000	4	0.000640	649	59	496	235	9	6	18	0	1	1	39.000000	6	180	649
NKD	2022-05-09	2022	1652047200	0	0.000640	536	54	443	137	11	9	12	0	1	1	3.000000	4	198	536
NKD	2022-05-10	2022	1652133600	1	0.003841	631	30	521	203	10	4	3	0	4	4	1.000000	6	119	631
NKD	2022-05-11	2022	1652220000	2	0.000217	545	65	435	174	9	5	21	0	1	1	44.000000	5	405	545
NKD	2022-05-12	2022	1652306400	3	0.000000	723	75	568	308	13	10	20	0	0	0		6	35	723
NKD	2022-05-13	2022	1652392800	4	0.000000	337	29	292	72	7	3	6	0	0	0		6	242	337
NKD	2022-05-16	2022	1652652000	0	0.004082	405	39	350	108	10	5	7	0	7	6	10.500000	6	77	405
NKD	2022-05-17	2022	1652738400	1	0.000121	282	30	223	102	5	3	9	0	0	0		6	81	282
NKD	2022-05-18	2022	1652824800	2	0.000580	298	28	253	103	6	3	7	0	1	1	291.000000	6	178	298
NKD	2022-05-19	2022	1652911200	3	0.000568	652	71	512	222	20	3	14	0	1	1	1.000000	6	238	652
NKD	2022-05-20	2022	1652997600	4	0.000495	440	54	372	115	19	9	6	0	1	1	382.000000	5	299	440
NKD	2022-05-23	2022	1653256800	0	0.000000	425	26	340	139	6	2	7	0	0	0		6	6	425
NKD	2022-05-24	2022	1653343200	1	0.000048	374	37	302	105	11	5	5	0	0	0		5	207	374
NKD	2022-05-25	2022	1653429600	2	0.000000	355	43	301	77	10	2	12	0	0	0		5	60	355
NKD	2022-05-26	2022	1653516000	3	0.007005	220	39	188	56	8	7	8	0	5	5	185.000000	5	73	220
NKD	2022-05-27	2022	1653602400	4	0.000193	188	39	161	67	9	3	11	0	1	1	310.000000	6	113	188
NKD	2022-05-30	2022	1653861600	0	0.000664	125	6	108	35	3	0	0	0	1	1	5.000000	6	8	125
NKD	2022-05-31	2022	1653948000	1	0.000000	345	35	274	137	14	2	5	0	0	0		6	17	345
NKD	2022-06-01	2022	1654034400	2	0.000882	320	32	245	213	8	2	7	0	2	2	42.000000	6	175	320
NKD	2022-06-02	2022	1654120800	3	0.000773	218	31	183	51	7	4	8	0	1	1	121.000000	4	96	218
NKD	2022-06-03	2022	1654207200	4	0.000000	286	49	233	125	5	5	17	0	0	0		6	65	286
NKD	2022-06-06	2022	1654466400	0	0.000000	360	30	301	101	7	6	5	0	0	0		5	110	360
NKD	2022-06-07	2022	1654552800	1	0.000012	363	62	305	130	17	10	9	0	0	0		6	118	363
NKD	2022-06-08	2022	1654639200	2	0.000399	382	34	314	151	9	5	6	0	2	1	1.000000	6	63	382
NKD	2022-06-09	2022	1654725600	3	0.001715	450	58	373	216	16	10	8	0	4	2	134.500000	6	328	450
NKD	2022-06-10	2022	1654812000	4	0.000079	549	115	474	123	10	19	40	0	0	0		5	351	549
NKD	2022-06-13	2022	1655071200	0	0.000411	675	80	608	96	30	6	13	0	2	2	126.000000	4	309	675
NKD	2022-06-14	2022	1655157600	1	0.000000	538	62	429	179	16	13	9	0	0	0		5	19	538
NKD	2022-06-15	2022	1655244000	2	0.000616	611	117	489	271	12	8	43	0	1	1	156.000000	6	134	611
NKD	2022-06-16	2022	1655330400	3	0.000000	554	56	488	101	14	6	11	1	0	1	11.000000	6	152	554
NKD	2022-06-17	2022	1655416800	4	0.000048	596	52	476	175	16	9	6	1	0	1	6.000000	5	224	596
NKD	2022-06-20	2022	1655676000	0	0.173973	325	25	283	76	7	9	1	0	1	0		6	157	325
NKD	2022-06-21	2022	1655762400	1	0.000568	285	23	245	62	6	3	4	0	1	1	1.000000	6	104	285
NKD	2022-06-22	2022	1655848800	2	0.000072	405	38	317	127	8	6	8	0	0	0		5	159	405
NKD	2022-06-23	2022	1655935200	3	0.000000	444	35	375	102	8	9	5	0	0	0		5	222	444
NKD	2022-06-24	2022	1656021600	4	0.000000	216	14	188	45	6	2	0	0	0	0		5	95	216
NKD	2022-06-27	2022	1656280800	0	0.000338	305	37	258	88	14	4	5	0	1	1	1.000000	6	124	305
NKD	2022-06-28	2022	1656367200	1	0.000229	288	22	238	87	10	5	3	0	1	1	76.000000	6	185	288
NKD	2022-06-29	2022	1656453600	2	0.000000	382	44	306	133	9	7	10	0	0	0		6	153	382
NKD	2022-06-30	2022	1656540000	3	0.000000	445	56	353	164	11	15	10	0	0	0		6	257	445
NKD	2022-07-01	2022	1656626400	4	0.000097	447	68	382	127	14	14	15	0	0	0		6	233	447
NKD	2022-07-04	2022	1656885600	0	0.173575	247	9	206	60	3	3	0	0	1	0		4	167	247
NKD	2022-07-05	2022	1656972000	1	0.000000	381	43	327	114	7	7	11	0	0	0		6	228	381
NKD	2022-07-06	2022	1657058400	2	0.000000	405	52	330	117	14	6	9	0	0	0		5	212	405
NKD	2022-07-07	2022	1657144800	3	0.000097	270	33	221	102	9	5	5	0	0	0		6	36	270
NKD	2022-07-08	2022	1657231200	4	0.000519	480	99	382	221	20	14	23	0	1	1	239.000000	6	175	480
NKD	2022-07-10	2022	1657404000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
NKD	2022-07-11	2022	1657490400	0	0.000471	438	45	379	121	13	5	7	0	1	1	1.000000	6	161	438
NKD	2022-07-12	2022	1657576800	1	0.000580	386	31	329	79	8	3	7	0	1	1	38.000000	6	164	386
NKD	2022-07-13	2022	1657663200	2	0.000133	531	107	450	150	9	10	42	1	0	1	40.000000	6	282	531
NKD	2022-07-14	2022	1657749600	3	0.000133	441	47	378	86	9	5	12	0	1	1	1.000000	6	175	441
NKD	2022-07-15	2022	1657836000	4	0.000266	309	71	272	79	12	5	23	0	1	1	1005.000000	6	226	309
NKD	2022-07-18	2022	1658095200	0	0.000411	238	14	205	50	2	1	5	0	1	1	8.000000	6	41	238
NKD	2022-07-19	2022	1658181600	1	0.000676	297	24	255	62	6	4	4	0	1	1	2.000000	6	73	297
NKD	2022-07-20	2022	1658268000	2	0.000000	358	64	308	85	19	6	11	0	0	0		3	110	358
NKD	2022-07-21	2022	1658354400	3	0.000399	449	46	368	206	8	8	12	0	1	1	1.000000	6	69	449
NKD	2022-07-22	2022	1658440800	4	0.000036	356	33	304	116	11	4	4	0	0	0		6	171	356
NKD	2022-07-25	2022	1658700000	0	0.000000	331	37	283	74	10	1	9	0	0	0		5	106	331
NKD	2022-07-26	2022	1658786400	1	0.000000	314	42	271	104	12	6	8	0	0	0		6	137	314
NKD	2022-07-27	2022	1658872800	2	0.000048	358	82	304	111	10	7	29	0	0	0		6	129	358
NKD	2022-07-28	2022	1658959200	3	0.000870	349	73	292	86	16	4	19	0	3	3	1.000000	4	263	349
NKD	2022-07-29	2022	1659045600	4	0.000725	314	57	270	89	14	4	13	0	1	1	16.000000	5	78	314
NKD	2022-08-01	2022	1659304800	0	0.001957	354	34	292	122	7	7	8	0	6	6	38.500000	6	155	354
NKD	2022-08-02	2022	1659391200	1	0.000592	414	48	366	105	15	7	8	0	1	1	23.000000	6	335	414
NKD	2022-08-03	2022	1659477600	2	0.000338	377	50	322	87	13	8	9	0	1	4	70.000000	5	108	377
NKD	2022-08-04	2022	1659564000	3	0.000676	287	41	256	64	9	5	9	0	1	1	2502.000000	6	201	287
NKD	2022-08-05	2022	1659650400	4	0.000725	299	58	254	111	5	7	21	0	1	1	2641.000000	6	237	299
NKD	2022-08-08	2022	1659909600	0	0.000338	360	16	304	163	3	5	3	0	1	1	40.000000	6	180	360
NKD	2022-08-09	2022	1659996000	1	0.000024	329	32	278	82	9	10	2	0	0	0		5	81	329
NKD	2022-08-10	2022	1660082400	2	0.000942	233	82	208	71	5	7	33	0	2	2	2440.500000	6	281	233
NKD	2022-08-11	2022	1660168800	3	0.000725	241	38	211	63	9	4	8	0	1	1	921.000000	6	144	241
NKD	2022-08-12	2022	1660255200	4	0.000000	317	39	282	75	9	4	9	0	0	0		6	157	317
NKD	2022-08-15	2022	1660514400	0	0.001449	212	22	182	113	7	2	4	0	2	2	148.500000	6	86	212
NKD	2022-08-16	2022	1660600800	1	0.000725	244	33	202	163	5	5	9	0	1	1	328.000000	6	14	244
NKD	2022-08-17	2022	1660687200	2	0.000085	328	40	275	124	7	2	12	0	0	0		6	100	328
NKD	2022-08-18	2022	1660773600	3	0.000725	261	28	211	85	5	1	9	0	1	1	189.000000	5	62	261
NKD	2022-08-19	2022	1660860000	4	0.000000	275	24	221	95	6	4	4	0	0	0		6	148	275
NKD	2022-08-22	2022	1661119200	0	0.000278	280	34	247	74	8	4	7	0	1	1	53.000000	6	161	280
NKD	2022-08-23	2022	1661205600	1	0.003744	318	51	268	166	10	5	13	0	1	1	546.000000	6	5	318
NKD	2022-08-24	2022	1661292000	2	0.000000	247	41	221	60	8	7	9	0	0	0		4	162	247
NKD	2022-08-25	2022	1661378400	3	0.000725	246	27	213	81	6	5	5	0	1	1	2091.000000	6	75	246
NKD	2022-08-26	2022	1661464800	4	0.000616	371	67	296	197	3	3	30	0	1	1	1.000000	6	190	371
NKD	2022-08-29	2022	1661724000	0	0.000725	504	34	423	132	11	4	4	0	1	1	25.000000	6	301	504
NKD	2022-08-30	2022	1661810400	1	0.009396	414	41	344	122	8	5	11	0	2	2	1267.500000	5	314	414
NKD	2022-08-31	2022	1661896800	2	0.003056	492	40	413	144	9	4	9	0	3	3	34.000000	5	179	492
NKD	2022-09-01	2022	1661983200	3	0.001111	478	43	376	178	9	3	11	0	2	2	1.000000	6	36	478
NKD	2022-09-02	2022	1662069600	4	0.002874	451	51	370	187	6	3	18	0	4	4	4.500000	6	327	451
NKD	2022-09-05	2022	1662328800	0	0.174300	296	12	262	63	4	2	1	0	2	1	9.000000	5	0	296
NKD	2022-09-06	2022	1662415200	1	0.000121	440	34	367	131	8	4	7	0	1	1	59.000000	5	244	440
NKD	2022-09-07	2022	1662501600	2	0.000036	388	37	337	102	8	1	11	0	0	0		5	247	388
NKD	2022-09-08	2022	1662588000	3	0.002501	441	53	361	139	15	5	9	0	3	3	76.000000	5	219	441
NKD	2022-09-09	2022	1662674400	4	0.000000	248	14	226	54	3	5	2	0	0	0		5	52	248
NKD	2022-09-12	2022	1662933600	0	0.001498	222	17	182	73	3	3	4	0	2	2	33.000000	6	22	222
NKD	2022-09-13	2022	1663020000	1	0.000761	369	96	334	84	7	8	41	1	1	2	79.000000	6	303	369
NKD	2022-09-14	2022	1663106400	2	0.000121	418	49	360	124	8	10	13	0	1	1	1.000000	6	9	418
NKD	2022-09-15	2022	1663192800	3	0.000676	285	48	231	92	8	4	14	0	1	1	660.000000	4	169	285
NKD	2022-09-16	2022	1663279200	4	0.001184	340	22	295	80	1	4	8	0	4	4	512.000000	6	53	340
NKD	2022-09-19	2022	1663538400	0	0.000531	348	31	278	162	6	3	8	0	2	2	78.500000	6	153	348
NKD	2022-09-20	2022	1663624800	1	0.000000	286	36	246	61	9	2	8	0	0	0		4	196	286
NKD	2022-09-21	2022	1663711200	2	0.001087	591	102	452	296	22	3	30	0	2	4	1.000000	6	339	591
NKD	2022-09-22	2022	1663797600	3	0.001171	605	58	498	197	11	10	13	0	1	1	1.000000	6	0	605
NKD	2022-09-23	2022	1663884000	4	0.000000	336	20	283	94	4	5	4	0	0	0		6	87	336
NKD	2022-09-26	2022	1664143200	0	0.000399	570	65	488	181	18	4	13	0	1	1	28.000000	6	127	570
NKD	2022-09-27	2022	1664229600	1	0.001787	502	34	410	158	10	4	5	0	4	4	1.000000	6	174	502
NKD	2022-09-28	2022	1664316000	2	0.005495	799	113	641	288	33	14	17	0	11	11	135.000000	6	301	799
NKD	2022-09-29	2022	1664402400	3	0.000036	575	71	507	102	20	5	13	0	0	0		5	239	575
NKD	2022-09-30	2022	1664488800	4	0.000000	690	101	595	130	17	9	29	0	0	0		5	182	690
NKD	2022-10-03	2022	1664748000	0	0.000362	530	49	462	129	8	9	12	0	2	2	1.000000	6	266	530
NKD	2022-10-04	2022	1664834400	1	0.000000	246	18	211	66	5	2	3	0	0	0		6	94	246
NKD	2022-10-05	2022	1664920800	2	0.000676	287	26	232	108	5	4	6	0	1	1	1.000000	6	104	287
NKD	2022-10-06	2022	1665007200	3	0.000048	280	22	231	116	7	4	2	0	0	0		6	100	280
NKD	2022-10-07	2022	1665093600	4	0.000145	331	72	257	121	7	5	29	1	0	1	1.000000	6	281	331
NKD	2022-10-10	2022	1665352800	0	0.000121	420	41	342	153	9	6	9	0	1	1	11.000000	6	0	420
NKD	2022-10-11	2022	1665439200	1	0.000000	578	49	486	238	14	5	8	0	0	0		6	205	578
NKD	2022-10-12	2022	1665525600	2	0.000000	551	81	484	157	11	7	27	0	0	0		6	95	551
NKD	2022-10-13	2022	1665612000	3	0.001208	651	146	550	195	8	14	62	1	2	3	6.000000	6	660	651
NKD	2022-10-14	2022	1665698400	4	0.009807	508	102	422	146	12	12	35	0	6	6	531.500000	6	351	508
NKD	2022-10-17	2022	1665957600	0	0.007162	357	42	312	68	8	4	11	0	6	6	195.500000	5	145	357
NKD	2022-10-18	2022	1666044000	1	0.001256	328	28	261	139	6	4	6	0	2	2	1029.000000	6	103	328
NKD	2022-10-19	2022	1666130400	2	0.011606	332	30	270	115	7	5	6	0	2	2	15.000000	6	20	332
NKD	2022-10-20	2022	1666216800	3	0.000761	384	46	312	119	10	4	11	0	1	0		6	87	384
NKD	2022-10-21	2022	1666303200	4	0.000314	343	25	289	138	3	11	5	0	1	1	209.000000	6	135	343
NKD	2022-10-24	2022	1666562400	0	0.000543	523	44	444	128	10	6	9	0	2	1	14.000000	6	32	523
NKD	2022-10-25	2022	1666648800	1	0.001667	290	24	253	56	6	2	5	0	2	2	1.000000	6	107	290
NKD	2022-10-26	2022	1666735200	2	0.003623	294	44	253	78	5	4	15	0	3	3	48.000000	6	35	294
NKD	2022-10-27	2022	1666821600	3	0.000628	419	100	361	98	31	8	16	0	2	2	714.500000	5	145	419
NKD	2022-10-28	2022	1666908000	4	0.004457	378	114	342	74	8	4	48	0	2	2	138.500000	5	179	378
NKD	2022-10-31	2022	1667167200	0	0.000072	261	26	232	64	6	6	4	0	0	0		6	1	261
NKD	2022-11-01	2022	1667253600	1	0.001377	276	28	237	130	2	4	11	0	3	3	833.000000	6	155	276
NKD	2022-11-02	2022	1667340000	2	0.000942	451	85	364	179	6	3	37	0	2	9	1.000000	6	307	451
NKD	2022-11-03	2022	1667426400	3	0.000000	261	44	225	65	3	4	17	0	0	0		6	82	261
NKD	2022-11-04	2022	1667512800	4	0.000254	432	85	356	164	7	3	34	0	1	2	18.000000	6	104	432
NKD	2022-11-07	2022	1667775600	0	0.000725	263	37	237	56	10	4	7	0	1	1	223.000000	6	78	263
NKD	2022-11-08	2022	1667862000	1	0.000543	196	19	151	79	7	3	1	0	1	1	185.000000	5	113	196
NKD	2022-11-09	2022	1667948400	2	0.000700	283	33	233	84	11	3	4	0	2	2	24.000000	5	68	283
NKD	2022-11-10	2022	1668034800	3	0.000604	319	107	279	67	10	8	42	1	1	2	2.500000	4	345	319
NKD	2022-11-11	2022	1668121200	4	0.000036	353	62	300	83	12	3	18	0	0	0		5	118	353
NKD	2022-11-14	2022	1668380400	0	0.000616	264	23	223	67	8	3	2	0	1	1	11.000000	5	87	264
NKD	2022-11-15	2022	1668466800	1	0.000688	388	55	323	135	15	7	9	0	1	0		6	153	388
NKD	2022-11-16	2022	1668553200	2	0.000000	307	57	266	101	16	4	11	0	0	0		6	131	307
NKD	2022-11-17	2022	1668639600	3	0.000000	225	41	194	59	12	3	7	0	0	0		5	43	225
NKD	2022-11-18	2022	1668726000	4	0.000000	228	25	198	53	8	1	4	0	0	0		5	27	228
