# PORT_M1B_SPEC.md S4 atlas screen (spec_sha16=d31f48b59877e44d)
# params_hash=c50dfd164e2fc778844a6f8f6681f8050964cec3ff1e017904a18798e50957c3
# EXPLORATORY_NONCERTIFYING; FIT era only; no promotion claims
# scoring is reported separately: learnability (rho vs own truth) vs economic alignment (within-unit Spearman vs net_phase_close, dollar_recall@k)
asset	label	family	base	kind	horizon	truncation	penalty	transform	ranking_unit	occupancy_derived	shuffled_twin	n_rows	n_folds_scored	rho_median_learnability	rho_fold_min	rho_fold_max	align_spearman_unit	align_p_value	dollar_recall_at3	dollar_recall_at10	era_sign_consistency	era_min_align	era_max_align	holm_rank	holm_threshold	holm_significant	twin_align_spearman	voided_by_twin	fit_secs
NKD	ret|e15|h60|winsor@session	ratio	ret|e15	ratio	h60			winsor	session	0	0	98271	4	-0.000615	-0.005596	0.000427	-0.001097	0.756634	-0.241470	-0.313549	0.750000	-0.028295	0.005977	282	0.001111	0		0	1.111555
NKD	retg|e15|h60|raw	ratio	retg|e15	ratio	h60			raw		0	0	12353	4	0.049211	0.013425	0.108152	-0.017787	0.065004	0.296721	0.414503	1.000000	-0.043137	-0.003745	141	0.000269	0		0	0.216015
NKD	retg|e15|h60|z@phase	ratio	retg|e15	ratio	h60			z	phase	0	0	12061	4	0.035182	0.013696	0.070436	0.028252	0.004132	0.371472	0.527621	0.750000	-0.075349	0.051399	81	0.000203	0		0	0.218430
NKD	retg|e15|h60|z@session	ratio	retg|e15	ratio	h60			z	session	0	0	12276	4	0.022732	0.010100	0.050225	0.025381	0.008459	0.287776	0.416051	0.750000	-0.048263	0.039703	97	0.000217	0		0	0.217469
NKD	retg|e15|h60|rank@phase	ratio	retg|e15	ratio	h60			rank	phase	0	0	12089	4	0.039178	-0.005719	0.066736	0.031870	0.001208	0.372474	0.532653	0.750000	-0.101514	0.058949	69	0.000194	0		0	0.214810
NKD	retg|e15|h60|rank@session	ratio	retg|e15	ratio	h60			rank	session	0	0	12284	4	0.022015	-0.012712	0.086826	0.010338	0.283530	0.272419	0.393123	0.750000	-0.033112	0.024080	205	0.000410	0		0	0.209522
NKD	retg|e15|h60|winsor@phase	ratio	retg|e15	ratio	h60			winsor	phase	0	0	12353	4	0.044009	0.004516	0.113463	-0.021667	0.027808	0.425401	0.536770	0.750000	-0.056123	0.013691	117	0.000238	0		0	0.227641
NKD	retg|e15|h60|winsor@session	ratio	retg|e15	ratio	h60			winsor	session	0	0	12353	4	0.056337	-0.000504	0.104861	-0.014226	0.140014	0.285601	0.419630	0.500000	-0.054171	0.001755	166	0.000311	0		0	0.218328
NKD	ret|e30|h60|raw	ratio	ret|e30	ratio	h60			raw		0	0	98271	4	-0.004421	-0.007276	0.009150	-0.003825	0.279758	-0.246537	-0.313540	0.750000	-0.011818	0.001490	204	0.000407	0		0	1.080367
NKD	ret|e30|h60|z@phase	ratio	ret|e30	ratio	h60			z	phase	0	0	98219	4	0.002572	-0.012190	0.004439	0.008950	0.011486	-0.476046	-0.852656	1.000000	0.000832	0.015595	101	0.000221	0		0	1.140738
NKD	ret|e30|h60|z@session	ratio	ret|e30	ratio	h60			z	session	0	0	98271	4	-0.003985	-0.012405	0.011832	-0.001363	0.700117	-0.231246	-0.310706	0.750000	-0.002529	0.003188	275	0.000962	0		0	1.092919
NKD	ret|e30|h60|rank@phase	ratio	ret|e30	ratio	h60			rank	phase	0	0	98258	4	-0.001607	-0.006997	0.006650	0.003910	0.269410	-0.505980	-0.859647	0.500000	-0.000669	0.008366	200	0.000394	0		0	1.124576
NKD	ret|e30|h60|rank@session	ratio	ret|e30	ratio	h60			rank	session	0	0	98271	4	-0.003959	-0.009751	0.011979	0.002411	0.495707	-0.222915	-0.304483	0.750000	-0.004846	0.009892	240	0.000575	0		0	1.096217
NKD	ret|e30|h60|winsor@phase	ratio	ret|e30	ratio	h60			winsor	phase	0	0	98271	4	-0.003584	-0.011813	0.001321	-0.010967	0.001947	-0.494409	-0.869582	1.000000	-0.020245	-0.006193	73	0.000197	0		0	1.092388
NKD	ret|e30|h60|winsor@session	ratio	ret|e30	ratio	h60			winsor	session	0	0	98271	4	-0.003779	-0.012445	0.002111	-0.009520	0.007143	-0.248396	-0.329095	1.000000	-0.013584	-0.006215	93	0.000214	0		0	1.069446
NKD	retg|e30|h60|raw	ratio	retg|e30	ratio	h60			raw		0	0	2064	2	0.023433	0.001027	0.045839	0.049430	0.073033	0.601157	0.645588	0.500000	-0.031380	0.068753	144	0.000273	0		0	0.048811
NKD	retg|e30|h60|z@phase	ratio	retg|e30	ratio	h60			z	phase	0	0	1952	2	-0.007776	-0.049409	0.033857	-0.007040	0.802654	0.570219	0.660604	0.500000	-0.053996	0.179254	287	0.001250	0		0	0.041991
NKD	retg|e30|h60|z@session	ratio	retg|e30	ratio	h60			z	session	0	0	1980	2	0.046947	0.028062	0.065833	0.076900	0.005262	0.544455	0.656286	1.000000	0.048586	0.187664	86	0.000207	0		0	0.039953
NKD	retg|e30|h60|rank@phase	ratio	retg|e30	ratio	h60			rank	phase	0	0	1961	2	0.009843	0.009006	0.010680	0.045074	0.108821	0.643678	0.682165	1.000000	0.017494	0.151480	155	0.000291	0		0	0.041943
NKD	retg|e30|h60|rank@session	ratio	retg|e30	ratio	h60			rank	session	0	0	1989	2	0.024687	-0.002661	0.052034	0.002634	0.923993	0.568518	0.626079	0.500000	-0.035154	0.146222	308	0.002632	0		0	0.039750
NKD	retg|e30|h60|winsor@phase	ratio	retg|e30	ratio	h60			winsor	phase	0	0	2064	2	0.006936	-0.015387	0.029259	0.064180	0.022278	0.634853	0.713849	0.500000	-0.062709	0.094326	113	0.000234	0		0	0.047833
NKD	retg|e30|h60|winsor@session	ratio	retg|e30	ratio	h60			winsor	session	0	0	2064	2	0.007799	-0.013120	0.028718	0.065493	0.017438	0.574039	0.641501	0.500000	-0.047775	0.092687	109	0.000229	0		0	0.042704
NKD	ret|e1|h120|raw	ratio	ret|e1	ratio	h120			raw		0	0	94174	4	-0.010914	-0.026973	-0.002339	-0.005920	0.101633	-0.234457	-0.313590	1.000000	-0.016884	-0.000853	151	0.000284	0		0	1.075383
NKD	ret|e1|h120|z@phase	ratio	ret|e1	ratio	h120			z	phase	0	0	94142	4	-0.000784	-0.004820	0.003528	0.003294	0.362568	-0.480854	-0.854744	0.500000	-0.008665	0.007963	219	0.000463	0		0	1.114515
NKD	ret|e1|h120|z@session	ratio	ret|e1	ratio	h120			z	session	0	0	94174	4	-0.000814	-0.016811	0.000872	-0.003926	0.277740	-0.237780	-0.320119	0.750000	-0.007710	0.005235	203	0.000403	0		0	1.111240
NKD	ret|e1|h120|rank@phase	ratio	ret|e1	ratio	h120			rank	phase	0	0	94161	4	0.005602	-0.001002	0.023108	0.021189	0.000000	-0.469955	-0.837089	1.000000	0.008318	0.032754	42	0.000175	1		0	1.108305
NKD	ret|e1|h120|rank@session	ratio	ret|e1	ratio	h120			rank	session	0	0	94174	4	0.003682	-0.000014	0.014435	0.002298	0.525140	-0.194415	-0.289461	0.750000	-0.001068	0.008067	242	0.000588	0		0	1.104896
NKD	ret|e1|h120|winsor@phase	ratio	ret|e1	ratio	h120			winsor	phase	0	0	94174	4	-0.010736	-0.021262	-0.008979	-0.010143	0.005049	-0.524828	-0.884708	1.000000	-0.013911	-0.006139	85	0.000207	0		0	1.079000
NKD	ret|e1|h120|winsor@session	ratio	ret|e1	ratio	h120			winsor	session	0	0	94174	4	-0.009385	-0.014028	-0.007431	-0.005000	0.166786	-0.244378	-0.328204	1.000000	-0.013192	-0.002372	171	0.000321	0		0	1.064160
NKD	retg|e1|h120|raw	ratio	retg|e1	ratio	h120			raw		0	0	85429	4	-0.003234	-0.019505	0.003609	-0.006168	0.103380	-0.186106	-0.284704	1.000000	-0.015028	-0.001387	152	0.000286	0		0	0.992814
NKD	retg|e1|h120|z@phase	ratio	retg|e1	ratio	h120			z	phase	0	0	85386	4	-0.001567	-0.007637	0.011604	0.000312	0.934472	-0.392814	-0.674898	0.500000	-0.027495	0.008836	313	0.003571	0		0	1.008988
NKD	retg|e1|h120|z@session	ratio	retg|e1	ratio	h120			z	session	0	0	85429	4	-0.009011	-0.018127	0.002911	-0.010456	0.005758	-0.202633	-0.269321	1.000000	-0.042344	-0.005647	88	0.000209	0		0	1.003441
NKD	retg|e1|h120|rank@phase	ratio	retg|e1	ratio	h120			rank	phase	0	0	85402	4	0.011659	0.006496	0.012484	0.023801	0.000000	-0.393649	-0.684308	1.000000	0.018495	0.057409	39	0.000174	1		0	1.025100
NKD	retg|e1|h120|rank@session	ratio	retg|e1	ratio	h120			rank	session	0	0	85429	4	0.003789	0.001722	0.005621	0.007691	0.042256	-0.173600	-0.239990	1.000000	0.004533	0.038908	132	0.000256	0		0	1.000273
NKD	retg|e1|h120|winsor@phase	ratio	retg|e1	ratio	h120			winsor	phase	0	0	85429	4	-0.003726	-0.012796	0.002802	-0.013665	0.000310	-0.421334	-0.718479	1.000000	-0.023348	-0.005248	59	0.000187	0		0	1.022068
NKD	retg|e1|h120|winsor@session	ratio	retg|e1	ratio	h120			winsor	session	0	0	85429	4	-0.006465	-0.010929	0.000402	-0.007504	0.047520	-0.217078	-0.282324	1.000000	-0.013378	-0.005441	133	0.000258	0		0	1.000538
NKD	ret|e5|h120|raw	ratio	ret|e5	ratio	h120			raw		0	0	94174	4	-0.000016	-0.003939	0.003066	-0.003932	0.276964	-0.232642	-0.319335	1.000000	-0.015130	-0.000930	202	0.000400	0		0	1.088744
NKD	ret|e5|h120|z@phase	ratio	ret|e5	ratio	h120			z	phase	0	0	94135	4	0.007751	0.003405	0.013436	-0.002238	0.536275	-0.508131	-0.881977	0.750000	-0.012798	0.013138	243	0.000595	0		0	1.105367
NKD	ret|e5|h120|z@session	ratio	ret|e5	ratio	h120			z	session	0	0	94174	4	0.007958	0.006139	0.021898	-0.002745	0.447786	-0.242233	-0.311649	0.500000	-0.012974	0.006810	230	0.000515	0		0	1.129219
NKD	ret|e5|h120|rank@phase	ratio	ret|e5	ratio	h120			rank	phase	0	0	94161	4	0.003141	0.000867	0.009265	0.016240	0.000007	-0.496872	-0.856468	1.000000	0.007415	0.025473	52	0.000182	1		0	1.102870
NKD	ret|e5|h120|rank@session	ratio	ret|e5	ratio	h120			rank	session	0	0	94174	4	0.000189	-0.001847	0.001211	0.001367	0.705350	-0.228435	-0.290269	0.750000	-0.003886	0.017899	276	0.000980	0		0	1.085448
NKD	ret|e5|h120|winsor@phase	ratio	ret|e5	ratio	h120			winsor	phase	0	0	94174	4	-0.002691	-0.009188	0.005045	-0.008107	0.025030	-0.515940	-0.865461	1.000000	-0.011737	-0.000359	115	0.000236	0		0	1.110240
NKD	ret|e5|h120|winsor@session	ratio	ret|e5	ratio	h120			winsor	session	0	0	94174	4	-0.002986	-0.006632	0.001951	-0.007127	0.048764	-0.238486	-0.316711	1.000000	-0.010774	-0.004037	135	0.000260	0		0	1.093604
NKD	retg|e5|h120|raw	ratio	retg|e5	ratio	h120			raw		0	0	60093	4	0.049308	0.044439	0.062359	0.001852	0.678159	-0.054851	-0.100798	0.750000	-0.016549	0.014638	267	0.000833	0		0	0.754945
NKD	retg|e5|h120|z@phase	ratio	retg|e5	ratio	h120			z	phase	0	0	59971	4	0.030932	-0.000142	0.044454	0.016115	0.000315	-0.117490	-0.194580	0.750000	-0.002124	0.034515	60	0.000187	0		0	0.745166
NKD	retg|e5|h120|z@session	ratio	retg|e5	ratio	h120			z	session	0	0	60093	4	0.032197	0.021982	0.040248	0.000829	0.852624	-0.037818	-0.089074	0.500000	-0.007170	0.051535	298	0.001724	0		0	0.736190
NKD	retg|e5|h120|rank@phase	ratio	retg|e5	ratio	h120			rank	phase	0	0	59986	4	0.018368	0.008751	0.038843	0.046190	0.000000	-0.113841	-0.202147	1.000000	0.028798	0.062276	23	0.000164	1		0	0.760729
NKD	retg|e5|h120|rank@session	ratio	retg|e5	ratio	h120			rank	session	0	0	60093	4	0.016632	0.001252	0.037267	0.023409	0.000000	-0.029227	-0.091166	1.000000	0.005671	0.101242	46	0.000178	1		0	0.740854
NKD	retg|e5|h120|winsor@phase	ratio	retg|e5	ratio	h120			winsor	phase	0	0	60093	4	0.049411	0.047696	0.064654	-0.000961	0.829849	-0.119193	-0.214050	0.250000	-0.024844	0.034960	292	0.001429	0		0	0.766468
NKD	retg|e5|h120|winsor@session	ratio	retg|e5	ratio	h120			winsor	session	0	0	60093	4	0.054832	0.045583	0.059082	0.004768	0.285448	-0.075481	-0.109564	0.750000	-0.009246	0.022454	206	0.000413	0		0	0.744673
NKD	ret|e15|h120|raw	ratio	ret|e15	ratio	h120			raw		0	0	94174	4	0.000465	-0.018211	0.004707	-0.006996	0.053066	-0.245110	-0.318991	1.000000	-0.019477	-0.000160	136	0.000262	0		0	1.059684
NKD	ret|e15|h120|z@phase	ratio	ret|e15	ratio	h120			z	phase	0	0	94135	4	0.006711	0.000283	0.019137	0.011607	0.001335	-0.496610	-0.855290	0.750000	-0.000017	0.022501	70	0.000195	0		0	1.082510
NKD	ret|e15|h120|z@session	ratio	ret|e15	ratio	h120			z	session	0	0	94174	4	0.000426	-0.001104	0.009898	-0.003134	0.386256	-0.227742	-0.300054	0.750000	-0.009633	0.000570	223	0.000481	0		0	1.087991
NKD	ret|e15|h120|rank@phase	ratio	ret|e15	ratio	h120			rank	phase	0	0	94161	4	0.003855	0.002135	0.010326	0.017353	0.000002	-0.499408	-0.868345	1.000000	0.013267	0.022909	48	0.000179	1		0	1.114973
NKD	ret|e15|h120|rank@session	ratio	ret|e15	ratio	h120			rank	session	0	0	94174	4	-0.000878	-0.001884	-0.000116	0.003674	0.309717	-0.210037	-0.293238	0.750000	-0.001595	0.008701	211	0.000431	0		0	1.072215
NKD	ret|e15|h120|winsor@phase	ratio	ret|e15	ratio	h120			winsor	phase	0	0	94174	4	-0.000050	-0.015552	0.004391	-0.009659	0.007583	-0.495612	-0.885928	1.000000	-0.019898	-0.001374	94	0.000215	0		0	1.089505
NKD	ret|e15|h120|winsor@session	ratio	ret|e15	ratio	h120			winsor	session	0	0	94174	4	0.002030	-0.012283	0.006697	-0.005078	0.160320	-0.244335	-0.314745	0.750000	-0.009964	0.002710	169	0.000316	0		0	1.071669
NKD	retg|e15|h120|raw	ratio	retg|e15	ratio	h120			raw		0	0	21045	4	0.020351	0.003647	0.111575	0.003535	0.633514	0.275831	0.350198	0.500000	-0.062282	0.017829	258	0.000725	0		0	0.324463
NKD	retg|e15|h120|z@phase	ratio	retg|e15	ratio	h120			z	phase	0	0	20771	4	0.022456	0.007800	0.040122	0.010563	0.159540	0.366830	0.494982	1.000000	0.001418	0.046001	168	0.000314	0		0	0.318330
NKD	retg|e15|h120|z@session	ratio	retg|e15	ratio	h120			z	session	0	0	21000	4	0.028020	-0.001563	0.045157	0.023760	0.001349	0.252608	0.352397	1.000000	0.008916	0.029588	71	0.000195	0		0	0.305850
NKD	retg|e15|h120|rank@phase	ratio	retg|e15	ratio	h120			rank	phase	0	0	20804	4	0.024105	-0.003193	0.040230	0.061376	0.000000	0.371673	0.481236	1.000000	0.047232	0.074285	32	0.000169	1		0	0.328652
NKD	retg|e15|h120|rank@session	ratio	retg|e15	ratio	h120			rank	session	0	0	21006	4	0.031466	0.003599	0.040379	0.046910	0.000000	0.270671	0.359285	1.000000	0.006581	0.067844	38	0.000173	1		0	0.324848
NKD	retg|e15|h120|winsor@phase	ratio	retg|e15	ratio	h120			winsor	phase	0	0	21045	4	0.013806	0.007567	0.094385	-0.007371	0.325990	0.409435	0.505287	0.250000	-0.041879	0.028434	213	0.000439	0		0	0.344880
NKD	retg|e15|h120|winsor@session	ratio	retg|e15	ratio	h120			winsor	session	0	0	21045	4	0.023822	-0.010647	0.099259	0.003494	0.637428	0.280920	0.345205	0.750000	-0.034684	0.008559	261	0.000758	0		0	0.323388
NKD	ret|e30|h120|raw	ratio	ret|e30	ratio	h120			raw		0	0	94174	4	-0.010600	-0.013116	0.004915	-0.005854	0.105494	-0.236818	-0.323229	0.750000	-0.010799	0.018169	153	0.000287	0		0	1.044132
NKD	ret|e30|h120|z@phase	ratio	ret|e30	ratio	h120			z	phase	0	0	94135	4	0.004103	-0.005353	0.009766	0.017029	0.000003	-0.494823	-0.837276	1.000000	0.015947	0.018039	49	0.000180	1		0	1.100476
NKD	ret|e30|h120|z@session	ratio	ret|e30	ratio	h120			z	session	0	0	94174	4	-0.003131	-0.005387	0.006514	-0.000178	0.960738	-0.224129	-0.290074	0.500000	-0.007230	0.025222	316	0.004545	0		0	1.076749
NKD	ret|e30|h120|rank@phase	ratio	ret|e30	ratio	h120			rank	phase	0	0	94161	4	0.003006	0.001207	0.004052	0.016828	0.000003	-0.494556	-0.861323	1.000000	0.009093	0.035975	50	0.000181	1		0	1.102821
NKD	ret|e30|h120|rank@session	ratio	ret|e30	ratio	h120			rank	session	0	0	94174	4	-0.000955	-0.007709	0.002814	0.004195	0.246107	-0.222214	-0.291367	1.000000	0.003931	0.004978	190	0.000365	0		0	1.095960
NKD	ret|e30|h120|winsor@phase	ratio	ret|e30	ratio	h120			winsor	phase	0	0	94174	4	-0.007605	-0.012752	0.001883	-0.009263	0.010448	-0.500214	-0.894724	0.750000	-0.011973	0.018987	99	0.000219	0		0	1.060823
NKD	ret|e30|h120|winsor@session	ratio	ret|e30	ratio	h120			winsor	session	0	0	94174	4	-0.011187	-0.016198	0.004960	-0.007621	0.035091	-0.242992	-0.323863	0.750000	-0.012497	0.012446	124	0.000246	0		0	1.046837
NKD	retg|e30|h120|raw	ratio	retg|e30	ratio	h120			raw		0	0	4598	3	0.074242	-0.003034	0.075784	0.027892	0.097883	0.568998	0.690369	0.666667	-0.021719	0.110045	149	0.000281	0		0	0.102644
NKD	retg|e30|h120|z@phase	ratio	retg|e30	ratio	h120			z	phase	0	0	4448	3	0.022727	-0.011333	0.037992	0.002695	0.875285	0.636954	0.747363	0.333333	-0.015833	0.066988	301	0.001923	0		0	0.096327
NKD	retg|e30|h120|z@session	ratio	retg|e30	ratio	h120			z	session	0	0	4513	3	0.023585	-0.040922	0.025444	-0.008028	0.634175	0.559133	0.686996	0.666667	-0.052809	0.009822	260	0.000746	0		0	0.089494
NKD	retg|e30|h120|rank@phase	ratio	retg|e30	ratio	h120			rank	phase	0	0	4466	3	0.017111	0.003442	0.032822	0.045351	0.008081	0.637807	0.731696	1.000000	0.026818	0.051232	96	0.000216	0		0	0.092535
NKD	retg|e30|h120|rank@session	ratio	retg|e30	ratio	h120			rank	session	0	0	4525	3	0.013300	-0.015644	0.019778	0.035672	0.034223	0.587026	0.693871	1.000000	0.026128	0.044430	122	0.000244	0		0	0.090156
NKD	retg|e30|h120|winsor@phase	ratio	retg|e30	ratio	h120			winsor	phase	0	0	4598	3	0.044361	0.005868	0.090125	0.010476	0.541038	0.612697	0.723470	0.666667	-0.041074	0.091644	246	0.000617	0		0	0.101795
NKD	retg|e30|h120|winsor@session	ratio	retg|e30	ratio	h120			winsor	session	0	0	4598	3	0.066473	0.018241	0.089271	0.018883	0.262566	0.592486	0.691416	0.666667	-0.037617	0.105236	196	0.000382	0		0	0.099062
NKD	ret|e1|phase_close|raw	ratio	ret|e1	ratio	phase_close			raw		0	0	99691	4	-0.013208	-0.023188	-0.008034	-0.002487	0.479240	-0.198908	-0.293905	0.750000	-0.041098	0.009214	239	0.000568	0		0	1.106830
NKD	ret|e1|phase_close|z@phase	ratio	ret|e1	ratio	phase_close			z	phase	0	0	99659	4	-0.002116	-0.009055	0.015702	0.007192	0.040804	-0.464462	-0.833854	1.000000	0.000429	0.014420	129	0.000253	0		0	1.165336
NKD	ret|e1|phase_close|z@session	ratio	ret|e1	ratio	phase_close			z	session	0	0	99691	4	-0.009144	-0.024951	0.009699	0.000689	0.844579	-0.213703	-0.303214	0.250000	-0.018517	0.010382	297	0.001667	0		0	1.122946
NKD	ret|e1|phase_close|rank@phase	ratio	ret|e1	ratio	phase_close			rank	phase	0	0	99678	4	0.035946	0.026862	0.039957	0.033424	0.000000	-0.494151	-0.844786	1.000000	0.023934	0.064844	29	0.000168	1		0	1.194441
NKD	ret|e1|phase_close|rank@session	ratio	ret|e1	ratio	phase_close			rank	session	0	0	99691	4	0.022181	0.001397	0.030282	0.006959	0.047719	-0.217708	-0.303400	0.750000	-0.002207	0.015516	134	0.000259	0		0	1.218606
NKD	ret|e1|phase_close|winsor@phase	ratio	ret|e1	ratio	phase_close			winsor	phase	0	0	99691	4	-0.013853	-0.022901	-0.011303	-0.002073	0.555381	-0.488072	-0.841115	0.750000	-0.039156	0.005306	251	0.000658	0		0	1.126517
NKD	ret|e1|phase_close|winsor@session	ratio	ret|e1	ratio	phase_close			winsor	session	0	0	99691	4	-0.015839	-0.026240	-0.005660	-0.005209	0.138356	-0.213938	-0.314834	0.750000	-0.026753	0.009264	165	0.000309	0		0	1.107635
NKD	retg|e1|phase_close|raw	ratio	retg|e1	ratio	phase_close			raw		0	0	90808	4	-0.008543	-0.012278	-0.001468	-0.010777	0.003355	-0.179505	-0.245518	0.750000	-0.033821	0.001621	80	0.000202	0		0	1.036550
NKD	retg|e1|phase_close|z@phase	ratio	retg|e1	ratio	phase_close			z	phase	0	0	90749	4	-0.006145	-0.015080	0.004462	0.002171	0.554899	-0.369437	-0.655636	0.500000	-0.011395	0.011234	250	0.000649	0		0	1.063754
NKD	retg|e1|phase_close|z@session	ratio	retg|e1	ratio	phase_close			z	session	0	0	90808	4	-0.012890	-0.028927	-0.006025	-0.012881	0.000455	-0.194057	-0.257032	1.000000	-0.025099	-0.002904	65	0.000191	0		0	1.053615
NKD	retg|e1|phase_close|rank@phase	ratio	retg|e1	ratio	phase_close			rank	phase	0	0	90783	4	0.038859	0.025890	0.046299	0.036659	0.000000	-0.364147	-0.672368	1.000000	0.023855	0.050557	27	0.000167	1		0	1.087164
NKD	retg|e1|phase_close|rank@session	ratio	retg|e1	ratio	phase_close			rank	session	0	0	90808	4	0.014084	0.007628	0.018434	0.013693	0.000194	-0.187439	-0.255717	1.000000	0.007122	0.027504	56	0.000185	0		0	1.065272
NKD	retg|e1|phase_close|winsor@phase	ratio	retg|e1	ratio	phase_close			winsor	phase	0	0	90808	4	-0.005304	-0.014768	0.000842	-0.012891	0.000453	-0.401623	-0.682402	1.000000	-0.044821	-0.005295	64	0.000190	0		0	1.116660
NKD	retg|e1|phase_close|winsor@session	ratio	retg|e1	ratio	phase_close			winsor	session	0	0	90808	4	-0.008104	-0.009741	0.001744	-0.010343	0.004875	-0.189209	-0.249821	1.000000	-0.040414	-0.001769	83	0.000205	0		0	1.061325
NKD	ret|e5|phase_close|raw	ratio	ret|e5	ratio	phase_close			raw		0	0	99691	4	-0.003465	-0.010837	0.002166	-0.004464	0.204107	-0.203678	-0.292241	0.750000	-0.037933	0.001215	181	0.000342	0		0	1.135474
NKD	ret|e5|phase_close|z@phase	ratio	ret|e5	ratio	phase_close			z	phase	0	0	99659	4	0.000293	-0.015486	0.011782	0.006537	0.062996	-0.492493	-0.836802	0.750000	-0.002367	0.013121	138	0.000265	0		0	1.172221
NKD	ret|e5|phase_close|z@session	ratio	ret|e5	ratio	phase_close			z	session	0	0	99691	4	-0.002858	-0.014538	0.019607	-0.002151	0.540650	-0.214032	-0.304765	0.750000	-0.045577	0.003469	245	0.000610	0		0	1.143422
NKD	ret|e5|phase_close|rank@phase	ratio	ret|e5	ratio	phase_close			rank	phase	0	0	99678	4	0.034057	0.030567	0.037688	0.035568	0.000000	-0.471971	-0.832461	1.000000	0.028883	0.041034	25	0.000166	1		0	1.198169
NKD	ret|e5|phase_close|rank@session	ratio	ret|e5	ratio	phase_close			rank	session	0	0	99691	4	0.011975	-0.007202	0.015918	0.007719	0.028082	-0.208866	-0.299678	0.750000	-0.020996	0.015030	118	0.000239	0		0	1.149699
NKD	ret|e5|phase_close|winsor@phase	ratio	ret|e5	ratio	phase_close			winsor	phase	0	0	99691	4	-0.003946	-0.013590	0.006282	-0.009506	0.006856	-0.488918	-0.853299	1.000000	-0.034625	-0.007728	91	0.000212	0		0	1.170552
NKD	ret|e5|phase_close|winsor@session	ratio	ret|e5	ratio	phase_close			winsor	session	0	0	99691	4	-0.002037	-0.013980	0.005144	-0.004802	0.171900	-0.197025	-0.295337	1.000000	-0.033951	-0.000613	173	0.000325	0		0	1.135964
NKD	retg|e5|phase_close|raw	ratio	retg|e5	ratio	phase_close			raw		0	0	67280	4	0.052350	0.035304	0.066085	0.004484	0.289198	-0.043919	-0.083585	0.750000	-0.009982	0.007905	208	0.000420	0		0	0.820687
NKD	retg|e5|phase_close|z@phase	ratio	retg|e5	ratio	phase_close			z	phase	0	0	67079	4	0.010288	-0.002447	0.021520	-0.004753	0.262495	-0.095809	-0.197525	0.750000	-0.048560	0.012962	195	0.000379	0		0	0.790981
NKD	retg|e5|phase_close|z@session	ratio	retg|e5	ratio	phase_close			z	session	0	0	67280	4	0.015756	0.007426	0.030334	-0.008811	0.037305	-0.064117	-0.085206	0.750000	-0.054498	0.004595	128	0.000251	0		0	0.804368
NKD	retg|e5|phase_close|rank@phase	ratio	retg|e5	ratio	phase_close			rank	phase	0	0	67175	4	0.077041	0.062186	0.077664	0.084105	0.000000	-0.081334	-0.162954	1.000000	0.072739	0.142391	3	0.000154	1		0	0.862418
NKD	retg|e5|phase_close|rank@session	ratio	retg|e5	ratio	phase_close			rank	session	0	0	67280	4	0.049595	0.009248	0.058725	0.042590	0.000000	-0.021129	-0.060572	1.000000	0.018352	0.085643	26	0.000166	1		0	0.838937
NKD	retg|e5|phase_close|winsor@phase	ratio	retg|e5	ratio	phase_close			winsor	phase	0	0	67280	4	0.051373	0.041549	0.058789	0.003172	0.454294	-0.106355	-0.182876	0.750000	-0.012069	0.034358	232	0.000526	0		0	0.846274
NKD	retg|e5|phase_close|winsor@session	ratio	retg|e5	ratio	phase_close			winsor	session	0	0	67280	4	0.052764	0.039531	0.062295	0.004780	0.258578	-0.033275	-0.084553	0.750000	-0.001897	0.014333	194	0.000376	0		0	0.818175
NKD	ret|e15|phase_close|raw	ratio	ret|e15	ratio	phase_close			raw		0	0	99691	4	0.004431	-0.003534	0.006641	-0.005669	0.106772	-0.202371	-0.305886	0.500000	-0.042590	0.001539	154	0.000289	0		0	1.135067
NKD	ret|e15|phase_close|z@phase	ratio	ret|e15	ratio	phase_close			z	phase	0	0	99659	4	0.012426	0.005411	0.028530	0.012093	0.000583	-0.470908	-0.838685	0.750000	-0.018091	0.023578	68	0.000193	0		0	1.160874
NKD	ret|e15|phase_close|z@session	ratio	ret|e15	ratio	phase_close			z	session	0	0	99691	4	0.006771	-0.000010	0.009880	-0.000835	0.812308	-0.213840	-0.299446	0.500000	-0.033081	0.007172	289	0.001316	0		0	1.133659
NKD	ret|e15|phase_close|rank@phase	ratio	ret|e15	ratio	phase_close			rank	phase	0	0	99678	4	0.037379	0.028629	0.043447	0.037191	0.000000	-0.479294	-0.833513	1.000000	0.032240	0.054252	21	0.000163	1		0	1.210118
NKD	ret|e15|phase_close|rank@session	ratio	ret|e15	ratio	phase_close			rank	session	0	0	99691	4	0.004613	-0.002114	0.018533	0.005519	0.116404	-0.229894	-0.303206	0.750000	-0.007041	0.014149	159	0.000298	0		0	1.128420
NKD	ret|e15|phase_close|winsor@phase	ratio	ret|e15	ratio	phase_close			winsor	phase	0	0	99691	4	0.002917	-0.004589	0.005733	-0.009653	0.006040	-0.485207	-0.851005	1.000000	-0.038480	-0.000715	89	0.000210	0		0	1.139331
NKD	ret|e15|phase_close|winsor@session	ratio	ret|e15	ratio	phase_close			winsor	session	0	0	99691	4	0.003605	-0.005690	0.009815	-0.005519	0.116371	-0.215065	-0.302516	0.500000	-0.048700	0.001120	158	0.000296	0		0	1.124315
