/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210617.mbp-1.dbn.zst	478d581b7bb6bcc959a98808170eaa332952fd4cbbe56a8e4630a382e285b6e1	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210618.mbp-1.dbn.zst	5f31007b138327ff6dc7c5f508f6650dc2ae23f0e5a469be2fde165e65667361	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210620.mbp-1.dbn.zst	6fd4fc587dd84407e5b81800e9ae16670c95507b00076a58b8a637ee9d772d3c	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210621.mbp-1.dbn.zst	4d040d480cc5c4a8e65aae7137560ae71ef8b6d7e8f367f80f0e47898b0389a6	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210622.mbp-1.dbn.zst	a7922f993c4f5f2c2e208fdf2c386024c149a9ace9d501be5e041adf169212a0	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210623.mbp-1.dbn.zst	44308db78cd6fab5aa0368a7be29c0575d6c1fbae439779926e4a32bfcc65f10	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210624.mbp-1.dbn.zst	d216fdf3c9e29a5b9c21cfaca7879b4a07d5da35a38f3c854beb70f72afa4128	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210625.mbp-1.dbn.zst	2dd82c0e7cd396bf4013611f06cbfb2869a67f5d8961488a0a1c26506c039655	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210627.mbp-1.dbn.zst	11369b2b615b132906b5f7ca4185d56d2bd2b993927bd2446f70565eaa1fe4d4	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210628.mbp-1.dbn.zst	c1336827eea0cecee3a92b1dcd473b47044ea5e413f6111bd30ad76c79e37392	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210629.mbp-1.dbn.zst	f472b831d9536af087d77b54bc4d9b9ebe69e12f55b1d8468b0161a7f5a1eb25	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210630.mbp-1.dbn.zst	09b86b11da7b8c58e70c8ae6f6b98d46a74782332733375b24860292bb6b7de1	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210701.mbp-1.dbn.zst	92ae001e19533b9ba28c5939b4e007a79fdfc088723b6eb676d91c65a4a2e9bc	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210702.mbp-1.dbn.zst	0b0d9af90df6d7362e1d7550aef6212444a5068b4a55717408551c97b228cb70	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210704.mbp-1.dbn.zst	6de58d8d74d75cd33bd754dcc127cbbea193270e7b973bdc6d2a8bef2956355e	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210705.mbp-1.dbn.zst	d20d7d61866ce59548609cc658f0c2231dd97dbba82c2fe6f7ad447d9e097a16	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210706.mbp-1.dbn.zst	84e2623873d4c84c9c2d9823c18587152b33eb90bb08e45bdcd7ce29c9cedb60	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210707.mbp-1.dbn.zst	b6dedbb8ea3cdcaac27396c0db151283bf1ece1333d58dafaf1b6f0469cb8a46	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210708.mbp-1.dbn.zst	40aeb75ca7764086034038e2158ab2a7a2e5cbeff8e100335e8148c6aba65216	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210709.mbp-1.dbn.zst	815f1484572b168313b6e8a156877ececcc77bbe148d72ac1f94b243c40a2b5c	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210711.mbp-1.dbn.zst	605f9872c813f6e750b530fcdd21e0e387f79d9141a10f01da5c7f6f7313dd9f	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210712.mbp-1.dbn.zst	64fdf81db5f3de0b4bd0dd3f6cffcdbd7835333946b0954cac01e5684073477c	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210713.mbp-1.dbn.zst	498c3fa0a3617744dcbb3310bac7b4c2f506376ef5671826627ed2c87909ff33	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210714.mbp-1.dbn.zst	f9b1d8b0aba5c36561546f512e4e9666e546bce18076eec1a34f9be53827227f	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210715.mbp-1.dbn.zst	8ce04cdfb42c6fa22c0d21d8eeeb55e0eb07ee8a6ed4efc4986b1614a9940cf1	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210716.mbp-1.dbn.zst	391ff0d3daea90a591979c3c32905ed0c93c2a942f6ce316e95ab35b4518daf2	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210718.mbp-1.dbn.zst	8a5f4459e6321e1b338dab537e510daeb873c02493bd8f58e29d389201557a72	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210719.mbp-1.dbn.zst	df0abc4f977d404ed98a0d06c452a9544b94177dc6bfd6ca3837d1efb8cddd56	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210720.mbp-1.dbn.zst	f5b5f11d9dc9012dae45c2ab6f6e072e5d8abd5544ab67a4a91a30916fbabf9b	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210721.mbp-1.dbn.zst	1084ae09b6fcf80b5ef5060dbd623733d1f69600fa12fd062931ac58856fc5a5	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210722.mbp-1.dbn.zst	c889891d3419c01d6e5e73876740a1db5fda71da152d7dff463f44e4af1de5f3	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210723.mbp-1.dbn.zst	c18e02d78bf6fe65c0062ddd501fc1d8a7bcda5832eecc96dd858048d4fb4697	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210725.mbp-1.dbn.zst	bf5f99d5a4d9b901b80b059641e159be22bee35214f1d4c6054b2b876ba851fd	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210726.mbp-1.dbn.zst	ec7e73355a5c7f15f55ca97169750ad50c77a56a5290202ae5e25f7a17aecb66	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210727.mbp-1.dbn.zst	1738c3a8f055b01832cee88c3ff096d2de9a73d0ec50136bd7232c15444ab96d	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210728.mbp-1.dbn.zst	da9920c156845d5d75144b55ad0435275fef4b4d597d6bbad19d477b14da2871	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210729.mbp-1.dbn.zst	6e85e9ba54709896b0b8d1e29ba3b85e4e99d960bcae29c2fe6af02ecd625be3	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210730.mbp-1.dbn.zst	d061494a0d2319484c6a838a6c7a6b573467c1d35df5f462a9142c0472b3a39d	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210801.mbp-1.dbn.zst	479b0f31cf42230d641561a1c2d1f7bd402bdaadd6b8c59463138bd6b8dfd6c7	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210802.mbp-1.dbn.zst	d40b6a4b691ca91006bf4598ba48bad70657c60ec8e9cbb5f94cf6d575f2f699	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210803.mbp-1.dbn.zst	5028ccb9346c244551941ad0f4eb55a25f28a58711a784c39e014c75bc4835e8	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210804.mbp-1.dbn.zst	16534b34e2bf144c4a70e14bea72ffa0327e20f05860defcfe387bb7fcd49d75	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210805.mbp-1.dbn.zst	0ed7b43ea0a1669e3cfa084110fb4b144c7b4737c5e7b1a07d92162aade4f810	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210806.mbp-1.dbn.zst	b7f5a88911eb2631b1b17b3d439199aaea4ad4a567d46c345b414a832fccebae	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210808.mbp-1.dbn.zst	28f698f12f665c66d8ff4505254005aa738c463af4cfdaba81cbd9f412099ade	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210809.mbp-1.dbn.zst	2d06e5a8e29594fd806c148485256e4d581f9004660099104272091f5111995c	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210810.mbp-1.dbn.zst	6138568545da6c16ae54030d293913c917e8bedf8b417d0c121c73b039b2e1d2	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210811.mbp-1.dbn.zst	af3d0a73758e8220c96115230aa65d5428c0365251cf12029598428d3a698bb9	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210812.mbp-1.dbn.zst	ea0f191a3edf110c775ba2f7e0960d69d822f985c5ff5692413c985ab94301b0	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210813.mbp-1.dbn.zst	3a4bc279bca6f0e53c54d040377c5c682c21e086872e21efe5d381066c6805ae	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210815.mbp-1.dbn.zst	a6db0ff0e8f65856960c9a9adb14fb1c5becb7fc561683a2ccc8cae0221eb21d	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210816.mbp-1.dbn.zst	e531123fdba2d43a0a35aaded6f1c7d6b7664900f8ae1f68a6ca8113a7930154	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210817.mbp-1.dbn.zst	9c33c03b202db2255186b17fcf69bc35fd75f725e308079b15e2c976462fed91	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210818.mbp-1.dbn.zst	efd577b2e8a7c5feb8d2d2eca4c46c45857201329ab3f966edae78395a44cef8	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210819.mbp-1.dbn.zst	d8f9ce8e3aba54615c92b5d7457c8b9c0674e797a384b1ac4e05e4fd9570f26f	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210820.mbp-1.dbn.zst	befc97ba67b1812de9a7cc956b309ad4f319742bd302df5d69c4e28eb07222d7	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210822.mbp-1.dbn.zst	9a11f41fb662b4bcdfccb0eda9d1ba637d4f27a3aafe9194e316a883c1e98271	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210823.mbp-1.dbn.zst	e79f790a755a1ca646a860abbaaa6665fb599fa3c2024a676f7c634f6a70fd6a	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210824.mbp-1.dbn.zst	defe8654dfb88956142b53c1db04d07ce018e4e5ea92a052ed92c5577563fbc7	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210825.mbp-1.dbn.zst	bea08d1cba334aa74a2760fa00356d22e61b721125e342eebb0999832c4bae09	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210826.mbp-1.dbn.zst	6accc27eca37136a8425e018220e88a0fb87808abb7dedebd4dd94d67b52fd1e	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210827.mbp-1.dbn.zst	32bc6f55177008716999fa2b9157ddbe855136e0e5f1b26a17d34c6b09ae5558	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210829.mbp-1.dbn.zst	f45aba25b2b096ebfff33bcedfeec1263861534544e6202b96a9feee857838aa	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210830.mbp-1.dbn.zst	53673420ed4eb9258dbab48df3d7e3ba0553095fbed109ca8770159abe0784f7	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210831.mbp-1.dbn.zst	be3fad30a6d767a14dbc51321e615d742be5f01a52fbd92259bff5252cc34927	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210901.mbp-1.dbn.zst	095cfd89bf69f8d83d5c64bbe6fdffd982b85d8e6e83397f662e72d27f24b452	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210902.mbp-1.dbn.zst	acb236934c67c5c9489e5f762e473b1747beecc3b0b82adda6412d4785726025	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210903.mbp-1.dbn.zst	ff9e25454a364514801e6ca7b2541be8c416c6db70eeb7f888646fc22fb6f501	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210905.mbp-1.dbn.zst	3c95961b0a7939779007c9ed260c3933329cdbf6a86faf23e930d9d391dc3470	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210906.mbp-1.dbn.zst	0a9c789bb5bbc44575a85a3b2aa691814c6d80635660e3dc11aa4177396ae851	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210907.mbp-1.dbn.zst	595923c2fe7246d713b744f6eb826c752366b128d59bafade26297f9e7368f89	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210908.mbp-1.dbn.zst	87b93e4137620091b1dcbafcc47ccad6e1956a79bd5017b361c5d8c2a183418b	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210909.mbp-1.dbn.zst	ffce4981fc9e4715315f4a585b6907308926b57987141ff47f1f58c2e7cc10c8	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210910.mbp-1.dbn.zst	ae3b12a23bb63005f3fbb6e87999f08a94871a896c4dc71bd415478bfca17d9d	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210912.mbp-1.dbn.zst	44a9cc4052b96c877b0e168b2123d483f0841500d29307a707ce3bc139bee29c	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210913.mbp-1.dbn.zst	5e8064cd2d21aa0c00bcde7fed1834b0d173c625e429bc1f88cc30590d9e3da6	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210914.mbp-1.dbn.zst	bee750e09c352e77dac7354ec51f9bea74cac64223449af68a446748ea38324d	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210915.mbp-1.dbn.zst	392e859fd76b04ed4da3f88833cca71fda59d331a8bdea82a1304bf5f6794844	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210916.mbp-1.dbn.zst	02a038c3bf514d66c8464fb4b89bf9252a9ee9179df418f46c2efa29b3869755	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210917.mbp-1.dbn.zst	e866e9add85d2da550b6f5d43dd0b553ffc52f27cc24793702ad597c06ad253d	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210919.mbp-1.dbn.zst	8c0f3ed053d0db07d4c6351a4dbd8011af53a1a6db73be379008d34914ab1127	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210920.mbp-1.dbn.zst	96c8bc89c0cdf84b462a120171d05bd1d14cba88998b8dd7443438fabf971823	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210921.mbp-1.dbn.zst	3a64df6fc93a9cd35219bad425acd5946730af69a8783c81a77fa6f1659ede42	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210922.mbp-1.dbn.zst	ecaf412f21772f24031984973ce895457391a0b6b291980db6f02f29e2ca78d1	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210923.mbp-1.dbn.zst	b622592c010cc2a828edf8d4eccb6a0c0e300f0144673d5a4586b5553cb41aca	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210924.mbp-1.dbn.zst	9a747827a673c0afbf4d9b79a932101e5b400b5293ee35cb6e280a6017dad392	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210926.mbp-1.dbn.zst	2dd00a3df27002c89582849d93bf9f2c0ec5b1182dd72575f6422d5ce0ad50df	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210927.mbp-1.dbn.zst	cad90259f9cfb3d978b81b9c8ff8f6253adf857ede203c3add1c9a615319a129	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210928.mbp-1.dbn.zst	e9bb21f20e83c823676f554b9f78add3b91f76e99de52ba3963d352f86923b70	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210929.mbp-1.dbn.zst	f369edbddfc00eff0a4dec34a8f11cdb09d14570c4829693984f067a0b681082	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20210930.mbp-1.dbn.zst	a1fd190b1d8cecb3701f3f7d3c428e85b98e535b3c1dcb32a05e65989194e7d7	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20211001.mbp-1.dbn.zst	21bfb3ba868c5e19a074e1e524b23fe8d821ac12d72e907b26eaf2ad62f0c025	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20211003.mbp-1.dbn.zst	87a123376239fe2bb1806ef9bb3bd82b09247345a32af9ea0f4e453fec4cadc6	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20211004.mbp-1.dbn.zst	57550aafff886d0175c1e076f475b0d9d752a749ed12241b46b6039c9d9695c0	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20211005.mbp-1.dbn.zst	795bfa9112adf7cd686147e38be5c9998bec2c471a02e9d4228e06f0a370de7a	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20211006.mbp-1.dbn.zst	d58a3f9c8e957699c0a4a7f9cfbab2ba79c888abb887796ef2ad1ac8d09e3bc2	DEVELOPMENT
/workspace/artifacts/reference/futures_mbp1/[Silver] GLBX-20260531-RPHWMFRBFW/glbx-mdp3-20211007.mbp-1.dbn.zst	98feada4c412c1de962957f0fa56c37f34a47ada57aa2bcf9cf139999acc3a19	DEVELOPMENT
