date,open,high,low,close,volume
2020-04-30,20475.0,20500.0,19860.0,20035.0,7084
2020-05-01,20000.0,20005.0,19480.0,19545.0,5648
2020-05-04,19440.0,19455.0,19100.0,19425.0,3299
2020-05-05,19445.0,19780.0,19405.0,19580.0,3222
2020-05-06,19580.0,19775.0,19390.0,19395.0,2099
2020-05-07,19405.0,19870.0,19310.0,19815.0,6739
2020-05-08,19820.0,20280.0,19805.0,20250.0,4403
2020-05-11,20220.0,20645.0,20185.0,20530.0,4622
2020-05-12,20525.0,20560.0,20090.0,20175.0,3411
2020-05-13,20105.0,20435.0,20065.0,20190.0,5380
2020-05-14,20190.0,20255.0,19635.0,20090.0,5033
2020-05-15,20105.0,20205.0,19850.0,20045.0,4101
2020-05-18,20060.0,20705.0,20020.0,20665.0,5867
2020-05-19,20650.0,20705.0,20385.0,20415.0,5167
2020-05-20,20405.0,20830.0,20365.0,20740.0,4963
2020-05-21,20755.0,20775.0,20465.0,20475.0,4068
2020-05-22,20485.0,20625.0,20245.0,20565.0,4455
2020-05-26,20570.0,21370.0,20570.0,21290.0,11143
2020-05-27,21285.0,21730.0,21150.0,21655.0,7932
2020-05-28,21680.0,22110.0,21590.0,21920.0,9314
2020-05-29,21915.0,22045.0,21665.0,21955.0,8769
2020-06-01,21940.0,22245.0,21750.0,22230.0,5708
2020-06-02,22195.0,22710.0,22120.0,22655.0,6788
2020-06-03,22635.0,22965.0,22475.0,22925.0,7836
2020-06-04,22910.0,23000.0,22505.0,22735.0,8213
2020-06-05,22750.0,23310.0,22575.0,23145.0,12805
2020-06-08,23155.0,23275.0,22965.0,23220.0,11888
2020-06-09,23220.0,23230.0,22710.0,22895.0,10034
2020-06-10,22885.0,23170.0,22750.0,22870.0,6888
2020-06-11,22845.0,22935.0,21635.0,21715.0,11512
2020-06-12,21785.0,22510.0,21730.0,22240.0,9414
2020-06-15,22065.0,22270.0,21405.0,21990.0,12147
2020-06-16,21995.0,22630.0,21995.0,22415.0,8268
2020-06-17,22410.0,22775.0,22255.0,22525.0,6417
2020-06-18,22490.0,22545.0,22120.0,22420.0,6465
2020-06-19,22425.0,22725.0,22325.0,22350.0,6568
2020-06-22,22265.0,22635.0,22170.0,22610.0,5625
2020-06-23,22615.0,22825.0,22245.0,22570.0,9466
2020-06-24,22565.0,22660.0,22100.0,22285.0,7447
2020-06-25,22285.0,22545.0,22065.0,22500.0,9394
2020-06-26,22500.0,22580.0,22250.0,22300.0,5615
2020-06-29,22135.0,22420.0,21985.0,22385.0,6896
2020-06-30,22385.0,22475.0,22200.0,22340.0,6462
2020-07-01,22370.0,22420.0,22000.0,22240.0,8109
2020-07-02,22240.0,22470.0,22090.0,22360.0,6157
2020-07-06,22270.0,22790.0,22260.0,22680.0,8706
2020-07-07,22700.0,22745.0,22440.0,22455.0,5132
2020-07-08,22485.0,22670.0,22360.0,22530.0,5410
2020-07-09,22550.0,22700.0,22300.0,22420.0,8527
2020-07-10,22430.0,22645.0,22260.0,22630.0,6538
2020-07-13,22605.0,22885.0,22535.0,22570.0,6039
2020-07-14,22605.0,22765.0,22515.0,22730.0,7302
2020-07-15,22845.0,23045.0,22815.0,22920.0,5157
2020-07-16,22980.0,22980.0,22680.0,22765.0,4323
2020-07-17,22785.0,22865.0,22640.0,22710.0,5465
2020-07-20,22685.0,22835.0,22580.0,22820.0,4596
2020-07-21,22805.0,22955.0,22730.0,22745.0,4962
2020-07-22,22755.0,22855.0,22655.0,22785.0,4500
2020-07-23,22795.0,22910.0,22495.0,22560.0,5614
2020-07-24,22575.0,22645.0,22275.0,22355.0,5699
2020-07-27,22380.0,22740.0,22350.0,22690.0,5908
2020-07-28,22685.0,22840.0,22510.0,22535.0,4752
2020-07-29,22540.0,22570.0,22365.0,22550.0,4068
2020-07-30,22550.0,22565.0,21970.0,22250.0,8073
2020-07-31,22305.0,22350.0,21705.0,21940.0,9446
2020-08-03,21955.0,22415.0,21895.0,22405.0,6935
2020-08-04,22415.0,22655.0,22380.0,22520.0,5717
2020-08-05,22505.0,22640.0,22355.0,22490.0,3804
2020-08-06,22510.0,22585.0,22270.0,22430.0,4115
2020-08-07,22435.0,22485.0,22205.0,22450.0,3988
2020-08-10,22440.0,22540.0,22345.0,22515.0,3629
2020-08-11,22535.0,22960.0,22475.0,22700.0,5511
2020-08-12,22740.0,23255.0,22670.0,23205.0,7624
2020-08-13,23240.0,23315.0,23145.0,23210.0,4480
2020-08-14,23220.0,23355.0,23065.0,23155.0,4554
2020-08-17,23170.0,23250.0,23065.0,23165.0,3536
2020-08-18,23135.0,23170.0,22940.0,23075.0,4318
2020-08-19,23095.0,23205.0,22955.0,23125.0,3537
2020-08-20,23100.0,23100.0,22845.0,22980.0,4334
2020-08-21,23015.0,23140.0,22710.0,22900.0,6853
2020-08-24,22925.0,23180.0,22845.0,23180.0,7189
2020-08-25,23135.0,23430.0,23135.0,23305.0,7427
2020-08-26,23305.0,23345.0,23155.0,23290.0,6459
2020-08-27,23310.0,23350.0,23145.0,23225.0,6560
2020-08-28,23280.0,23390.0,22565.0,22945.0,12502
2020-08-31,22945.0,23375.0,22945.0,23105.0,8517
2020-09-01,23070.0,23225.0,23005.0,23205.0,4762
2020-09-02,23225.0,23530.0,23170.0,23505.0,8482
2020-09-03,23520.0,23630.0,22975.0,23100.0,9881
2020-09-04,23095.0,23325.0,22835.0,23175.0,11609
2020-09-08,23235.0,23310.0,22925.0,23030.0,16026
2020-09-09,22905.0,23240.0,22810.0,23190.0,9084
2020-09-10,23205.0,23275.0,23060.0,23095.0,9680
2020-09-11,23005.0,23325.0,23005.0,23250.0,7604
2020-09-14,23280.0,23510.0,23280.0,23360.0,4813
2020-09-15,23360.0,23420.0,23255.0,23380.0,4226
2020-09-16,23375.0,23425.0,23295.0,23360.0,4269
2020-09-17,23345.0,23400.0,23120.0,23260.0,7140
2020-09-18,23255.0,23310.0,23085.0,23155.0,7944
2020-09-21,23135.0,23285.0,22515.0,22855.0,8086
2020-09-22,22825.0,22975.0,22620.0,22940.0,3468
2020-09-23,22965.0,23305.0,22925.0,23125.0,7800
2020-09-24,23115.0,23165.0,22915.0,23075.0,7416
2020-09-25,23070.0,23245.0,22890.0,23210.0,4603
2020-09-28,23255.0,23450.0,23210.0,23430.0,3693
2020-09-29,23470.0,23650.0,23380.0,23500.0,4587
2020-09-30,23465.0,23560.0,23165.0,23305.0,7716
2020-10-01,23315.0,23405.0,23260.0,23380.0,4974
2020-10-02,23350.0,23385.0,22990.0,23220.0,7435
2020-10-05,23300.0,23465.0,23250.0,23445.0,2980
2020-10-06,23450.0,23475.0,23255.0,23310.0,5071
2020-10-07,23270.0,23560.0,23265.0,23535.0,2857
2020-10-08,23525.0,23735.0,23500.0,23660.0,4109
2020-10-09,23705.0,23765.0,23580.0,23600.0,7198
2020-10-12,23640.0,23670.0,23515.0,23640.0,5798
2020-10-13,23670.0,23690.0,23500.0,23535.0,5164
2020-10-14,23560.0,23670.0,23530.0,23570.0,4384
2020-10-15,23560.0,23595.0,23380.0,23525.0,5095
2020-10-16,23535.0,23580.0,23395.0,23535.0,3359
2020-10-19,23545.0,23745.0,23505.0,23520.0,4178
2020-10-20,23585.0,23680.0,23525.0,23610.0,3217
2020-10-21,23605.0,23700.0,23535.0,23570.0,3678
2020-10-22,23600.0,23620.0,23430.0,23600.0,5331
2020-10-23,23600.0,23620.0,23465.0,23565.0,3177
2020-10-26,23550.0,23570.0,23365.0,23425.0,3714
2020-10-27,23430.0,23535.0,23245.0,23425.0,3969
2020-10-28,23395.0,23450.0,23070.0,23075.0,8349
2020-10-29,23075.0,23405.0,23075.0,23315.0,4512
2020-10-30,23235.0,23310.0,22885.0,23165.0,6453
2020-11-02,23135.0,23455.0,23060.0,23435.0,5420
2020-11-03,23455.0,23925.0,23455.0,23855.0,5312
2020-11-04,23845.0,24080.0,23505.0,23905.0,16022
2020-11-05,24015.0,24385.0,23870.0,24275.0,7738
2020-11-06,24250.0,24470.0,24090.0,24340.0,6305
2020-11-09,24420.0,25910.0,24365.0,25450.0,21338
2020-11-10,25420.0,25480.0,24850.0,25240.0,8868
2020-11-11,25300.0,25715.0,25170.0,25600.0,8137
2020-11-12,25560.0,25590.0,25230.0,25300.0,7740
2020-11-13,25380.0,25680.0,25225.0,25635.0,7611
2020-11-16,25675.0,26220.0,25650.0,26180.0,7451
2020-11-17,26150.0,26180.0,25870.0,26015.0,4749
2020-11-18,25940.0,25970.0,25565.0,25645.0,4581
2020-11-19,25600.0,25685.0,25415.0,25610.0,5907
2020-11-20,25505.0,25770.0,25435.0,25745.0,4000
2020-11-23,25705.0,26060.0,25660.0,25940.0,3866
2020-11-24,25935.0,26530.0,25935.0,26475.0,6413
2020-11-25,26460.0,26715.0,26190.0,26310.0,6593
2020-11-27,26360.0,26815.0,26265.0,26785.0,5277
2020-11-30,26825.0,26940.0,26305.0,26315.0,6940
2020-12-01,26515.0,26970.0,26460.0,26910.0,6640
2020-12-02,26885.0,26915.0,26690.0,26830.0,6196
2020-12-03,26875.0,26920.0,26700.0,26725.0,4553
2020-12-04,26765.0,26875.0,26655.0,26855.0,4618
2020-12-07,26850.0,26955.0,26325.0,26435.0,12065
2020-12-08,26365.0,26580.0,26320.0,26575.0,11780
2020-12-09,26570.0,26910.0,26510.0,26685.0,9338
2020-12-10,26665.0,26845.0,26640.0,26715.0,3668
2020-12-11,26700.0,26795.0,26410.0,26565.0,3842
2020-12-14,26680.0,26840.0,26590.0,26690.0,4294
2020-12-15,26645.0,26810.0,26575.0,26795.0,2901
2020-12-16,26800.0,26845.0,26690.0,26790.0,2642
2020-12-17,26795.0,26835.0,26650.0,26785.0,2283
2020-12-18,26805.0,26920.0,26680.0,26740.0,2507
2020-12-21,26895.0,27000.0,26195.0,26545.0,6222
2020-12-22,26530.0,26620.0,26335.0,26585.0,3190
2020-12-23,26525.0,26725.0,26390.0,26670.0,3516
2020-12-24,26670.0,26720.0,26570.0,26635.0,1186
2020-12-28,26595.0,26955.0,26545.0,26925.0,2722
2020-12-29,26930.0,27715.0,26895.0,27515.0,6098
2020-12-30,27530.0,27630.0,27350.0,27435.0,4120
2020-12-31,27490.0,27585.0,27430.0,27535.0,1526
2021-01-04,27585.0,27685.0,27040.0,27125.0,8337
2021-01-05,27145.0,27275.0,26965.0,27160.0,5224
2021-01-06,27165.0,27480.0,26955.0,27340.0,9294
2021-01-07,27365.0,27675.0,27330.0,27625.0,4323
2021-01-08,27615.0,28380.0,27615.0,28315.0,7319
2021-01-11,28335.0,28355.0,27965.0,28045.0,6731
2021-01-12,28075.0,28295.0,27975.0,28215.0,4341
2021-01-13,28180.0,28520.0,28125.0,28465.0,5478
2021-01-14,28450.0,28995.0,28420.0,28875.0,8418
2021-01-15,28850.0,28925.0,28170.0,28350.0,6904
2021-01-19,28300.0,28800.0,28120.0,28735.0,9704
2021-01-20,28760.0,28835.0,28405.0,28725.0,7564
2021-01-21,28705.0,28855.0,28525.0,28680.0,5033
2021-01-22,28690.0,28700.0,28410.0,28625.0,3987
2021-01-25,28630.0,28855.0,28480.0,28840.0,5329
2021-01-26,28825.0,28825.0,28515.0,28725.0,4090
2021-01-27,28720.0,28760.0,28095.0,28195.0,6502
2021-01-28,28195.0,28535.0,27825.0,28410.0,170010
2021-01-29,28390.0,28390.0,27580.0,27785.0,11770
2021-02-01,27720.0,28310.0,27575.0,28300.0,7792
2021-02-02,28265.0,28520.0,28080.0,28490.0,5222
2021-02-03,28480.0,28725.0,28405.0,28585.0,3326
2021-02-04,28610.0,28680.0,28295.0,28620.0,3815
2021-02-05,28655.0,28900.0,28535.0,28790.0,3968
2021-02-08,28810.0,29535.0,28810.0,29445.0,6946
2021-02-09,29515.0,29590.0,29350.0,29420.0,3624
2021-02-10,29445.0,29560.0,29175.0,29270.0,5805
2021-02-11,29320.0,29495.0,29235.0,29465.0,1856
2021-02-12,29490.0,29670.0,29305.0,29625.0,3740
2021-02-16,29645.0,30725.0,29640.0,30415.0,12225
2021-02-17,30450.0,30450.0,30150.0,30350.0,6493
2021-02-18,30355.0,30575.0,29890.0,30130.0,7596
2021-02-19,30135.0,30320.0,29750.0,30205.0,6346
2021-02-22,30205.0,30460.0,29975.0,29990.0,6387
2021-02-23,29995.0,30140.0,29650.0,30005.0,5066
2021-02-24,30015.0,30120.0,29620.0,30065.0,7319
2021-02-25,30065.0,30245.0,29505.0,29620.0,7021
2021-02-26,29585.0,29670.0,28985.0,29285.0,11191
2021-03-01,29285.0,29935.0,29280.0,29905.0,6097
2021-03-02,29930.0,30030.0,29315.0,29520.0,7728
2021-03-03,29530.0,29765.0,29255.0,29275.0,7431
2021-03-04,29335.0,29345.0,28715.0,28910.0,11024
2021-03-05,28900.0,29220.0,28305.0,29175.0,11534
2021-03-08,29235.0,29470.0,28565.0,28835.0,17013
2021-03-09,28845.0,29285.0,28620.0,29220.0,11662
2021-03-10,29205.0,29265.0,28965.0,29105.0,7004
2021-03-11,29110.0,29375.0,29010.0,29290.0,7381
2021-03-12,29210.0,29625.0,29065.0,29570.0,5867
2021-03-15,29575.0,29750.0,29445.0,29660.0,3965
2021-03-16,29695.0,29890.0,29600.0,29725.0,3852
2021-03-17,29745.0,29885.0,29660.0,29840.0,3770
2021-03-18,29855.0,30345.0,29750.0,29760.0,6624
2021-03-19,29765.0,29905.0,28950.0,29375.0,9455
2021-03-22,29310.0,29330.0,28755.0,29145.0,6822
2021-03-23,29125.0,29345.0,28640.0,28710.0,5221
2021-03-24,28730.0,28735.0,28135.0,28360.0,8092
2021-03-25,28300.0,28935.0,28260.0,28885.0,9100
2021-03-26,28945.0,29485.0,28805.0,29435.0,7240
2021-03-29,29445.0,29470.0,29035.0,29360.0,7874
2021-03-30,29455.0,29560.0,29310.0,29405.0,5645
2021-03-31,29340.0,29460.0,29165.0,29370.0,4353
2021-04-01,29385.0,29745.0,29335.0,29695.0,4211
2021-04-05,30060.0,30270.0,30005.0,30205.0,3769
2021-04-06,30290.0,30310.0,29635.0,29705.0,5727
2021-04-07,29675.0,29885.0,29540.0,29710.0,4175
2021-04-08,29710.0,29800.0,29535.0,29720.0,3545
2021-04-09,29785.0,30100.0,29775.0,29945.0,4778
2021-04-12,29935.0,30010.0,29560.0,29640.0,3200
2021-04-13,29620.0,29920.0,29580.0,29850.0,4639
2021-04-14,29840.0,29860.0,29590.0,29620.0,5190
2021-04-15,29670.0,29810.0,29545.0,29770.0,4749
2021-04-16,29770.0,29850.0,29630.0,29810.0,3947
2021-04-19,29790.0,29830.0,29210.0,29355.0,8190
2021-04-20,29355.0,29425.0,28540.0,28650.0,6403
2021-04-21,28605.0,28920.0,28430.0,28910.0,6258
2021-04-22,28900.0,29225.0,28820.0,28935.0,5080
2021-04-23,28910.0,29330.0,28780.0,29225.0,3048
2021-04-26,29205.0,29295.0,28915.0,29250.0,3192
2021-04-27,29215.0,29290.0,28850.0,29070.0,4445
2021-04-28,29015.0,29155.0,28890.0,28955.0,4883
2021-04-29,28940.0,29205.0,28875.0,29090.0,3099
2021-04-30,29030.0,29065.0,28780.0,28865.0,4117
2021-05-03,28960.0,29150.0,28885.0,29120.0,2368
2021-05-04,29085.0,29160.0,28600.0,28735.0,3449
2021-05-05,28715.0,29195.0,28685.0,29090.0,2534
2021-05-06,29040.0,29455.0,28985.0,29370.0,4596
2021-05-07,29390.0,29470.0,29250.0,29420.0,3580
2021-05-10,29440.0,29705.0,29240.0,29280.0,4051
2021-05-11,29255.0,29320.0,28270.0,28625.0,10194
2021-05-12,28585.0,28845.0,27665.0,27750.0,12095
2021-05-13,27670.0,27825.0,27145.0,27705.0,11807
2021-05-14,27720.0,28330.0,27715.0,28315.0,5107
2021-05-17,28305.0,28355.0,27635.0,27795.0,5378
2021-05-18,27785.0,28495.0,27770.0,28135.0,4729
2021-05-19,28045.0,28225.0,27605.0,27945.0,6792
2021-05-20,27945.0,28330.0,27795.0,28240.0,4870
2021-05-21,28220.0,28480.0,28200.0,28380.0,3168
2021-05-24,28345.0,28585.0,28230.0,28500.0,3665
2021-05-25,28505.0,28625.0,28355.0,28410.0,2284
2021-05-26,28455.0,28725.0,28390.0,28615.0,2564
2021-05-27,28595.0,28915.0,28365.0,28850.0,3704
2021-05-28,28915.0,29200.0,28890.0,29020.0,4141
2021-06-01,29050.0,29145.0,28610.0,28750.0,6504
2021-06-02,28795.0,29020.0,28565.0,28880.0,4163
2021-06-03,28880.0,29155.0,28840.0,28990.0,3958
2021-06-04,28975.0,29200.0,28765.0,29125.0,4350
2021-06-07,29175.0,29280.0,28945.0,29150.0,15090
2021-06-08,29145.0,29205.0,28950.0,28985.0,8460
2021-06-09,28970.0,29000.0,28765.0,28820.0,5148
2021-06-10,28875.0,29145.0,28820.0,28975.0,4058
2021-06-11,28975.0,29070.0,28820.0,29030.0,3049
2021-06-14,29075.0,29295.0,29010.0,29265.0,2282
2021-06-15,29285.0,29475.0,29235.0,29345.0,5718
2021-06-16,29340.0,29420.0,29150.0,29355.0,3659
2021-06-17,29255.0,29285.0,28850.0,29150.0,3802
2021-06-18,29170.0,29245.0,28445.0,28540.0,4075
2021-06-21,28465.0,28750.0,27750.0,28725.0,8263
2021-06-22,28720.0,28890.0,28530.0,28820.0,3243
2021-06-23,28875.0,28990.0,28695.0,28745.0,2397
2021-06-24,28800.0,29180.0,28740.0,29005.0,2555
2021-06-25,29035.0,29140.0,28975.0,29035.0,2683
2021-06-28,29035.0,29105.0,28880.0,28945.0,3277
2021-06-29,28910.0,28920.0,28735.0,28870.0,1925
2021-06-30,28870.0,29020.0,28550.0,28785.0,4211
2021-07-01,28825.0,28875.0,28580.0,28810.0,3416
2021-07-02,28775.0,28850.0,28700.0,28790.0,2584
2021-07-06,28780.0,28780.0,28275.0,28405.0,5180
2021-07-07,28340.0,28490.0,28140.0,28360.0,3659
2021-07-08,28340.0,28375.0,27510.0,27770.0,6192
2021-07-09,27745.0,28575.0,27415.0,28560.0,8294
2021-07-12,28520.0,28715.0,28400.0,28675.0,3304
2021-07-13,28665.0,28860.0,28495.0,28570.0,3081
2021-07-14,28570.0,28700.0,28470.0,28535.0,2232
2021-07-15,28535.0,28575.0,28005.0,28105.0,4417
2021-07-16,28005.0,28200.0,27710.0,27805.0,3864
2021-07-19,27740.0,27790.0,27080.0,27285.0,7516
2021-07-20,27270.0,27815.0,27270.0,27755.0,5161
2021-07-21,27715.0,27995.0,27430.0,27970.0,4528
2021-07-22,27900.0,28080.0,27880.0,27970.0,2569
2021-07-23,28020.0,28250.0,28010.0,28200.0,3011
2021-07-26,28220.0,28255.0,27660.0,27970.0,4047
2021-07-27,27930.0,28040.0,27390.0,27615.0,6761
2021-07-28,27565.0,27905.0,27465.0,27810.0,4475
2021-07-29,27810.0,27950.0,27645.0,27775.0,3485
2021-07-30,27750.0,27765.0,27270.0,27470.0,6015
2021-08-02,27460.0,27840.0,27455.0,27525.0,4498
2021-08-03,27575.0,27730.0,27425.0,27685.0,3373
2021-08-04,27630.0,27650.0,27455.0,27540.0,2920
2021-08-05,27540.0,27870.0,27500.0,27825.0,3253
2021-08-06,27830.0,27965.0,27710.0,27895.0,3378
2021-08-09,27900.0,27940.0,27700.0,27910.0,1756
2021-08-10,27940.0,28130.0,27800.0,27975.0,3504
2021-08-11,27990.0,28255.0,27950.0,28245.0,3218
2021-08-12,28240.0,28280.0,27930.0,28080.0,3033
2021-08-13,28100.0,28130.0,27845.0,27915.0,3044
2021-08-16,27830.0,27885.0,27400.0,27670.0,4303
2021-08-17,27670.0,27750.0,27240.0,27465.0,3700
2021-08-18,27460.0,27675.0,27345.0,27425.0,5865
2021-08-19,27395.0,27505.0,26965.0,27265.0,6268
2021-08-20,27270.0,27315.0,26860.0,27270.0,6695
2021-08-23,27230.0,27635.0,27200.0,27605.0,3473
2021-08-24,27640.0,27850.0,27630.0,27775.0,3873
2021-08-25,27805.0,27890.0,27655.0,27805.0,3971
2021-08-26,27810.0,27820.0,27605.0,27655.0,2694
2021-08-27,27690.0,27875.0,27460.0,27865.0,3576
2021-08-30,27855.0,27925.0,27650.0,27695.0,6391
2021-08-31,27725.0,28205.0,27600.0,28070.0,6622
2021-09-01,28115.0,28665.0,28075.0,28535.0,7986
2021-09-02,28575.0,28735.0,28420.0,28610.0,5055
2021-09-03,28660.0,29640.0,28600.0,29600.0,14603
2021-09-07,29605.0,30205.0,29480.0,29965.0,26804
2021-09-08,29955.0,30260.0,29815.0,29965.0,10145
2021-09-09,29945.0,30255.0,29870.0,30130.0,7590
2021-09-10,29950.0,30390.0,29885.0,29970.0,9141
2021-09-13,30000.0,30605.0,30000.0,30465.0,10617
2021-09-14,30420.0,30660.0,30155.0,30190.0,10057
2021-09-15,30200.0,30485.0,30175.0,30460.0,5509
2021-09-16,30470.0,30505.0,30065.0,30375.0,5784
2021-09-17,30325.0,30450.0,30100.0,30210.0,6643
2021-09-20,30160.0,30240.0,29315.0,29565.0,9520
2021-09-21,29565.0,30075.0,29535.0,29845.0,8845
2021-09-22,29780.0,29965.0,29480.0,29840.0,7007
2021-09-23,29840.0,30185.0,29840.0,30150.0,4006
2021-09-24,30165.0,30220.0,29930.0,30085.0,4560
2021-09-27,30085.0,30280.0,30015.0,30105.0,3258
2021-09-28,30095.0,30115.0,29520.0,29585.0,6683
2021-09-29,29595.0,29890.0,29400.0,29750.0,8172
2021-09-30,29805.0,29835.0,29310.0,29350.0,7682
2021-10-01,29355.0,29455.0,28730.0,29100.0,9948
2021-10-04,29125.0,29245.0,27690.0,27935.0,16113
2021-10-05,27920.0,28320.0,27495.0,28215.0,10883
2021-10-06,28260.0,28275.0,27020.0,27765.0,21133
2021-10-07,27730.0,28180.0,27600.0,28075.0,9350
2021-10-08,28100.0,28355.0,28025.0,28100.0,5203
2021-10-11,28120.0,28810.0,27915.0,28505.0,6316
2021-10-12,28455.0,28520.0,27995.0,28195.0,6858
2021-10-13,28135.0,28400.0,28020.0,28225.0,4261
2021-10-14,28210.0,28840.0,28210.0,28755.0,5013
2021-10-15,28835.0,29280.0,28755.0,29205.0,4373
2021-10-18,29245.0,29310.0,28880.0,29105.0,3246
2021-10-19,29100.0,29430.0,29025.0,29415.0,4254
2021-10-20,29360.0,29510.0,29225.0,29325.0,3220
2021-10-21,29325.0,29345.0,28445.0,28645.0,7938
2021-10-22,28565.0,29010.0,28450.0,28755.0,5877
2021-10-25,28730.0,28905.0,28395.0,28835.0,4805
2021-10-26,28840.0,29270.0,28810.0,28995.0,5192
2021-10-27,28955.0,29155.0,28645.0,28665.0,5740
2021-10-28,28730.0,28940.0,28690.0,28925.0,3422
2021-10-29,28900.0,29075.0,28485.0,29005.0,4962
2021-11-01,29175.0,29680.0,29175.0,29590.0,5607
2021-11-02,29540.0,29610.0,29430.0,29520.0,3325
2021-11-03,29550.0,29795.0,29435.0,29730.0,2245
2021-11-04,29800.0,29970.0,29610.0,29790.0,3634
2021-11-05,29750.0,29850.0,29520.0,29720.0,4267
2021-11-08,29690.0,29850.0,29455.0,29705.0,3488
2021-11-09,29715.0,29820.0,29195.0,29300.0,4966
2021-11-10,29255.0,29390.0,29010.0,29095.0,3578
2021-11-11,29045.0,29490.0,28990.0,29435.0,2830
2021-11-12,29425.0,29770.0,29390.0,29725.0,2737
2021-11-15,29735.0,29870.0,29660.0,29735.0,1887
2021-11-16,29755.0,29980.0,29690.0,29840.0,2158
2021-11-17,29870.0,29935.0,29500.0,29570.0,2655
2021-11-18,29560.0,29730.0,29390.0,29625.0,4432
2021-11-19,29625.0,29795.0,29485.0,29630.0,6282
2021-11-22,29655.0,29920.0,29540.0,29685.0,3236
2021-11-23,29710.0,29790.0,29520.0,29750.0,3650
2021-11-24,29730.0,29755.0,29220.0,29470.0,4990
2021-11-26,29450.0,29585.0,28030.0,28170.0,12082
2021-11-29,28025.0,28790.0,28025.0,28330.0,9196
2021-11-30,28455.0,28720.0,27390.0,27675.0,10385
2021-12-01,27735.0,28240.0,27410.0,27430.0,7889
2021-12-02,27500.0,28055.0,27495.0,27905.0,7716
2021-12-03,28010.0,28180.0,27580.0,27790.0,9214
2021-12-06,27815.0,28160.0,27690.0,28105.0,18368
2021-12-07,28105.0,28870.0,27960.0,28820.0,14320
2021-12-08,28850.0,28940.0,28610.0,28880.0,9180
2021-12-09,28880.0,28940.0,28570.0,28635.0,4290
2021-12-10,28645.0,28735.0,28430.0,28655.0,4006
2021-12-13,28625.0,28830.0,28475.0,28510.0,3710
2021-12-14,28540.0,28700.0,28200.0,28355.0,4286
2021-12-15,28325.0,28945.0,28300.0,28925.0,3733
2021-12-16,28885.0,29210.0,28740.0,28810.0,4419
2021-12-17,28850.0,28920.0,28400.0,28490.0,3700
2021-12-20,28470.0,28495.0,27815.0,28270.0,5361
2021-12-21,28280.0,28720.0,28230.0,28700.0,2445
2021-12-22,28710.0,28740.0,28455.0,28735.0,2825
2021-12-23,28720.0,28935.0,28635.0,28865.0,2343
2021-12-27,28860.0,29045.0,28660.0,29035.0,2012
2021-12-28,29035.0,29120.0,28875.0,29020.0,2004
2021-12-29,29005.0,29135.0,28745.0,28870.0,2396
2021-12-30,28885.0,28995.0,28610.0,28890.0,1938
2021-12-31,28850.0,29040.0,28750.0,28880.0,1676
2022-01-03,28890.0,29195.0,28855.0,28975.0,2837
2022-01-04,29000.0,29405.0,28980.0,29325.0,4574
2022-01-05,29360.0,29420.0,29010.0,29045.0,5095
2022-01-06,29025.0,29150.0,28510.0,28750.0,7237
2022-01-07,28765.0,28835.0,28205.0,28440.0,7131
2022-01-10,28440.0,28600.0,27900.0,28230.0,4200
2022-01-11,28225.0,28500.0,28110.0,28490.0,5349
2022-01-12,28475.0,28830.0,28455.0,28680.0,6850
2022-01-13,28685.0,28700.0,28270.0,28305.0,3637
2022-01-14,28310.0,28355.0,27890.0,28330.0,7678
2022-01-18,28350.0,28755.0,27965.0,28035.0,10478
2022-01-19,28035.0,28060.0,27320.0,27605.0,7076
2022-01-20,27615.0,27965.0,27220.0,27525.0,6696
2022-01-21,27400.0,27710.0,27135.0,27245.0,9960
2022-01-24,27215.0,27625.0,26705.0,27300.0,13791
2022-01-25,27380.0,27480.0,26865.0,27160.0,11295
2022-01-26,27015.0,27425.0,26805.0,26945.0,8943
2022-01-27,27015.0,27200.0,26050.0,26575.0,13036
2022-01-28,26625.0,26795.0,26245.0,26695.0,8505
2022-01-31,26705.0,27350.0,26535.0,27330.0,5960
2022-02-01,27335.0,27420.0,26990.0,27180.0,4445
2022-02-02,27210.0,27585.0,27205.0,27475.0,3973
2022-02-03,27400.0,27400.0,26955.0,26960.0,4007
2022-02-04,27210.0,27460.0,27075.0,27310.0,6022
2022-02-07,27310.0,27385.0,27090.0,27215.0,3482
2022-02-08,27250.0,27465.0,27205.0,27405.0,3753
2022-02-09,27410.0,27875.0,27405.0,27840.0,3649
2022-02-10,27875.0,27905.0,27350.0,27395.0,5504
2022-02-11,27365.0,27455.0,26860.0,26945.0,4474
2022-02-14,26920.0,27180.0,26845.0,27065.0,7637
2022-02-15,27080.0,27470.0,26720.0,27460.0,5926
2022-02-16,27395.0,27555.0,27270.0,27470.0,3917
2022-02-17,27450.0,27525.0,26875.0,26890.0,5646
2022-02-18,26890.0,27220.0,26785.0,26865.0,6165
2022-02-22,26830.0,27025.0,26240.0,26660.0,17529
2022-02-23,26730.0,26895.0,26285.0,26335.0,4436
2022-02-24,26335.0,26335.0,25555.0,26270.0,14540
2022-02-25,26215.0,26995.0,26110.0,26990.0,8730
2022-02-28,26580.0,26915.0,26265.0,26650.0,10007
2022-03-01,26720.0,27020.0,26330.0,26435.0,6000
2022-03-02,26405.0,26705.0,26200.0,26680.0,5612
2022-03-03,26625.0,26735.0,26295.0,26370.0,4951
2022-03-04,26415.0,26440.0,25720.0,25870.0,6371
