# PORT M2 D-090.6 information ceiling (E6, hindsight-fit, NON-CAUSAL-BY-DESIGN) (PORT-M2-INFO-CEILING-V1)
# NON-CAUSAL-BY-DESIGN: hindsight-fit upper bound over ALL E6 sessions (study + sealed blind). NOT a deployable result.
# A PAIR = same asset/day/phase-cell, OPPOSITE sides, decision seconds within K* (the frozen EPISODE_CAUSAL link constant: SI 180s / HG 120s / NKD 150s), entry mids within 0.50 x ATR14, one leg's phase-close certificate >= $1000 and the other's <= $900 (the wall)
# 3251 pairs in-cell/K*, 3251 after the vicinity filter
# the per-episode view fields of both legs are in WALL_DISCRIM.tsv (aggregated); episode indices are into artifacts/cache/port/m2/info_ceiling/episodes.npz
pair_id	asset	d8	cell	dt_sec	kstar_sec	mid_gap_usd	mid_gap_atr	win_side	win_sec	lose_sec	win_usd	lose_usd	spread_usd
WP2576	SI	20240419	SI|20240419|0	83	180	0.005	1.35081e-06	1	25652	25735	1107.5	-930	2037.5
WP2577	SI	20240419	SI|20240419|0	164	180	0.055	1.48589e-05	1	28190	28026	1082.5	-930	2012.5
WP2578	SI	20240419	SI|20240419|0	94	180	0.0175	4.72784e-06	1	28190	28284	1082.5	-930	2012.5
WP2579	SI	20240419	SI|20240419|1	76	180	0.0075	2.02622e-06	-1	33300	33376	1170	-930	2100
WP2580	SI	20240419	SI|20240419|2	50	180	0.0025	6.75406e-07	1	47222	47172	2482.5	-930	3412.5
WP2581	SI	20240419	SI|20240419|2	139	180	0.015	4.05244e-06	1	51396	51535	2295	-930	3225
WP2582	SI	20240419	SI|20240419|2	76	180	0.0425	1.14819e-05	1	51611	51535	2157.5	-930	3087.5
WP2583	SI	20240419	SI|20240419|2	89	180	0.0025	6.75406e-07	1	52982	52893	1820	-930	2750
WP2584	SI	20240419	SI|20240419|2	96	180	0.0025	6.75406e-07	1	55772	55676	1570	-930	2500
WP2585	SI	20240419	SI|20240419|2	64	180	0.015	4.05244e-06	1	55772	55836	1570	-930	2500
WP2586	SI	20240419	SI|20240419|2	42	180	0.02	5.40325e-06	1	56603	56561	1020	-930	1950
WP2587	SI	20240419	SI|20240419|2	176	180	0.0075	2.02622e-06	1	57183	57359	1345	-930	2275
WP2588	SI	20240419	SI|20240419|2	83	180	0.0025	6.75406e-07	1	58620	58537	1132.5	-930	2062.5
WP2589	SI	20240422	SI|20240422|0	85	180	0.035	1.00355e-05	-1	68	153	4620	-930	5550
WP2590	SI	20240422	SI|20240422|0	45	180	0.0025	7.1682e-07	-1	7691	7646	3970	-930	4900
WP2591	SI	20240422	SI|20240422|0	96	180	0.0125	3.5841e-06	-1	11183	11087	3382.5	-930	4312.5
WP2592	SI	20240422	SI|20240422|0	93	180	0.01	2.86728e-06	-1	11639	11732	3357.5	-930	4287.5
WP2593	SI	20240422	SI|20240422|0	147	180	0.0225	6.45138e-06	-1	14432	14285	3232.5	-930	4162.5
WP2594	SI	20240422	SI|20240422|0	33	180	0.0025	7.1682e-07	-1	19874	19841	1082.5	-930	2012.5
WP2595	SI	20240422	SI|20240422|0	118	180	0.005	1.43364e-06	-1	24712	24830	1395	-930	2325
WP2596	SI	20240422	SI|20240422|0	76	180	0.03	8.60184e-06	-1	26045	25969	1032.5	-930	1962.5
WP2597	SI	20240422	SI|20240422|0	80	180	0.01	2.86728e-06	-1	27138	27218	1382.5	-930	2312.5
WP2598	SI	20240422	SI|20240422|0	152	180	0.055	1.577e-05	-1	27370	27218	1057.5	-930	1987.5
WP2599	SI	20240422	SI|20240422|2	84	180	0.0125	3.5841e-06	-1	47553	47469	1895	-930	2825
WP2600	SI	20240422	SI|20240422|2	43	180	0.0125	3.5841e-06	-1	48009	48052	1895	-930	2825
WP2601	SI	20240422	SI|20240422|2	159	180	0.0475	1.36196e-05	-1	48211	48052	1720	-930	2650
WP2602	SI	20240422	SI|20240422|2	75	180	0.03	8.60184e-06	-1	48720	48645	1470	-930	2400
WP2603	SI	20240422	SI|20240422|2	108	180	0.0025	7.1682e-07	-1	49837	49729	1520	-930	2450
WP2604	SI	20240422	SI|20240422|2	50	180	0.02	5.73456e-06	-1	51247	51297	1345	-930	2275
WP2605	SI	20240422	SI|20240422|2	135	180	0.0075	2.15046e-06	-1	51613	51478	1420	-930	2350
WP2606	SI	20240422	SI|20240422|2	97	180	0.01	2.86728e-06	-1	51613	51710	1420	-930	2350
WP2607	SI	20240422	SI|20240422|2	130	180	0.01	2.86728e-06	-1	51840	51710	1420	-930	2350
WP2608	SI	20240422	SI|20240422|2	166	180	0.005	1.43364e-06	-1	52294	52128	1520	-930	2450
WP2609	SI	20240422	SI|20240422|2	93	180	0.0025	7.1682e-07	-1	56922	57015	1132.5	-930	2062.5
WP2610	SI	20240422	SI|20240422|2	53	180	0.0275	7.88502e-06	-1	57634	57687	1295	-930	2225
WP2611	SI	20240422	SI|20240422|2	41	180	0.0125	3.5841e-06	-1	59404	59445	1645	-930	2575
WP2612	SI	20240422	SI|20240422|2	118	180	0.01	2.86728e-06	-1	59563	59445	1532.5	-930	2462.5
WP2613	SI	20240422	SI|20240422|2	108	180	0.025	7.1682e-06	-1	59563	59671	1532.5	-930	2462.5
WP2614	SI	20240422	SI|20240422|2	85	180	0.01	2.86728e-06	-1	60763	60848	1707.5	-930	2637.5
WP2615	SI	20240422	SI|20240422|2	93	180	0.01	2.86728e-06	-1	61232	61139	1332.5	-930	2262.5
WP2616	SI	20240423	SI|20240423|0	98	180	0.02	5.23838e-06	-1	11111	11209	2470	-930	3400
WP2617	SI	20240423	SI|20240423|0	142	180	0.0075	1.96439e-06	-1	11854	11996	2407.5	-930	3337.5
WP2618	SI	20240423	SI|20240423|0	171	180	0.0225	5.89318e-06	-1	12167	11996	2332.5	-930	3262.5
WP2619	SI	20240423	SI|20240423|0	161	180	0.0525	1.37508e-05	-1	12968	12807	1495	-930	2425
WP2620	SI	20240423	SI|20240423|0	178	180	0.1075	2.81563e-05	-1	12968	13146	1495	-930	2425
WP2621	SI	20240423	SI|20240423|0	164	180	0.015	3.92879e-06	-1	15448	15284	1095	-930	2025
WP2622	SI	20240423	SI|20240423|2	127	180	0	0	1	47325	47452	2082.5	-930	3012.5
WP2623	SI	20240423	SI|20240423|2	159	180	0.0025	6.54798e-07	1	48526	48685	1870	-930	2800
WP2624	SI	20240423	SI|20240423|2	43	180	0.0075	1.96439e-06	1	50597	50554	1607.5	-930	2537.5
WP2625	SI	20240423	SI|20240423|2	156	180	0.005	1.3096e-06	1	52401	52245	1632.5	-930	2562.5
WP2626	SI	20240423	SI|20240423|2	80	180	0.0075	1.96439e-06	1	54283	54203	1507.5	-930	2437.5
WP2627	SI	20240423	SI|20240423|2	136	180	0.03	7.85757e-06	1	54474	54610	1170	-930	2100
WP2628	SI	20240423	SI|20240423|2	91	180	0.0325	8.51237e-06	1	55728	55819	1545	-930	2475
WP2629	SI	20240423	SI|20240423|2	132	180	0.07	1.83343e-05	1	56364	56232	1107.5	-930	2037.5
WP2630	SI	20240425	SI|20240425|0	87	180	0.0075	2.03298e-06	1	19036	19123	1407.5	-930	2337.5
WP2631	SI	20240425	SI|20240425|0	173	180	0.035	9.48726e-06	1	19296	19123	1545	-930	2475
WP2632	SI	20240425	SI|20240425|0	87	180	0	0	1	19740	19653	1407.5	-930	2337.5
WP2633	SI	20240425	SI|20240425|0	149	180	0.0375	1.01649e-05	1	19740	19889	1407.5	-930	2337.5
WP2634	SI	20240425	SI|20240425|2	46	180	0.03	8.13194e-06	1	55095	55141	1145	-930	2075
WP2635	SI	20240425	SI|20240425|2	148	180	0.04	1.08426e-05	1	55827	55679	1195	-930	2125
WP2636	SI	20240425	SI|20240425|2	82	180	0.03	8.13194e-06	1	57570	57652	1220	-930	2150
WP2637	SI	20240426	SI|20240426|0	104	180	0.0275	7.55509e-06	1	12759	12655	1370	-930	2300
WP2638	SI	20240426	SI|20240426|0	159	180	0.01	2.7473e-06	1	13861	13702	1195	-930	2125
WP2639	SI	20240426	SI|20240426|2	108	180	0.01	2.7473e-06	-1	52138	52030	1695	-930	2625
WP2640	SI	20240426	SI|20240426|2	80	180	0.05	1.37365e-05	-1	52138	52218	1695	-930	2625
WP2641	SI	20240426	SI|20240426|2	93	180	0.025	6.86826e-06	-1	54937	54844	1807.5	-930	2737.5
WP2642	SI	20240426	SI|20240426|2	156	180	0.0075	2.06048e-06	-1	55814	55658	1832.5	-930	2762.5
WP2643	SI	20240426	SI|20240426|2	109	180	0.0925	2.54126e-05	-1	56468	56359	1157.5	-930	2087.5
WP2644	SI	20240426	SI|20240426|2	96	180	0.0275	7.55509e-06	-1	57420	57516	1145	-930	2075
WP2645	SI	20240426	SI|20240426|2	84	180	0.0225	6.18143e-06	-1	57992	58076	1582.5	-930	2512.5
WP2646	SI	20240426	SI|20240426|2	98	180	0.005	1.37365e-06	-1	58656	58558	1407.5	-930	2337.5
WP2647	SI	20240429	SI|20240429|2	68	180	0.02	5.94098e-06	-1	67793	67725	1045	-930	1975
WP2648	SI	20240429	SI|20240429|2	129	180	0.0325	9.6541e-06	-1	67793	67922	1045	-930	1975
WP2649	SI	20240429	SI|20240429|2	176	180	0.0025	7.42623e-07	-1	68776	68600	1082.5	-930	2012.5
WP2650	SI	20240430	SI|20240430|0	69	180	0.055	1.66572e-05	-1	10936	10867	1545	-930	2475
WP2651	SI	20240430	SI|20240430|0	81	180	0.0075	2.27143e-06	-1	11628	11709	1307.5	-930	2237.5
WP2652	SI	20240430	SI|20240430|0	156	180	0.0075	2.27143e-06	-1	12096	12252	1545	-930	2475
WP2653	SI	20240430	SI|20240430|2	108	180	0.0125	3.78572e-06	-1	50040	49932	1357.5	-930	2287.5
WP2654	SI	20240430	SI|20240430|2	170	180	0.0275	8.32859e-06	-1	53126	52956	1082.5	-930	2012.5
WP2655	SI	20240430	SI|20240430|2	13	180	0.0425	1.28715e-05	-1	55817	55830	1157.5	-930	2087.5
WP2656	SI	20240430	SI|20240430|2	51	180	0.005	1.51429e-06	-1	56230	56281	1182.5	-930	2112.5
WP2657	SI	20240430	SI|20240430|2	142	180	0.015	4.54287e-06	-1	56767	56909	1432.5	-930	2362.5
WP2658	SI	20240430	SI|20240430|2	117	180	0.02	6.05716e-06	-1	57329	57446	1432.5	-930	2362.5
WP2659	SI	20240501	SI|20240501|2	44	180	0	0	1	54147	54191	1482.5	-930	2412.5
WP2660	SI	20240501	SI|20240501|2	117	180	0.0075	2.20823e-06	1	56515	56398	1057.5	-930	1987.5
WP2661	SI	20240501	SI|20240501|2	77	180	0.015	4.41646e-06	1	56951	56874	1157.5	-930	2087.5
WP2662	SI	20240501	SI|20240501|2	127	180	0.0025	7.36076e-07	1	59832	59959	1057.5	-930	1987.5
WP2663	SI	20240501	SI|20240501|2	145	180	0.0025	7.36076e-07	1	60280	60425	1257.5	-930	2187.5
WP2664	SI	20240501	SI|20240501|2	115	180	0.0275	8.09684e-06	1	60540	60425	1407.5	-930	2337.5
WP2665	SI	20240501	SI|20240501|2	73	180	0.04	1.17772e-05	1	60540	60613	1407.5	-930	2337.5
WP2666	SI	20240501	SI|20240501|2	60	180	0.015	4.41646e-06	1	61764	61704	1007.5	-930	1937.5
WP2667	SI	20240501	SI|20240501|2	173	180	0.0075	2.20823e-06	1	61764	61937	1007.5	-930	1937.5
WP2668	SI	20240501	SI|20240501|2	154	180	0.0125	3.68038e-06	1	62091	61937	1032.5	-930	1962.5
WP2669	SI	20240501	SI|20240501|2	102	180	0.0325	9.56899e-06	1	62091	62193	1032.5	-930	1962.5
WP2670	SI	20240501	SI|20240501|2	101	180	0.03	8.83291e-06	-1	75252	75353	1307.5	-930	2237.5
WP2671	SI	20240502	SI|20240502|1	83	180	0.02	5.86504e-06	-1	35004	34921	1307.5	-930	2237.5
WP2672	SI	20240502	SI|20240502|2	50	180	0.005	1.46626e-06	1	54126	54176	3082.5	-930	4012.5
WP2673	SI	20240502	SI|20240502|2	113	180	0.0175	5.13191e-06	1	54724	54837	3195	-930	4125
WP2674	SI	20240502	SI|20240502|2	117	180	0.015	4.39878e-06	1	54954	54837	3182.5	-930	4112.5
WP2675	SI	20240502	SI|20240502|2	107	180	0.005	1.46626e-06	1	54954	55061	3182.5	-930	4112.5
WP2676	SI	20240502	SI|20240502|2	170	180	0.055	1.61288e-05	1	55272	55442	3057.5	-930	3987.5
WP2677	SI	20240502	SI|20240502|2	21	180	0.04	1.17301e-05	1	56015	55994	2032.5	-930	2962.5
WP2678	SI	20240502	SI|20240502|2	44	180	0.0375	1.09969e-05	1	56465	56421	1920	-930	2850
WP2679	SI	20240502	SI|20240502|2	62	180	0.005	1.46626e-06	1	58538	58600	1170	-930	2100
WP2680	SI	20240503	SI|20240503|2	28	180	0.05	1.44724e-05	-1	52244	52216	1207.5	-930	2137.5
WP2681	SI	20240503	SI|20240503|2	83	180	0.0775	2.24322e-05	-1	52299	52216	1345	-930	2275
WP2682	SI	20240503	SI|20240503|2	140	180	0.0475	1.37488e-05	1	57200	57060	1345	-930	2275
WP2683	SI	20240503	SI|20240503|2	87	180	0.065	1.88141e-05	1	58459	58372	1345	-930	2275
WP2684	SI	20240503	SI|20240503|2	59	180	0.0225	6.51257e-06	1	58591	58650	1345	-930	2275
WP2685	SI	20240503	SI|20240503|2	114	180	0.035	1.01307e-05	1	59106	59220	1770	-930	2700
WP2686	SI	20240503	SI|20240503|2	113	180	0.0575	1.66432e-05	1	59333	59220	1657.5	-930	2587.5
WP2687	SI	20240503	SI|20240503|2	153	180	0.0175	5.06533e-06	1	59333	59486	1657.5	-930	2587.5
WP2688	SI	20240503	SI|20240503|2	138	180	0.0625	1.80905e-05	1	59876	60014	1682.5	-930	2612.5
WP2689	SI	20240503	SI|20240503|2	159	180	0.0325	9.40705e-06	1	60336	60177	1645	-930	2575
WP2690	SI	20240503	SI|20240503|2	125	180	0.0775	2.24322e-05	1	60336	60461	1645	-930	2575
WP2691	SI	20240503	SI|20240503|2	123	180	0.04	1.15779e-05	1	61352	61475	1220	-930	2150
WP2692	SI	20240503	SI|20240503|2	168	180	0.0025	7.23619e-07	1	63183	63351	1220	-930	2150
WP2693	SI	20240503	SI|20240503|2	71	180	0.02	5.78895e-06	1	63422	63351	1132.5	-930	2062.5
WP2694	SI	20240503	SI|20240503|2	94	180	0	0	1	64554	64648	1145	-930	2075
WP2695	SI	20240503	SI|20240503|2	167	180	0.0025	7.23619e-07	1	64815	64648	1157.5	-930	2087.5
WP2696	SI	20240503	SI|20240503|2	112	180	0.0075	2.17086e-06	1	64815	64927	1157.5	-930	2087.5
WP2697	SI	20240503	SI|20240503|2	158	180	0.015	4.34171e-06	1	65085	64927	1045	-930	1975
WP2698	SI	20240506	SI|20240506|0	132	180	0.005	1.54554e-06	1	9624	9492	2670	-930	3600
WP2699	SI	20240506	SI|20240506|0	48	180	0.0675	2.08648e-05	1	10920	10872	1620	-930	2550
WP2700	SI	20240506	SI|20240506|0	106	180	0.0225	6.95492e-06	1	11320	11426	1257.5	-930	2187.5
WP2701	SI	20240506	SI|20240506|2	131	180	0.035	1.08188e-05	1	50502	50633	1557.5	-930	2487.5
WP2702	SI	20240506	SI|20240506|2	134	180	0.025	7.72769e-06	1	52091	52225	1932.5	-930	2862.5
WP2703	SI	20240506	SI|20240506|2	48	180	0.0075	2.31831e-06	1	52273	52225	2020	-930	2950
WP2704	SI	20240506	SI|20240506|2	130	180	0.045	1.39098e-05	1	53072	52942	1232.5	-930	2162.5
WP2705	SI	20240506	SI|20240506|2	56	180	0	0	1	54121	54177	1057.5	-930	1987.5
WP2706	SI	20240506	SI|20240506|2	148	180	0.005	1.54554e-06	1	60459	60607	1020	-930	1950
WP2707	SI	20240506	SI|20240506|2	31	180	0.0025	7.72769e-07	1	60954	60985	1057.5	-930	1987.5
WP2708	SI	20240507	SI|20240507|0	91	180	0.01	2.95864e-06	-1	11052	10961	1032.5	-930	1962.5
WP2709	SI	20240509	SI|20240509|0	66	180	0	0	1	11301	11235	1345	-930	2275
WP2710	SI	20240509	SI|20240509|0	135	180	0.0225	7.01647e-06	1	11301	11436	1345	-930	2275
WP2711	SI	20240509	SI|20240509|2	155	180	0.015	4.67765e-06	1	51618	51463	3057.5	-930	3987.5
WP2712	SI	20240509	SI|20240509|2	106	180	0.0225	7.01647e-06	1	56497	56391	2795	-930	3725
WP2713	SI	20240509	SI|20240509|2	20	180	0.0075	2.33882e-06	1	56841	56821	2545	-930	3475
WP2714	SI	20240509	SI|20240509|2	62	180	0.015	4.67765e-06	1	57602	57540	2057.5	-930	2987.5
WP2715	SI	20240509	SI|20240509|2	32	180	0.02	6.23686e-06	1	58018	57986	1707.5	-930	2637.5
WP2716	SI	20240509	SI|20240509|2	39	180	0.005	1.55922e-06	1	58365	58326	1057.5	-930	1987.5
WP2717	SI	20240509	SI|20240509|2	77	180	0.0175	5.45726e-06	1	58666	58589	1132.5	-930	2062.5
WP2718	SI	20240509	SI|20240509|2	129	180	0.02	6.23686e-06	1	60009	59880	1245	-930	2175
WP2719	SI	20240509	SI|20240509|2	57	180	0.015	4.67765e-06	1	60009	60066	1245	-930	2175
WP2720	SI	20240509	SI|20240509|2	61	180	0.015	4.67765e-06	1	60504	60565	1507.5	-930	2437.5
WP2721	SI	20240509	SI|20240509|2	107	180	0.04	1.24737e-05	1	61270	61377	1207.5	-930	2137.5
WP2722	SI	20240509	SI|20240509|2	82	180	0.0025	7.79608e-07	1	61459	61377	1020	-930	1950
WP2723	SI	20240509	SI|20240509|2	77	180	0.02	6.23686e-06	1	62422	62345	1032.5	-930	1962.5
WP2724	SI	20240509	SI|20240509|2	156	180	0.0075	2.33882e-06	1	62422	62578	1032.5	-930	1962.5
WP2725	SI	20240509	SI|20240509|2	81	180	0	0	1	64006	64087	1207.5	-930	2137.5
WP2726	SI	20240509	SI|20240509|2	74	180	0.005	1.55922e-06	1	67968	68042	1057.5	-930	1987.5
WP2727	SI	20240509	SI|20240509|2	148	180	0.0125	3.89804e-06	1	68747	68895	1057.5	-930	1987.5
WP2728	SI	20240510	SI|20240510|0	63	180	0.0475	1.41451e-05	1	10866	10929	1482.5	-930	2412.5
WP2729	SI	20240510	SI|20240510|0	154	180	0.03	8.93377e-06	1	13917	14071	1120	-930	2050
WP2730	SI	20240510	SI|20240510|0	153	180	0.0025	7.44481e-07	1	14793	14946	1157.5	-930	2087.5
WP2731	SI	20240510	SI|20240510|0	121	180	0.005	1.48896e-06	1	15067	14946	1170	-930	2100
WP2732	SI	20240510	SI|20240510|0	173	180	0.0125	3.7224e-06	1	15067	15240	1170	-930	2100
WP2733	SI	20240510	SI|20240510|0	151	180	0.045	1.34007e-05	1	16249	16400	1595	-930	2525
WP2734	SI	20240510	SI|20240510|0	162	180	0.0275	8.18929e-06	1	17245	17083	1645	-930	2575
WP2735	SI	20240510	SI|20240510|0	152	180	0.0075	2.23344e-06	1	17966	18118	1620	-930	2550
WP2736	SI	20240510	SI|20240510|0	173	180	0.005	1.48896e-06	1	18377	18550	1482.5	-930	2412.5
WP2737	SI	20240510	SI|20240510|0	143	180	0.0075	2.23344e-06	1	27487	27630	1020	-930	1950
WP2738	SI	20240510	SI|20240510|2	99	180	0.0125	3.7224e-06	-1	51058	51157	2357.5	-930	3287.5
WP2739	SI	20240510	SI|20240510|2	138	180	0.025	7.44481e-06	-1	51295	51157	2170	-930	3100
WP2740	SI	20240510	SI|20240510|2	178	180	0.0175	5.21137e-06	-1	51295	51473	2170	-930	3100
WP2741	SI	20240510	SI|20240510|2	83	180	0.01	2.97792e-06	-1	51556	51473	2132.5	-930	3062.5
WP2742	SI	20240510	SI|20240510|2	10	180	0.0075	2.23344e-06	-1	52234	52224	1757.5	-930	2687.5
WP2743	SI	20240510	SI|20240510|2	52	180	0.02	5.95585e-06	-1	52786	52734	1282.5	-930	2212.5
WP2744	SI	20240510	SI|20240510|2	179	180	0.03	8.93377e-06	-1	54655	54476	1132.5	-930	2062.5
WP2745	SI	20240510	SI|20240510|2	115	180	0.04	1.19117e-05	-1	55032	54917	1232.5	-930	2162.5
WP2746	SI	20240510	SI|20240510|2	141	180	0.055	1.63786e-05	-1	55804	55945	1257.5	-930	2187.5
WP2747	SI	20240510	SI|20240510|2	66	180	0.04	1.19117e-05	-1	57200	57266	1457.5	-930	2387.5
WP2748	SI	20240510	SI|20240510|2	86	180	0.01	2.97792e-06	-1	57352	57266	1207.5	-930	2137.5
WP2749	SI	20240514	SI|20240514|2	6	180	0.0075	2.44599e-06	1	52220	52226	2495	-930	3425
WP2750	SI	20240514	SI|20240514|2	85	180	0.0275	8.96864e-06	1	53071	52986	1270	-930	2200
WP2751	SI	20240514	SI|20240514|2	153	180	0.0375	1.223e-05	1	53071	53224	1270	-930	2200
WP2752	SI	20240514	SI|20240514|2	14	180	0.005	1.63066e-06	1	58585	58599	1282.5	-930	2212.5
WP2753	SI	20240514	SI|20240514|2	30	180	0.0025	8.15331e-07	1	64892	64922	1432.5	-930	2362.5
WP2754	SI	20240515	SI|20240515|2	58	180	0.0425	1.38136e-05	1	57219	57161	5095	-930	6025
WP2755	SI	20240515	SI|20240515|2	174	180	0.0975	3.16899e-05	1	57335	57161	5370	-930	6300
WP2756	SI	20240515	SI|20240515|2	121	180	0.0275	8.93819e-06	1	58504	58383	4407.5	-930	5337.5
WP2757	SI	20240515	SI|20240515|2	19	180	0.0025	8.12562e-07	1	58988	58969	4345	-930	5275
WP2758	SI	20240515	SI|20240515|2	173	180	0.01	3.25025e-06	1	58988	59161	4345	-930	5275
WP2759	SI	20240515	SI|20240515|2	67	180	0.0275	8.93819e-06	1	59228	59161	4432.5	-930	5362.5
WP2760	SI	20240515	SI|20240515|2	114	180	0.0275	8.93819e-06	1	59754	59640	3707.5	-930	4637.5
WP2761	SI	20240515	SI|20240515|2	90	180	0.025	8.12562e-06	1	60192	60102	3495	-930	4425
WP2762	SI	20240515	SI|20240515|2	154	180	0.035	1.13759e-05	1	60585	60431	3670	-930	4600
WP2763	SI	20240515	SI|20240515|2	68	180	0.0125	4.06281e-06	1	60811	60879	3520	-930	4450
WP2764	SI	20240515	SI|20240515|2	80	180	0.015	4.87537e-06	1	61479	61399	2632.5	-930	3562.5
WP2765	SI	20240515	SI|20240515|2	72	180	0.015	4.87537e-06	1	62079	62007	1570	-930	2500
WP2766	SI	20240515	SI|20240515|2	21	180	0.015	4.87537e-06	1	62330	62309	1645	-930	2575
WP2767	SI	20240515	SI|20240515|2	15	180	0.0125	4.06281e-06	1	62974	62959	1295	-930	2225
WP2768	SI	20240515	SI|20240515|2	125	180	0.02	6.5005e-06	1	62974	63099	1295	-930	2225
WP2769	SI	20240515	SI|20240515|2	57	180	0.0025	8.12562e-07	1	63609	63666	2057.5	-930	2987.5
WP2770	SI	20240515	SI|20240515|2	122	180	0.005	1.62512e-06	1	64443	64321	2020	-930	2950
WP2771	SI	20240515	SI|20240515|2	155	180	0.01	3.25025e-06	1	66590	66435	1220	-930	2150
WP2772	SI	20240515	SI|20240515|2	115	180	0.03	9.75075e-06	1	66590	66705	1220	-930	2150
WP2773	SI	20240515	SI|20240515|2	143	180	0.025	8.12562e-06	1	67201	67058	1145	-930	2075
WP2774	SI	20240515	SI|20240515|2	71	180	0.005	1.62512e-06	1	67201	67272	1145	-930	2075
WP2775	SI	20240515	SI|20240515|2	123	180	0.015	4.87537e-06	1	67992	67869	1170	-930	2100
WP2776	SI	20240515	SI|20240515|2	180	180	0.0025	8.12562e-07	1	68491	68671	1407.5	-930	2337.5
WP2777	SI	20240515	SI|20240515|2	137	180	0.02	6.5005e-06	1	68808	68671	1295	-930	2225
WP2778	SI	20240516	SI|20240516|0	159	180	0.005	1.50386e-06	-1	5221	5062	1620	-930	2550
WP2779	SI	20240516	SI|20240516|0	92	180	0.0175	5.26351e-06	-1	7881	7973	1357.5	-930	2287.5
WP2780	SI	20240516	SI|20240516|0	128	180	0.01	3.00772e-06	-1	8659	8787	1407.5	-930	2337.5
WP2781	SI	20240516	SI|20240516|0	138	180	0.015	4.51158e-06	-1	11120	11258	1232.5	-930	2162.5
WP2782	SI	20240516	SI|20240516|0	128	180	0.0625	1.87982e-05	-1	11478	11606	1120	-930	2050
WP2783	SI	20240516	SI|20240516|0	136	180	0.02	6.01543e-06	-1	12032	12168	1757.5	-930	2687.5
WP2784	SI	20240516	SI|20240516|0	77	180	0.0025	7.51929e-07	-1	13248	13325	1807.5	-930	2737.5
WP2785	SI	20240517	SI|20240517|0	164	180	0.0325	9.90807e-06	1	13403	13567	1045	-930	1975
WP2786	SI	20240517	SI|20240517|2	17	180	0	0	1	53622	53605	6782.5	-930	7712.5
WP2787	SI	20240517	SI|20240517|2	51	180	0.0075	2.28648e-06	1	56370	56421	6195	-930	7125
WP2788	SI	20240517	SI|20240517|2	141	180	0.01	3.04864e-06	1	56929	56788	5957.5	-930	6887.5
WP2789	SI	20240517	SI|20240517|2	40	180	0.0275	8.38375e-06	1	57632	57592	5432.5	-930	6362.5
WP2790	SI	20240517	SI|20240517|2	88	180	0.005	1.52432e-06	1	58445	58357	5282.5	-930	6212.5
WP2791	SI	20240517	SI|20240517|2	59	180	0.0125	3.8108e-06	1	59024	59083	5195	-930	6125
WP2792	SI	20240517	SI|20240517|2	164	180	0.0875	2.66756e-05	1	59247	59083	4695	-930	5625
WP2793	SI	20240517	SI|20240517|2	156	180	0.0325	9.90807e-06	1	59247	59403	4695	-930	5625
WP2794	SI	20240517	SI|20240517|2	117	180	0.035	1.06702e-05	1	59520	59403	4707.5	-930	5637.5
WP2795	SI	20240517	SI|20240517|2	97	180	0.07	2.13405e-05	1	59520	59617	4707.5	-930	5637.5
WP2796	SI	20240517	SI|20240517|2	147	180	0.0725	2.21026e-05	1	59764	59617	4695	-930	5625
WP2797	SI	20240517	SI|20240517|2	117	180	0.05	1.52432e-05	1	60081	59964	4282.5	-930	5212.5
WP2798	SI	20240517	SI|20240517|2	124	180	0.015	4.57296e-06	1	60392	60268	4132.5	-930	5062.5
WP2799	SI	20240517	SI|20240517|2	107	180	0.0175	5.33512e-06	1	60392	60499	4132.5	-930	5062.5
WP2800	SI	20240517	SI|20240517|2	85	180	0.01	3.04864e-06	1	61164	61079	4032.5	-930	4962.5
WP2801	SI	20240517	SI|20240517|2	147	180	0.08	2.43891e-05	1	61164	61311	4032.5	-930	4962.5
WP2802	SI	20240517	SI|20240517|2	128	180	0.005	1.52432e-06	1	62692	62564	4407.5	-930	5337.5
WP2803	SI	20240517	SI|20240517|2	52	180	0.05	1.52432e-05	1	62692	62744	4407.5	-930	5337.5
WP2804	SI	20240517	SI|20240517|2	35	180	0.025	7.6216e-06	1	63803	63768	4507.5	-930	5437.5
WP2805	SI	20240517	SI|20240517|2	127	180	0.015	4.57296e-06	1	65825	65698	3882.5	-930	4812.5
WP2806	SI	20240517	SI|20240517|2	136	180	0.0125	3.8108e-06	1	65825	65961	3882.5	-930	4812.5
WP2807	SI	20240517	SI|20240517|2	164	180	0.0325	9.90807e-06	1	66125	65961	3782.5	-930	4712.5
WP2808	SI	20240517	SI|20240517|2	116	180	0.0175	5.33512e-06	1	67342	67458	3720	-930	4650
WP2809	SI	20240517	SI|20240517|2	140	180	0.06	1.82918e-05	1	67598	67458	3507.5	-930	4437.5
WP2810	SI	20240517	SI|20240517|2	86	180	0.025	7.6216e-06	1	68863	68777	3332.5	-930	4262.5
WP2811	SI	20240517	SI|20240517|2	118	180	0.005	1.52432e-06	1	70036	69918	2457.5	-930	3387.5
WP2812	SI	20240517	SI|20240517|2	77	180	0.0075	2.28648e-06	1	70330	70407	2495	-930	3425
WP2813	SI	20240517	SI|20240517|2	131	180	0.025	7.6216e-06	1	70538	70407	2407.5	-930	3337.5
WP2814	SI	20240517	SI|20240517|2	55	180	0.005	1.52432e-06	1	71296	71351	2407.5	-930	3337.5
