# PORT M2 THE PRECISION FRONTIER (threshold x day-abstention x agreement) (PORT-M2-PRECISION-FRONTIER-V1)
# THE threshold frontier: every tier of every score, per era, out-of-sample (walk-forward: model_k sees only eras < k)
# precision = D-021 walled-winner rate among SEATED trades; CIs are CR1 clustered by CALENDAR DAY (the draw unit, D-036/D-073)
# takes_per_week / usd_per_week are PORTFOLIO totals across SI+HG+NKD (the user's throughput floor is 3-4 takes per week, total)
# SHUFFLE = FULL_TF's own scores permuted within the era: the red-first receipt.  Its frontier must be FLAT.
era	grain	score	tier	n_candidates	n_seated	n_forfeited	precision	precision_lo	precision_hi	usd_per_trade	usd_per_trade_lo	usd_per_trade_hi	takes_per_day	takes_per_week	usd_per_day	usd_per_day_lo	usd_per_day_hi	usd_per_traded_day	usd_per_week	usd_per_week_lo	usd_week_p10	usd_week_median	frac_losing_weeks	frac_days_traded	n_days_traded	usd_per_session_all	usd_per_session_traded	mean_mae_usd	walled_rate	frac_ge_600	usd_total
E5	episode	FULL_NOTF	top_0.05%	35	6	29	0.1667	-0.3121	0.6455	-157.0833	-1660.3331	1346.1664	0.0465	0.2308	-7.3062	-46.6150	32.0026	-235.6250	-36.2500	-242.0373	0.0000	0.0000	0.0769	0.0310	4	-2.4354	-235.6250	525.0000	0.6667	0.3333	-942.5000
E5	episode	FULL_NOTF	top_0.1%	70	10	60	0.2000	-0.1172	0.5172	7.5000	-1324.3659	1339.3659	0.0775	0.3846	0.5814	-76.9400	78.1027	10.7143	2.8846	-417.4507	-930.0000	0.0000	0.1154	0.0543	7	0.1938	10.7143	471.2500	0.7000	0.3000	75.0000
E5	episode	FULL_NOTF	top_0.2%	140	17	123	0.1765	-0.0343	0.3872	199.4118	-548.8098	947.6333	0.1318	0.6538	26.2791	-56.9276	109.4858	282.5000	130.3846	-295.0730	-556.2500	0.0000	0.1923	0.0930	12	8.7597	282.5000	361.0294	0.4118	0.2353	3390.0000
E5	episode	FULL_NOTF	top_0.5%	349	35	314	0.1143	0.0001	0.2285	-157.8571	-576.5709	260.8566	0.2713	1.3462	-42.8295	-154.1010	68.4421	-221.0000	-212.5000	-787.4393	-1860.0000	0.0000	0.3846	0.1938	25	-14.2765	-221.0000	345.7143	0.5714	0.2000	-5525.0000
E5	episode	FULL_NOTF	top_1%	698	59	639	0.0847	0.0085	0.1610	-125.6568	-452.8927	201.5792	0.4574	2.2692	-57.4709	-208.6546	93.7127	-195.0987	-285.1442	-1174.9974	-2757.5000	-453.7500	0.5769	0.2946	38	-19.1570	-190.0962	335.0636	0.5424	0.2034	-7413.7500
E5	episode	FULL_NOTF	top_2%	1396	119	1277	0.1008	0.0442	0.1575	-213.2458	-421.8298	-4.6618	0.9225	4.5769	-196.7151	-406.2731	12.8429	-373.1801	-976.0096	-2079.4320	-4552.5000	-1028.7500	0.5769	0.5271	68	-65.5717	-329.5617	438.2878	0.5546	0.2017	-25376.2500
E5	episode	FULL_NOTF	top_5%	3490	231	3259	0.1342	0.0872	0.1812	-38.2522	-190.3150	113.8107	1.7907	8.8846	-68.4981	-342.5903	205.5942	-81.0665	-339.8558	-1801.1643	-5425.0000	-232.5000	0.5385	0.8450	109	-22.8327	-57.7533	378.6797	0.4978	0.2554	-8836.2500
E5	episode	FULL_NOTF	top_10%	6981	401	6580	0.1097	0.0764	0.1431	-38.6970	-146.1716	68.7776	3.1085	15.4231	-120.2907	-457.5880	217.0066	-121.2305	-596.8269	-2402.2452	-7653.1250	116.2500	0.5000	0.9922	128	-40.0969	-63.3367	403.4289	0.4663	0.2344	-15517.5000
E5	episode	FULL_NOTF	top_20%	13962	689	13273	0.1030	0.0803	0.1258	30.5406	-45.8021	106.8834	5.3411	26.5000	163.1202	-242.0404	568.2807	163.1202	809.3269	-1443.6493	-6566.8750	2021.2500	0.3462	1.0000	129	54.3734	63.5725	405.6513	0.4282	0.2467	21042.5000
E5	episode	FULL_NOTF	top_100%	69810	1496	68314	0.0595	0.0471	0.0719	-6.6502	-45.8501	32.5496	11.5969	57.5385	-77.1221	-532.8653	378.6211	-77.1221	-382.6442	-2822.9169	-8749.3750	-414.3750	0.5385	1.0000	129	-25.7074	-25.7074	362.4582	0.3944	0.1711	-9948.7500
E5	episode	TEACHER	top_0.02%	14	5	9	0.0000	0.0000	0.0000	122.5000	-1175.0612	1420.0612	0.0388	0.1923	4.7481	-27.6996	37.1957	122.5000	23.5577	-128.7465	0.0000	0.0000	0.0769	0.0388	5	1.5827	122.5000	417.5000	0.4000	0.2000	612.5000
E5	episode	TEACHER	top_0.05%	35	6	29	0.0000	0.0000	0.0000	-52.9167	-1132.4978	1026.6645	0.0465	0.2308	-2.4612	-37.9356	33.0131	-52.9167	-12.2115	-182.2394	-230.0000	0.0000	0.1154	0.0465	6	-0.8204	-52.9167	350.0000	0.5000	0.1667	-317.5000
E5	episode	TEACHER	top_0.1%	70	12	58	0.2500	-0.0167	0.5167	314.7917	-536.0219	1165.6053	0.0930	0.4615	29.2829	-42.5011	101.0670	343.4091	145.2885	-219.7525	-930.0000	0.0000	0.1923	0.0853	11	9.7610	343.4091	375.0000	0.5000	0.3333	3777.5000
E5	episode	TEACHER	top_0.2%	140	20	120	0.1500	-0.0135	0.3135	29.3750	-507.2946	566.0446	0.1550	0.7692	4.5543	-72.2904	81.3989	30.9211	22.5962	-396.3796	-930.0000	0.0000	0.3462	0.1473	19	1.5181	30.9211	411.2500	0.5000	0.2000	587.5000
E5	episode	TEACHER	top_0.5%	349	62	287	0.0968	0.0211	0.1725	74.8387	-268.6412	418.3186	0.4806	2.3846	35.9690	-125.8289	197.7668	85.9259	178.4615	-627.9631	-2075.0000	-102.5000	0.5000	0.4186	54	11.9897	80.0000	368.5484	0.4355	0.2258	4640.0000
E5	episode	TEACHER	top_1%	698	96	602	0.1562	0.0842	0.2283	293.5677	13.4650	573.6704	0.7442	3.6923	218.4690	15.1402	421.7977	380.8446	1083.9423	-130.0802	-2562.5000	391.2500	0.3462	0.5736	74	72.8230	343.6890	357.6823	0.3646	0.3333	28182.5000
E5	episode	TEACHER	top_2%	1396	159	1237	0.0943	0.0474	0.1413	125.5818	-75.7961	326.9596	1.2326	6.1154	154.7868	-88.9140	398.4876	190.1667	767.9808	-585.4880	-2595.0000	-21.2500	0.5000	0.8140	105	51.5956	159.7400	374.3711	0.4151	0.2767	19967.5000
E5	episode	TEACHER	top_5%	3490	259	3231	0.0888	0.0544	0.1232	-47.5193	-177.9289	82.8903	2.0078	9.9615	-95.4070	-360.6687	169.8547	-99.2540	-473.3654	-1875.0239	-3915.0000	-436.2500	0.6538	0.9612	124	-31.8023	-69.5339	417.0849	0.4981	0.2432	-12307.5000
E5	episode	TEACHER	top_10%	6981	400	6581	0.1150	0.0848	0.1452	12.8125	-93.3242	118.9492	3.1008	15.3846	39.7287	-288.9104	368.3677	39.7287	197.1154	-1555.9898	-4605.0000	412.5000	0.4231	1.0000	129	13.2429	20.7490	416.6875	0.4800	0.2600	5125.0000
E5	episode	TEACHER	top_20%	13962	846	13116	0.0733	0.0555	0.0911	-40.9043	-98.2178	16.4093	6.5581	32.5385	-268.2558	-647.1361	110.6245	-268.2558	-1330.9615	-3622.7250	-8491.2500	-565.6250	0.5769	1.0000	129	-89.4186	-91.5476	388.1649	0.4291	0.2069	-34605.0000
E5	episode	TEACHER	top_100%	69810	1496	68314	0.0595	0.0471	0.0719	-6.6502	-45.8501	32.5496	11.5969	57.5385	-77.1221	-532.8653	378.6211	-77.1221	-382.6442	-2822.9169	-8749.3750	-414.3750	0.5385	1.0000	129	-25.7074	-25.7074	362.4582	0.3944	0.1711	-9948.7500
E5	episode	SEQ	top_0.02%	14	13	1	0.0000	0.0000	0.0000	-214.6154	-641.4053	212.1745	0.1008	0.5000	-21.6279	-60.9588	17.7030	-214.6154	-107.3077	-363.7010	-923.7500	0.0000	0.2308	0.1008	13	-7.2093	-214.6154	352.4038	0.5385	0.2308	-2790.0000
E5	episode	SEQ	top_0.05%	35	33	2	0.0000	0.0000	0.0000	-234.7348	-503.2440	33.7743	0.2558	1.2692	-60.0484	-130.4399	10.3430	-258.2083	-297.9327	-707.9008	-1408.7500	0.0000	0.3846	0.2326	30	-20.0161	-242.0703	344.8864	0.5152	0.1515	-7746.2500
E5	episode	SEQ	top_0.1%	70	58	12	0.0862	0.0114	0.1611	-79.2457	-337.8238	179.3324	0.4496	2.2308	-35.6298	-150.8305	79.5708	-95.7552	-176.7788	-698.4636	-1862.5000	0.0000	0.4615	0.3721	48	-11.8766	-82.0759	323.9224	0.4483	0.2414	-4596.2500
E5	episode	SEQ	top_0.2%	140	99	41	0.0808	0.0270	0.1346	-137.8914	-329.5507	53.7678	0.7674	3.8077	-105.8236	-255.3823	43.7350	-197.8442	-525.0481	-1318.1728	-3055.6250	-695.0000	0.6154	0.5349	69	-35.2745	-151.6806	370.0126	0.4747	0.2121	-13651.2500
E5	episode	SEQ	top_0.5%	349	184	165	0.0870	0.0471	0.1268	-9.8573	-164.5795	144.8648	1.4264	7.0769	-14.0601	-234.4721	206.3519	-17.1108	-69.7596	-1317.4488	-3509.3750	-262.5000	0.6154	0.8217	106	-4.6867	-11.4794	363.3152	0.3587	0.2011	-1813.7500
E5	episode	SEQ	top_1%	698	265	433	0.0755	0.0444	0.1065	-28.5849	-144.3642	87.1944	2.0543	10.1923	-58.7209	-298.3574	180.9155	-64.1949	-291.3462	-1420.2697	-3476.8750	-485.6250	0.5769	0.9147	118	-19.5736	-37.5000	357.1934	0.3698	0.2038	-7575.0000
E5	episode	SEQ	top_2%	1396	343	1053	0.0612	0.0365	0.0860	-50.4446	-148.9249	48.0356	2.6589	13.1923	-134.1279	-399.2287	130.9729	-138.4200	-665.4808	-1936.2807	-3808.7500	-1460.6250	0.6538	0.9690	125	-44.7093	-69.2100	335.8054	0.3557	0.1837	-17302.5000
E5	episode	SEQ	top_5%	3490	427	3063	0.0726	0.0492	0.0960	-7.1663	-94.3977	80.0651	3.3101	16.4231	-23.7209	-313.0718	265.6299	-23.7209	-117.6923	-1768.7189	-4546.2500	-393.1250	0.6154	1.0000	129	-7.9070	-10.5517	300.9075	0.3208	0.1991	-3060.0000
E5	episode	SEQ	top_10%	6981	584	6397	0.0719	0.0522	0.0916	10.2825	-57.4773	78.0424	4.5271	22.4615	46.5504	-259.2307	352.3315	46.5504	230.9615	-1451.2144	-4960.6250	872.5000	0.3846	1.0000	129	15.5168	18.5913	325.6207	0.3356	0.1918	6005.0000
E5	episode	SEQ	top_20%	13962	1024	12938	0.0586	0.0446	0.0726	4.5764	-46.1104	55.2633	7.9380	39.3846	36.3275	-365.3238	437.9788	36.3275	180.2404	-1510.4260	-4827.5000	206.8750	0.4615	1.0000	129	12.1092	12.1721	345.6482	0.3555	0.1924	4686.2500
E5	episode	SEQ	top_100%	69810	1496	68314	0.0595	0.0471	0.0719	-6.6502	-45.8501	32.5496	11.5969	57.5385	-77.1221	-532.8653	378.6211	-77.1221	-382.6442	-2822.9169	-8749.3750	-414.3750	0.5385	1.0000	129	-25.7074	-25.7074	362.4582	0.3944	0.1711	-9948.7500
E5	episode	SHUFFLE	top_0.02%	14	14	0	0.0714	-0.0885	0.2314	-109.4643	-462.4413	243.5127	0.1085	0.5385	-11.8798	-45.6667	21.9070	-127.7083	-58.9423	-270.3569	-232.5000	0.0000	0.2308	0.0930	12	-3.9599	-109.4643	183.4821	0.2143	0.1429	-1532.5000
E5	episode	SHUFFLE	top_0.05%	35	35	0	0.0571	-0.0255	0.1398	-62.5000	-255.3425	130.3425	0.2713	1.3462	-16.9574	-67.3282	33.4135	-75.4310	-84.1346	-387.7660	-953.1250	0.0000	0.3846	0.2248	29	-5.6525	-62.5000	266.4286	0.3143	0.1429	-2187.5000
E5	episode	SHUFFLE	top_0.1%	70	69	1	0.0580	-0.0002	0.1161	-76.3768	-260.4733	107.7197	0.5349	2.6538	-40.8527	-137.8582	56.1528	-105.4000	-202.6923	-700.6931	-1873.7500	0.0000	0.4615	0.3876	50	-13.6176	-78.6567	241.7572	0.3333	0.1159	-5270.0000
E5	episode	SHUFFLE	top_0.2%	140	131	9	0.0458	0.0094	0.0822	-50.2767	-187.8939	87.3405	1.0155	5.0385	-51.0562	-189.9676	87.8552	-83.3703	-253.3173	-915.3574	-2127.5000	91.8750	0.4615	0.6124	79	-17.0187	-57.7741	267.8435	0.3206	0.1527	-6586.2500
E5	episode	SHUFFLE	top_0.5%	349	300	49	0.0400	0.0150	0.0650	-24.7292	-99.1611	49.7028	2.3256	11.5385	-57.5097	-230.7544	115.7350	-63.4081	-285.3365	-1146.8710	-3115.0000	-355.0000	0.5385	0.9070	117	-19.1699	-32.1158	266.8542	0.3100	0.1167	-7418.7500
E5	episode	SHUFFLE	top_1%	698	531	167	0.0339	0.0159	0.0519	-37.3329	-87.9666	13.3009	4.1163	20.4231	-153.6725	-363.0990	55.7541	-157.3313	-762.4519	-1848.6903	-3346.8750	-648.1250	0.5385	0.9767	126	-51.2242	-62.3388	261.5937	0.3277	0.1205	-19823.7500
E5	episode	SHUFFLE	top_2%	1396	824	572	0.0400	0.0251	0.0550	-29.1277	-72.6046	14.3492	6.3876	31.6923	-186.0562	-465.3925	93.2801	-186.0562	-923.1250	-2457.7011	-5526.2500	-1188.1250	0.5769	1.0000	129	-62.0187	-64.5195	292.9460	0.3422	0.1238	-24001.2500
E5	episode	SHUFFLE	top_5%	3490	1206	2284	0.0464	0.0350	0.0578	-51.5796	-89.7953	-13.3639	9.3488	46.3846	-482.2093	-846.5512	-117.8674	-482.2093	-2392.5000	-4375.4278	-7840.0000	-1868.1250	0.6923	1.0000	129	-160.7364	-161.1528	316.6874	0.3690	0.1401	-62205.0000
E5	episode	SHUFFLE	top_10%	6981	1371	5610	0.0532	0.0417	0.0648	-26.6448	-65.4638	12.1742	10.6279	52.7308	-283.1783	-699.2025	132.8459	-283.1783	-1405.0000	-3638.0758	-8625.6250	-1408.7500	0.5769	1.0000	129	-94.3928	-94.3928	339.9024	0.3961	0.1532	-36530.0000
E5	episode	SHUFFLE	top_20%	13962	1455	12507	0.0515	0.0401	0.0630	-45.3265	-85.4907	-5.1623	11.2791	55.9615	-511.2403	-971.7437	-50.7369	-511.2403	-2536.5385	-4937.9100	-8380.0000	-4466.8750	0.7308	1.0000	129	-170.4134	-170.4134	370.3565	0.4034	0.1546	-65950.0000
E5	episode	SHUFFLE	top_100%	69810	1496	68314	0.0595	0.0471	0.0719	-6.6502	-45.8501	32.5496	11.5969	57.5385	-77.1221	-532.8653	378.6211	-77.1221	-382.6442	-2822.9169	-8749.3750	-414.3750	0.5385	1.0000	129	-25.7074	-25.7074	362.4582	0.3944	0.1711	-9948.7500
E5	episode	COMPOSED	top_0.02%	14	5	9	0.0000	0.0000	0.0000	-172.5000	-1479.9190	1134.9190	0.0388	0.1923	-6.6860	-39.6323	26.2602	-172.5000	-33.1731	-205.5819	-465.0000	0.0000	0.1154	0.0388	5	-2.2287	-172.5000	467.5000	0.6000	0.4000	-862.5000
E5	episode	COMPOSED	top_0.05%	35	15	20	0.0000	0.0000	0.0000	-282.9167	-837.1327	271.2994	0.1163	0.5769	-32.8973	-98.1629	32.3683	-353.6458	-163.2212	-449.4551	-930.0000	0.0000	0.2308	0.0930	12	-10.9658	-353.6458	335.8333	0.5333	0.2000	-4243.7500
E5	episode	COMPOSED	top_0.1%	70	21	49	0.0000	0.0000	0.0000	-327.3214	-704.5690	49.9261	0.1628	0.8077	-53.2849	-120.9415	14.3717	-381.8750	-264.3750	-611.2345	-930.0000	0.0000	0.3462	0.1395	18	-17.7616	-381.8750	311.3095	0.5238	0.1905	-6873.7500
E5	episode	COMPOSED	top_0.2%	140	49	91	0.0612	-0.0089	0.1313	-127.9592	-375.9807	120.0624	0.3798	1.8846	-48.6047	-144.8326	47.6233	-165.0000	-241.1538	-738.6804	-1671.2500	0.0000	0.4615	0.2946	38	-16.2016	-156.7500	300.2551	0.3878	0.2245	-6270.0000
E5	episode	COMPOSED	top_0.5%	349	93	256	0.0753	0.0200	0.1306	-58.8978	-293.4039	175.6082	0.7209	3.5769	-42.4612	-211.7372	126.8147	-81.7537	-210.6731	-1218.9399	-2855.0000	-90.0000	0.5000	0.5194	67	-14.1537	-72.0724	327.4866	0.3978	0.2366	-5477.5000
E5	episode	COMPOSED	top_1%	698	153	545	0.0719	0.0261	0.1177	-114.6814	-279.7665	50.4038	1.1860	5.8846	-136.0174	-339.0585	67.0236	-199.3892	-674.8558	-1752.9589	-4441.8750	-187.5000	0.5385	0.6822	88	-45.3391	-156.6629	327.5327	0.4248	0.2092	-17546.2500
E5	episode	COMPOSED	top_2%	1396	271	1125	0.0554	0.0281	0.0826	-135.7196	-244.8204	-26.6187	2.1008	10.4231	-285.1163	-527.7657	-42.4669	-301.4754	-1414.6154	-2719.6813	-5289.3750	-921.2500	0.6154	0.9457	122	-95.0388	-190.5699	356.4806	0.4207	0.1845	-36780.0000
E5	episode	COMPOSED	top_5%	3490	508	2982	0.0906	0.0643	0.1168	-31.1442	-114.8473	52.5589	3.9380	19.5385	-122.6453	-455.6340	210.3433	-122.6453	-608.5096	-2405.7629	-6021.8750	-344.3750	0.5000	1.0000	129	-40.8818	-52.5623	357.6280	0.4016	0.2343	-15821.2500
E5	episode	COMPOSED	top_10%	6981	683	6298	0.0893	0.0685	0.1101	-56.1988	-130.0764	17.6788	5.2946	26.2692	-297.5484	-697.7909	102.6940	-297.5484	-1476.2981	-3214.6412	-6718.1250	-460.0000	0.5769	1.0000	129	-99.1828	-102.9055	319.5187	0.4070	0.2225	-38383.7500
E5	episode	COMPOSED	top_20%	13962	953	13009	0.0756	0.0599	0.0912	3.8602	-47.5970	55.3174	7.3876	36.6538	28.5174	-351.2435	408.2783	28.5174	141.4904	-1774.6828	-5745.6250	488.7500	0.4615	1.0000	129	9.5058	9.5058	361.8311	0.4029	0.2288	3678.7500
E5	episode	COMPOSED	top_100%	69810	1496	68314	0.0595	0.0471	0.0719	-6.6502	-45.8501	32.5496	11.5969	57.5385	-77.1221	-532.8653	378.6211	-77.1221	-382.6442	-2822.9169	-8749.3750	-414.3750	0.5385	1.0000	129	-25.7074	-25.7074	362.4582	0.3944	0.1711	-9948.7500
E5	episode	FULL_TF_PREVCUT	top_0.02%_prev_cut	31	6	25	0.0000	0.0000	0.0000	-169.5833	-1381.9384	1042.7717	0.0465	0.2308	-7.8876	-46.3191	30.5440	-203.5000	-39.1346	-240.2365	-58.7500	0.0000	0.1154	0.0388	5	-2.6292	-203.5000	272.9167	0.5000	0.3333	-1017.5000
E5	episode	FULL_TF_PREVCUT	top_0.05%_prev_cut	75	15	60	0.0667	-0.0784	0.2117	63.3333	-625.9829	752.6495	0.1163	0.5769	7.3643	-63.3342	78.0628	67.8571	36.5385	-363.4087	-1395.0000	0.0000	0.1923	0.1085	14	2.4548	67.8571	280.8333	0.4667	0.3333	950.0000
E5	episode	FULL_TF_PREVCUT	top_0.1%_prev_cut	156	31	125	0.0645	-0.0271	0.1561	194.1935	-342.4441	730.8312	0.2403	1.1923	46.6667	-70.8349	164.1682	240.8000	231.5385	-427.7310	-1395.0000	3.7500	0.2308	0.1938	25	15.5556	231.5385	262.0968	0.4194	0.2903	6020.0000
E5	episode	FULL_TF_PREVCUT	top_0.2%_prev_cut	237	40	197	0.1250	0.0172	0.2328	394.6875	-120.1652	909.5402	0.3101	1.5385	122.3837	-29.0495	273.8169	451.0714	607.2115	-130.0668	-1395.0000	61.2500	0.2692	0.2713	35	40.7946	438.5417	290.3125	0.3250	0.3000	15787.5000
E5	episode	FULL_TF_PREVCUT	top_0.5%_prev_cut	644	80	564	0.1125	0.0404	0.1846	-118.0469	-369.8428	133.7490	0.6202	3.0769	-73.2074	-231.8561	85.4413	-185.1716	-363.2212	-1246.7558	-2790.0000	-23.7500	0.5000	0.3953	51	-24.4025	-168.6384	325.0000	0.5125	0.2625	-9443.7500
E5	episode	FULL_TF_PREVCUT	top_1%_prev_cut	1495	138	1357	0.1014	0.0516	0.1513	-11.3406	-191.1698	168.4886	1.0698	5.3077	-12.1318	-203.5653	179.3017	-19.8101	-60.1923	-1050.6893	-2952.5000	-60.0000	0.5000	0.6124	79	-4.0439	-16.6489	348.9130	0.4420	0.2464	-1565.0000
E5	episode	FULL_TF_PREVCUT	top_2%_prev_cut	2679	206	2473	0.0971	0.0573	0.1368	-63.7682	-211.7725	84.2361	1.5969	7.9231	-101.8314	-343.0511	139.3883	-130.0619	-505.2404	-1917.3861	-4565.6250	-161.2500	0.5000	0.7829	101	-33.9438	-93.1649	374.3022	0.4903	0.2573	-13136.2500
E5	episode	FULL_TF_PREVCUT	top_5%_prev_cut	4416	290	4126	0.0862	0.0546	0.1178	-113.0388	-233.4757	7.3981	2.2481	11.1538	-254.1182	-535.3956	27.1591	-280.1816	-1260.8173	-2803.7519	-6624.3750	-793.7500	0.6154	0.9070	117	-84.7061	-169.8510	364.0948	0.4931	0.2310	-32781.2500
E5	episode	FULL_TF_PREVCUT	top_10%_prev_cut	6135	379	5756	0.1082	0.0733	0.1431	-29.8516	-138.5560	78.8528	2.9380	14.5769	-87.7035	-408.8513	233.4443	-89.7917	-435.1442	-2027.2568	-6995.0000	181.2500	0.5000	0.9767	126	-29.2345	-47.5368	371.9162	0.4644	0.2480	-11313.7500
E5	episode	FULL_TF_PREVCUT	top_20%_prev_cut	9050	494	8556	0.0992	0.0725	0.1259	-3.8613	-97.7363	90.0137	3.8295	19.0000	-14.7868	-374.5133	344.9397	-14.7868	-73.3654	-1996.8246	-6713.7500	273.1250	0.4615	1.0000	129	-4.9289	-6.5102	378.4160	0.4251	0.2348	-1907.5000
E5	episode	FULL_TF_PREVCUT	top_100%_prev_cut	47139	1428	45711	0.0616	0.0488	0.0745	-8.0550	-48.5747	32.4647	11.0698	54.9231	-89.1667	-538.8467	360.5134	-89.1667	-442.4038	-2852.5380	-8360.6250	-696.2500	0.5385	1.0000	129	-29.7222	-29.7222	369.0389	0.4055	0.1779	-11502.5000
E6	candidate	FULL_TF	top_0.02%	33	1	32	0.0000	.	.	695.0000	.	.	0.0078	0.0385	5.4297	-5.3147	16.1741	695.0000	26.7308	-28.3223	0.0000	0.0000	0.0000	0.0078	1	1.8099	695.0000	25.0000	0.0000	1.0000	695.0000
E6	candidate	FULL_TF	top_0.05%	82	5	77	0.0000	0.0000	0.0000	-325.0000	-3086.8286	2436.8286	0.0391	0.1923	-12.6953	-62.6691	37.2785	-541.6667	-62.5000	-321.5923	0.0000	0.0000	0.0769	0.0234	3	-4.2318	-406.2500	313.7500	0.6000	0.2000	-1625.0000
E6	candidate	FULL_TF	top_0.1%	163	8	155	0.1250	-0.1831	0.4331	-262.8125	-1285.4113	759.7863	0.0625	0.3077	-16.4258	-54.4109	21.5593	-700.8333	-80.8654	-276.3260	0.0000	0.0000	0.0769	0.0234	3	-5.4753	-420.5000	491.4063	0.6250	0.2500	-2102.5000
E6	candidate	FULL_TF	top_0.2%	326	11	315	0.1818	0.0189	0.3448	-36.8182	-1286.3662	1212.7299	0.0859	0.4231	-3.1641	-44.3984	38.0703	-135.0000	-15.5769	-230.1220	0.0000	0.0000	0.0769	0.0234	3	-1.0547	-67.5000	588.6364	0.5455	0.2727	-405.0000
E6	candidate	FULL_TF	top_0.5%	815	23	792	0.0000	0.0000	0.0000	21.3587	-575.3680	618.0854	0.1797	0.8846	3.8379	-82.5647	90.2404	54.5833	18.8942	-521.5271	-930.0000	0.0000	0.1154	0.0703	9	1.2793	35.0893	604.0761	0.5652	0.2609	491.2500
E6	candidate	FULL_TF	top_1%	1631	46	1585	0.0435	-0.0262	0.1132	-319.9457	-584.9623	-54.9290	0.3594	1.7692	-114.9805	-233.7044	3.7435	-817.6389	-566.0577	-1251.6764	-1826.8750	0.0000	0.3462	0.1406	18	-38.3268	-545.0926	641.7120	0.6522	0.1304	-14717.5000
E6	candidate	FULL_TF	top_2%	3261	71	3190	0.1127	0.0342	0.1912	49.4014	-295.1217	393.9246	0.5547	2.7308	27.4023	-155.8271	210.6318	103.1618	134.9038	-663.6675	-1860.0000	0.0000	0.3846	0.2656	34	9.1341	74.6277	682.1303	0.5915	0.2535	3507.5000
E6	candidate	FULL_TF	top_5%	8153	196	7957	0.0765	0.0401	0.1130	-40.1403	-236.7017	156.4211	1.5312	7.5385	-61.4648	-364.4851	241.5554	-115.6985	-302.5962	-1797.4983	-3275.6250	-267.5000	0.5385	0.5312	68	-20.4883	-69.0132	606.8878	0.5816	0.2398	-7867.5000
E6	candidate	FULL_TF	top_10%	16306	353	15953	0.0822	0.0515	0.1128	-73.3782	-222.9037	76.1473	2.7578	13.5769	-202.3633	-630.3985	225.6720	-249.0625	-996.2500	-3900.3896	-10740.0000	140.6250	0.4615	0.8125	104	-67.4544	-134.9089	588.7925	0.5666	0.2351	-25902.5000
E6	candidate	FULL_TF	top_20%	32612	662	31950	0.0876	0.0644	0.1108	-58.8708	-161.9843	44.2426	5.1719	25.4615	-304.4727	-850.2635	241.3182	-309.3056	-1498.9423	-4600.5112	-11030.0000	-743.1250	0.5769	0.9844	126	-101.4909	-127.7787	569.5147	0.5619	0.2523	-38972.5000
E6	candidate	FULL_TF	top_100%	163062	1717	161345	0.0699	0.0565	0.0832	-7.9448	-63.2108	47.3211	13.4141	66.0385	-106.5723	-850.6945	637.5499	-106.5723	-524.6635	-4162.0149	-12908.1250	588.1250	0.4615	1.0000	128	-35.5241	-35.5241	492.4687	0.4828	0.2062	-13641.2500
E6	candidate	FULL_NOTF	top_0.02%	33	3	30	0.0000	0.0000	0.0000	-127.9167	-1874.7197	1618.8864	0.0234	0.1154	-2.9980	-18.8018	12.8058	-127.9167	-14.7596	-96.8379	0.0000	0.0000	0.0385	0.0234	3	-0.9993	-127.9167	485.4167	0.3333	0.0000	-383.7500
E6	candidate	FULL_NOTF	top_0.05%	82	3	79	0.0000	0.0000	0.0000	-127.9167	-1874.7197	1618.8864	0.0234	0.1154	-2.9980	-18.8018	12.8058	-127.9167	-14.7596	-96.8379	0.0000	0.0000	0.0385	0.0234	3	-0.9993	-127.9167	610.4167	0.3333	0.0000	-383.7500
E6	candidate	FULL_NOTF	top_0.1%	163	7	156	0.0000	0.0000	0.0000	-183.5714	-649.7550	282.6121	0.0547	0.2692	-10.0391	-29.2004	9.1222	-257.0000	-49.4231	-147.4865	-117.5000	0.0000	0.1154	0.0391	5	-3.3464	-183.5714	372.3214	0.4286	0.1429	-1285.0000
E6	candidate	FULL_NOTF	top_0.2%	326	12	314	0.0833	-0.1400	0.3066	-316.4583	-902.9363	270.0196	0.0938	0.4615	-29.6680	-84.9777	25.6418	-542.5000	-146.0577	-467.2668	-251.8750	0.0000	0.1154	0.0547	7	-9.8893	-379.7500	501.0417	0.5000	0.0833	-3797.5000
E6	candidate	FULL_NOTF	top_0.5%	815	27	788	0.1111	-0.0219	0.2441	-23.0556	-623.2724	577.1612	0.2109	1.0385	-4.8633	-118.6533	108.9268	-41.5000	-23.9423	-587.0661	-1438.7500	0.0000	0.2692	0.1172	15	-1.6211	-29.6429	445.8333	0.5926	0.1852	-622.5000
E6	candidate	FULL_NOTF	top_1%	1631	50	1581	0.0800	-0.0132	0.1732	59.3750	-369.9995	488.7495	0.3906	1.9231	23.1934	-132.4501	178.8369	134.9432	114.1827	-652.9297	-1668.7500	0.0000	0.2308	0.1719	22	7.7311	95.7661	655.0000	0.5600	0.2200	2968.7500
E6	candidate	FULL_NOTF	top_2%	3261	94	3167	0.1277	0.0619	0.1935	131.0372	-206.8342	468.9086	0.7344	3.6154	96.2305	-141.4186	333.8796	279.9432	473.7500	-493.0921	-2303.7500	0.0000	0.3462	0.3438	44	32.0768	208.7712	607.7793	0.5745	0.2872	12317.5000
