# E6 EXTRACTION companion — see provenance/port_m2/E6_EXTRACTION.md and design/TEACHER_FEATURES_V1.md
# target = panel_score.outcome(rep_cid)['winner_close'] (D-021)
date8	episode_id	asset	side	rep_cid	rep_class	rep_phase	first_dec_sec	n_members	rep_close	rep_mae	rep_walled	rep_win	best_close	best_cid	n_win	oracle_seat
20240118	SI-20240118-S-E21	SI	S	SI-20240118-030437-S	REVERSAL-CONFIRMATION	LONDON	30437	1	70.00	225.00	0	0	70.00	SI-20240118-030437-S	0	0
20240118	SI-20240118-L-E22	SI	L	SI-20240118-030918-L	REVERSAL-CONFIRMATION	LONDON	30918	1	-217.50	1125.00	1	0	-217.50	SI-20240118-030918-L	0	0
20240118	SI-20240118-L-E23	SI	L	SI-20240118-031204-L	REVERSAL-CONFIRMATION	LONDON	31204	1	-280.00	1187.50	1	0	-280.00	SI-20240118-031204-L	0	0
20240118	SI-20240118-L-E24	SI	L	SI-20240118-031893-L	REVERSAL-CONFIRMATION	LONDON	31893	1	-280.00	1187.50	1	0	-280.00	SI-20240118-031893-L	0	0
20240118	SI-20240118-S-E22	SI	S	SI-20240118-032354-S	REVERSAL-CONFIRMATION	LONDON	32354	1	270.00	12.50	0	0	270.00	SI-20240118-032354-S	0	0
20240118	SI-20240118-L-E25	SI	L	SI-20240118-032447-L	REVERSAL-CONFIRMATION	LONDON	32447	1	-230.00	1137.50	1	0	-230.00	SI-20240118-032447-L	0	0
20240118	SI-20240118-S-E23	SI	S	SI-20240118-032554-S	REVERSAL-CONFIRMATION	LONDON	32554	1	170.00	87.50	0	0	170.00	SI-20240118-032554-S	0	0
20240118	SI-20240118-S-E24	SI	S	SI-20240118-032734-S	REVERSAL-CONFIRMATION	LONDON	32734	1	145.00	112.50	0	0	145.00	SI-20240118-032734-S	0	0
20240118	SI-20240118-S-E25	SI	S	SI-20240118-032894-S	REVERSAL-CONFIRMATION	LONDON	32894	1	20.00	237.50	0	0	20.00	SI-20240118-032894-S	0	0
20240118	SI-20240118-L-E26	SI	L	SI-20240118-033582-L	REVERSAL-CONFIRMATION	LONDON	33582	2	-5.00	912.50	1	0	-5.00	SI-20240118-033582-L	0	0
20240118	SI-20240118-S-E26	SI	S	SI-20240118-033704-S	REVERSAL-CONFIRMATION	LONDON	33704	1	-80.00	337.50	0	0	-80.00	SI-20240118-033704-S	0	0
20240118	SI-20240118-L-E27	SI	L	SI-20240118-034102-L	REVERSAL-CONFIRMATION	LONDON	34102	1	-55.00	962.50	1	0	-55.00	SI-20240118-034102-L	0	0
20240118	SI-20240118-S-E27	SI	S	SI-20240118-034527-S	REVERSAL-CONFIRMATION	LONDON	34527	2	-155.00	412.50	1	0	-130.00	SI-20240118-034589-S	0	0
20240118	SI-20240118-L-E28	SI	L	SI-20240118-035034-L	REVERSAL-CONFIRMATION	LONDON	35034	4	-5.00	912.50	1	0	32.50	SI-20240118-035344-L	0	0
20240118	SI-20240118-S-E28	SI	S	SI-20240118-035525-S	REVERSAL-CONFIRMATION	LONDON	35525	1	-130.00	387.50	1	0	-130.00	SI-20240118-035525-S	0	0
20240118	SI-20240118-S-E29	SI	S	SI-20240118-035928-S	REVERSAL-CONFIRMATION	LONDON	35928	1	-130.00	387.50	1	0	-130.00	SI-20240118-035928-S	0	0
20240118	SI-20240118-L-E29	SI	L	SI-20240118-036933-L	REVERSAL-CONFIRMATION	LONDON	36933	4	157.50	750.00	0	0	170.00	SI-20240118-036975-L	0	0
20240118	SI-20240118-L-E30	SI	L	SI-20240118-037560-L	REVERSAL-CONFIRMATION	LONDON	37560	1	-30.00	937.50	1	0	-30.00	SI-20240118-037560-L	0	0
20240118	SI-20240118-S-E30	SI	S	SI-20240118-038192-S	REVERSAL-CONFIRMATION	LONDON	38192	1	170.00	62.50	0	0	170.00	SI-20240118-038192-S	0	0
20240118	SI-20240118-S-E31	SI	S	SI-20240118-038715-S	REVERSAL-CONFIRMATION	LONDON	38715	2	120.00	87.50	0	0	120.00	SI-20240118-038715-S	0	0
20240118	SI-20240118-S-E32	SI	S	SI-20240118-039015-S	RECLAIM	LONDON	39015	1	57.50	150.00	0	0	57.50	SI-20240118-039015-S	0	0
20240118	SI-20240118-S-E33	SI	S	SI-20240118-039230-S	REVERSAL-CONFIRMATION	LONDON	39230	1	20.00	187.50	0	0	20.00	SI-20240118-039230-S	0	0
20240118	SI-20240118-S-E34	SI	S	SI-20240118-039578-S	REVERSAL-CONFIRMATION	LONDON	39578	1	-55.00	262.50	0	0	-55.00	SI-20240118-039578-S	0	0
20240118	SI-20240118-L-E31	SI	L	SI-20240118-040721-L	REVERSAL-CONFIRMATION	LONDON	40721	4	-30.00	937.50	1	0	-30.00	SI-20240118-040721-L	0	0
20240118	SI-20240118-S-E35	SI	S	SI-20240118-041199-S	REVERSAL-CONFIRMATION	LONDON	41199	2	-80.00	287.50	0	0	-80.00	SI-20240118-041199-S	0	0
20240118	SI-20240118-S-E36	SI	S	SI-20240118-041805-S	REVERSAL-CONFIRMATION	LONDON	41805	1	-180.00	387.50	1	0	-180.00	SI-20240118-041805-S	0	0
20240118	SI-20240118-L-E32	SI	L	SI-20240118-042198-L	REVERSAL-CONFIRMATION	LONDON	42198	1	95.00	812.50	0	0	95.00	SI-20240118-042198-L	0	0
20240118	SI-20240118-L-E33	SI	L	SI-20240118-042746-L	REVERSAL-CONFIRMATION	LONDON	42746	1	32.50	875.00	0	0	32.50	SI-20240118-042746-L	0	0
20240118	SI-20240118-L-E34	SI	L	SI-20240118-043282-L	REVERSAL-CONFIRMATION	NY	43282	1	807.50	875.00	0	0	807.50	SI-20240118-043282-L	0	0
20240118	SI-20240118-S-E37	SI	S	SI-20240118-044580-S	REVERSAL-CONFIRMATION	NY	44580	1	-830.00	262.50	0	0	-830.00	SI-20240118-044580-S	0	0
20240118	SI-20240118-S-E38	SI	S	SI-20240118-044893-S	REVERSAL-CONFIRMATION	NY	44893	1	-880.00	312.50	0	0	-880.00	SI-20240118-044893-S	0	0
20240118	SI-20240118-S-E39	SI	S	SI-20240118-045634-S	REVERSAL-CONFIRMATION	NY	45634	1	-930.00	375.00	1	0	-930.00	SI-20240118-045634-S	0	0
20240118	SI-20240118-L-E35	SI	L	SI-20240118-045989-L	REVERSAL-CONFIRMATION	NY	45989	3	-930.00	925.00	1	0	-930.00	SI-20240118-045989-L	0	0
20240118	SI-20240118-S-E40	SI	S	SI-20240118-046264-S	REVERSAL-CONFIRMATION	NY	46264	2	-930.00	337.50	1	0	-930.00	SI-20240118-046264-S	0	0
20240118	SI-20240118-L-E36	SI	L	SI-20240118-046748-L	REVERSAL-CONFIRMATION	NY	46748	5	795.00	887.50	0	0	795.00	SI-20240118-046748-L	0	0
20240118	SI-20240118-S-E41	SI	S	SI-20240118-047130-S	REVERSAL-CONFIRMATION	NY	47130	1	-717.50	150.00	0	0	-717.50	SI-20240118-047130-S	0	0
20240118	SI-20240118-L-E37	SI	L	SI-20240118-047222-L	REVERSAL-CONFIRMATION	NY	47222	1	-930.00	1037.50	1	0	-930.00	SI-20240118-047222-L	0	0
20240118	SI-20240118-S-E42	SI	S	SI-20240118-047495-S	REVERSAL-CONFIRMATION	NY	47495	2	-755.00	187.50	0	0	-755.00	SI-20240118-047495-S	0	0
20240118	SI-20240118-L-E38	SI	L	SI-20240118-048000-L	REVERSAL-CONFIRMATION	NY	48000	1	-930.00	1087.50	1	0	-930.00	SI-20240118-048000-L	0	0
20240118	SI-20240118-S-E43	SI	S	SI-20240118-048841-S	REVERSAL-CONFIRMATION	NY	48841	5	-780.00	75.00	0	0	-780.00	SI-20240118-048841-S	0	0
20240118	SI-20240118-L-E39	SI	L	SI-20240118-049244-L	REVERSAL-CONFIRMATION	NY	49244	3	-930.00	1025.00	1	0	-930.00	SI-20240118-049244-L	0	0
20240118	SI-20240118-S-E44	SI	S	SI-20240118-049547-S	REVERSAL-CONFIRMATION	NY	49547	1	-755.00	50.00	0	0	-755.00	SI-20240118-049547-S	0	0
20240118	SI-20240118-L-E40	SI	L	SI-20240118-049759-L	REVERSAL-CONFIRMATION	NY	49759	1	-930.00	1012.50	1	0	-930.00	SI-20240118-049759-L	0	0
20240118	SI-20240118-S-E45	SI	S	SI-20240118-050346-S	REVERSAL-CONFIRMATION	NY	50346	1	-780.00	25.00	0	0	-780.00	SI-20240118-050346-S	0	0
20240118	SI-20240118-S-E46	SI	S	SI-20240118-050645-S	REVERSAL-CONFIRMATION	NY	50645	2	-830.00	75.00	0	0	-830.00	SI-20240118-050645-S	0	0
20240118	SI-20240118-L-E41	SI	L	SI-20240118-050820-L	REVERSAL-CONFIRMATION	NY	50820	2	857.50	825.00	0	0	870.00	SI-20240118-050857-L	0	0
20240118	SI-20240118-S-E47	SI	S	SI-20240118-050921-S	REVERSAL-CONFIRMATION	NY	50921	2	-930.00	75.00	1	0	-930.00	SI-20240118-050921-S	0	0
20240118	SI-20240118-L-E42	SI	L	SI-20240118-051323-L	REVERSAL-CONFIRMATION	NY	51323	1	895.00	787.50	0	0	895.00	SI-20240118-051323-L	0	0
20240118	SI-20240118-S-E48	SI	S	SI-20240118-051374-S	REVERSAL-CONFIRMATION	NY	51374	1	-930.00	25.00	1	0	-930.00	SI-20240118-051374-S	0	0
20240118	SI-20240118-L-E43	SI	L	SI-20240118-052215-L	REVERSAL-CONFIRMATION	NY	52215	23	1470.00	175.00	0	1	1507.50	SI-20240118-052221-L	11	0
20240118	SI-20240118-S-E49	SI	S	SI-20240118-052215-S	NEWS-WINDOW	NY	52215	19	-930.00	425.00	1	0	-930.00	SI-20240118-052215-S	0	0
20240118	SI-20240118-S-E50	SI	S	SI-20240118-052820-S	RECLAIM	NY	52820	1	-930.00	300.00	1	0	-930.00	SI-20240118-052820-S	0	0
20240118	SI-20240118-L-E44	SI	L	SI-20240118-053269-L	REVERSAL-CONFIRMATION	NY	53269	10	1545.00	100.00	0	1	1545.00	SI-20240118-053269-L	6	0
20240118	SI-20240118-S-E51	SI	S	SI-20240118-053600-S	REVERSAL-CONFIRMATION	NY	53600	1	-930.00	0.00	1	0	-930.00	SI-20240118-053600-S	0	0
20240118	SI-20240118-S-E52	SI	S	SI-20240118-053777-S	REVERSAL-CONFIRMATION	NY	53777	7	-930.00	50.00	1	0	-930.00	SI-20240118-053777-S	0	0
20240118	SI-20240118-L-E45	SI	L	SI-20240118-054100-L	REVERSAL-CONFIRMATION	NY	54100	2	1470.00	175.00	0	1	1507.50	SI-20240118-054146-L	2	0
20240118	SI-20240118-S-E53	SI	S	SI-20240118-054311-S	REVERSAL-CONFIRMATION	NY	54311	2	-930.00	0.00	1	0	-930.00	SI-20240118-054311-S	0	0
20240118	SI-20240118-L-E46	SI	L	SI-20240118-054471-L	REVERSAL-CONFIRMATION	NY	54471	2	1520.00	100.00	0	1	1520.00	SI-20240118-054471-L	2	0
20240118	SI-20240118-S-E54	SI	S	SI-20240118-054588-S	REVERSAL-CONFIRMATION	NY	54588	2	-930.00	0.00	1	0	-930.00	SI-20240118-054588-S	0	0
20240118	SI-20240118-L-E47	SI	L	SI-20240118-054763-L	REVERSAL-CONFIRMATION	NY	54763	4	1220.00	400.00	0	0	1395.00	SI-20240118-054859-L	1	0
20240118	SI-20240118-S-E55	SI	S	SI-20240118-054903-S	REVERSAL-CONFIRMATION	NY	54903	6	-930.00	100.00	1	0	-930.00	SI-20240118-054903-S	0	0
20240118	SI-20240118-L-E48	SI	L	SI-20240118-055299-L	REVERSAL-CONFIRMATION	NY	55299	3	1457.50	162.50	0	1	1470.00	SI-20240118-055509-L	3	0
20240118	SI-20240118-S-E56	SI	S	SI-20240118-055622-S	REVERSAL-CONFIRMATION	NY	55622	2	-930.00	187.50	1	0	-930.00	SI-20240118-055622-S	0	0
20240118	SI-20240118-L-E49	SI	L	SI-20240118-055763-L	REVERSAL-CONFIRMATION	NY	55763	9	1420.00	200.00	0	1	1507.50	SI-20240118-056202-L	9	0
20240118	SI-20240118-S-E57	SI	S	SI-20240118-055820-S	OPEN-DYNAMICS	NY	55820	8	-930.00	225.00	1	0	-930.00	SI-20240118-055820-S	0	0
20240118	SI-20240118-S-E58	SI	S	SI-20240118-056261-S	REVERSAL-CONFIRMATION	NY	56261	3	-930.00	75.00	1	0	-930.00	SI-20240118-056261-S	0	0
20240118	SI-20240118-L-E50	SI	L	SI-20240118-056382-L	REVERSAL-CONFIRMATION	NY	56382	6	1495.00	125.00	0	1	1570.00	SI-20240118-056412-L	6	1
20240118	SI-20240118-S-E59	SI	S	SI-20240118-056515-S	REVERSAL-CONFIRMATION	NY	56515	7	-930.00	0.00	1	0	-930.00	SI-20240118-056515-S	0	0
20240118	SI-20240118-L-E51	SI	L	SI-20240118-056853-L	REVERSAL-CONFIRMATION	NY	56853	9	1145.00	300.00	0	0	1357.50	SI-20240118-057063-L	7	0
20240118	SI-20240118-S-E60	SI	S	SI-20240118-056964-S	REVERSAL-CONFIRMATION	NY	56964	9	-930.00	62.50	1	0	-930.00	SI-20240118-056964-S	0	0
20240118	SI-20240118-S-E61	SI	S	SI-20240118-057439-S	REVERSAL-CONFIRMATION	NY	57439	2	-930.00	37.50	1	0	-930.00	SI-20240118-057439-S	0	0
20240118	SI-20240118-S-E62	SI	S	SI-20240118-057747-S	NEWS-WINDOW	NY	57747	7	-930.00	75.00	1	0	-930.00	SI-20240118-057747-S	0	0
20240118	SI-20240118-L-E52	SI	L	SI-20240118-057923-L	NEWS-WINDOW	NY	57923	6	920.00	125.00	0	0	920.00	SI-20240118-057923-L	0	0
20240118	SI-20240118-S-E63	SI	S	SI-20240118-058205-S	NEWS-WINDOW	NY	58205	5	-930.00	0.00	1	0	-930.00	SI-20240118-058205-S	0	0
20240118	SI-20240118-L-E53	SI	L	SI-20240118-058521-L	REVERSAL-CONFIRMATION	NY	58521	2	945.00	12.50	0	0	945.00	SI-20240118-058521-L	0	0
20240118	SI-20240118-L-E54	SI	L	SI-20240118-058741-L	REVERSAL-CONFIRMATION	NY	58741	1	770.00	175.00	0	0	770.00	SI-20240118-058741-L	0	0
20240118	SI-20240118-S-E64	SI	S	SI-20240118-058974-S	REVERSAL-CONFIRMATION	NY	58974	2	-930.00	0.00	1	0	-930.00	SI-20240118-058974-S	0	0
20240118	SI-20240118-L-E55	SI	L	SI-20240118-059286-L	REVERSAL-CONFIRMATION	NY	59286	2	782.50	37.50	0	0	807.50	SI-20240118-059340-L	0	0
20240118	SI-20240118-S-E65	SI	S	SI-20240118-060141-S	REVERSAL-CONFIRMATION	NY	60141	11	-530.00	12.50	0	0	-530.00	SI-20240118-060141-S	0	0
20240118	SI-20240118-L-E56	SI	L	SI-20240118-060671-L	REVERSAL-CONFIRMATION	NY	60671	3	670.00	75.00	0	0	682.50	SI-20240118-060692-L	0	0
20240118	SI-20240118-S-E66	SI	S	SI-20240118-060827-S	REVERSAL-CONFIRMATION	NY	60827	1	-680.00	50.00	0	0	-680.00	SI-20240118-060827-S	0	0
20240118	SI-20240118-S-E67	SI	S	SI-20240118-061167-S	REVERSAL-CONFIRMATION	NY	61167	2	-742.50	25.00	0	0	-730.00	SI-20240118-061171-S	0	0
20240118	SI-20240118-L-E57	SI	L	SI-20240118-061500-L	REVERSAL-CONFIRMATION	NY	61500	2	670.00	75.00	0	0	670.00	SI-20240118-061500-L	0	0
20240118	SI-20240118-S-E68	SI	S	SI-20240118-061708-S	REVERSAL-CONFIRMATION	NY	61708	2	-780.00	12.50	0	0	-780.00	SI-20240118-061708-S	0	0
20240118	SI-20240118-L-E58	SI	L	SI-20240118-061864-L	REVERSAL-CONFIRMATION	NY	61864	3	570.00	87.50	0	0	570.00	SI-20240118-061864-L	0	0
20240118	SI-20240118-S-E69	SI	S	SI-20240118-062182-S	REVERSAL-CONFIRMATION	NY	62182	2	-642.50	287.50	0	0	-630.00	SI-20240118-062206-S	0	0
20240118	SI-20240118-L-E59	SI	L	SI-20240118-062588-L	REVERSAL-CONFIRMATION	NY	62588	2	470.00	187.50	0	0	520.00	SI-20240118-062700-L	0	0
20240118	SI-20240118-L-E60	SI	L	SI-20240118-062994-L	REVERSAL-CONFIRMATION	NY	62994	1	357.50	300.00	0	0	357.50	SI-20240118-062994-L	0	0
20240118	SI-20240118-S-E70	SI	S	SI-20240118-063192-S	REVERSAL-CONFIRMATION	NY	63192	2	-455.00	62.50	0	0	-405.00	SI-20240118-063339-S	0	0
20240118	SI-20240118-S-E71	SI	S	SI-20240118-063638-S	REVERSAL-CONFIRMATION	NY	63638	3	-580.00	75.00	0	0	-555.00	SI-20240118-063734-S	0	0
20240118	SI-20240118-S-E72	SI	S	SI-20240118-064172-S	REVERSAL-CONFIRMATION	NY	64172	1	-692.50	187.50	0	0	-692.50	SI-20240118-064172-S	0	0
20240118	SI-20240118-L-E61	SI	L	SI-20240118-064618-L	REVERSAL-CONFIRMATION	NY	64618	1	595.00	62.50	0	0	595.00	SI-20240118-064618-L	0	0
20240118	SI-20240118-L-E62	SI	L	SI-20240118-064929-L	REVERSAL-CONFIRMATION	NY	64929	2	557.50	100.00	0	0	557.50	SI-20240118-064929-L	0	0
20240118	SI-20240118-S-E73	SI	S	SI-20240118-065000-S	REVERSAL-CONFIRMATION	NY	65000	2	-630.00	50.00	0	0	-630.00	SI-20240118-065000-S	0	0
20240118	SI-20240118-L-E63	SI	L	SI-20240118-065772-L	REVERSAL-CONFIRMATION	NY	65772	2	545.00	62.50	0	0	570.00	SI-20240118-065902-L	0	0
20240118	SI-20240118-S-E74	SI	S	SI-20240118-066087-S	REVERSAL-CONFIRMATION	NY	66087	1	-605.00	0.00	0	0	-605.00	SI-20240118-066087-S	0	0
20240118	SI-20240118-L-E64	SI	L	SI-20240118-066399-L	REVERSAL-CONFIRMATION	NY	66399	1	545.00	25.00	0	0	545.00	SI-20240118-066399-L	0	0
20240118	SI-20240118-L-E65	SI	L	SI-20240118-067300-L	REVERSAL-CONFIRMATION	NY	67300	1	432.50	37.50	0	0	432.50	SI-20240118-067300-L	0	0
20240118	SI-20240118-L-E66	SI	L	SI-20240118-068416-L	REVERSAL-CONFIRMATION	NY	68416	1	370.00	100.00	0	0	370.00	SI-20240118-068416-L	0	0
20240118	SI-20240118-S-E75	SI	S	SI-20240118-068613-S	REVERSAL-CONFIRMATION	NY	68613	1	-380.00	25.00	0	0	-380.00	SI-20240118-068613-S	0	0
20240118	SI-20240118-L-E67	SI	L	SI-20240118-068711-L	REVERSAL-CONFIRMATION	NY	68711	1	320.00	150.00	0	0	320.00	SI-20240118-068711-L	0	0
20240118	SI-20240118-S-E76	SI	S	SI-20240118-069226-S	REVERSAL-CONFIRMATION	NY	69226	1	-430.00	0.00	0	0	-430.00	SI-20240118-069226-S	0	0
20240118	SI-20240118-S-E77	SI	S	SI-20240118-069659-S	REVERSAL-CONFIRMATION	NY	69659	1	-455.00	0.00	0	0	-455.00	SI-20240118-069659-S	0	0
20240118	SI-20240118-L-E68	SI	L	SI-20240118-069866-L	REVERSAL-CONFIRMATION	NY	69866	2	395.00	25.00	0	0	395.00	SI-20240118-069866-L	0	0
20240118	SI-20240118-S-E78	SI	S	SI-20240118-069960-S	REVERSAL-CONFIRMATION	NY	69960	3	-405.00	0.00	0	0	-405.00	SI-20240118-069960-S	0	0
20240118	SI-20240118-L-E69	SI	L	SI-20240118-070142-L	REVERSAL-CONFIRMATION	NY	70142	2	220.00	50.00	0	0	220.00	SI-20240118-070142-L	0	0
20240118	SI-20240118-S-E79	SI	S	SI-20240118-072285-S	REVERSAL-CONFIRMATION	NY	72285	3	-155.00	62.50	0	0	-105.00	SI-20240118-072388-S	0	0
20240118	SI-20240118-S-E80	SI	S	SI-20240118-073386-S	REVERSAL-CONFIRMATION	NY	73386	1	-230.00	0.00	0	0	-230.00	SI-20240118-073386-S	0	0
20240118	SI-20240118-L-E70	SI	L	SI-20240118-073569-L	REVERSAL-CONFIRMATION	NY	73569	1	95.00	75.00	0	0	95.00	SI-20240118-073569-L	0	0
20240118	SI-20240118-L-E71	SI	L	SI-20240118-073984-L	REVERSAL-CONFIRMATION	NY	73984	1	82.50	87.50	0	0	82.50	SI-20240118-073984-L	0	0
20240118	SI-20240118-S-E81	SI	S	SI-20240118-074435-S	REVERSAL-CONFIRMATION	NY	74435	1	-180.00	25.00	0	0	-180.00	SI-20240118-074435-S	0	0
20240118	SI-20240118-L-E72	SI	L	SI-20240118-076283-L	REVERSAL-CONFIRMATION	NY	76283	1	95.00	12.50	0	0	95.00	SI-20240118-076283-L	0	0
20240118	SI-20240118-L-E73	SI	L	SI-20240118-077541-L	REVERSAL-CONFIRMATION	NY	77541	1	-17.50	87.50	0	0	-17.50	SI-20240118-077541-L	0	0
20240118	SI-20240118-S-E82	SI	S	SI-20240118-078582-S	REVERSAL-CONFIRMATION	NY	78582	1	-67.50	25.00	0	0	-67.50	SI-20240118-078582-S	0	0
20240118	SI-20240118-L-E74	SI	L	SI-20240118-081195-L	OPEN-DYNAMICS	TOKYO	81195	2	-92.50	12.50	0	0	-92.50	SI-20240118-081195-L	0	0
20240320	HG-20240320-S-E01	HG	S	HG-20240320-000480-S	REVERSAL-CONFIRMATION	TOKYO	480	1	-67.50	550.00	0	0	-67.50	HG-20240320-000480-S	0	0
20240320	HG-20240320-S-E02	HG	S	HG-20240320-007080-S	REVERSAL-CONFIRMATION	TOKYO	7080	1	-136.25	618.75	0	0	-136.25	HG-20240320-007080-S	0	0
20240320	HG-20240320-S-E03	HG	S	HG-20240320-007684-S	REVERSAL-CONFIRMATION	TOKYO	7684	1	-167.50	650.00	0	0	-167.50	HG-20240320-007684-S	0	0
20240320	HG-20240320-S-E04	HG	S	HG-20240320-008583-S	REVERSAL-CONFIRMATION	TOKYO	8583	1	-230.00	712.50	0	0	-230.00	HG-20240320-008583-S	0	0
20240320	HG-20240320-L-E01	HG	L	HG-20240320-009348-L	REVERSAL-CONFIRMATION	TOKYO	9348	1	163.75	831.25	0	0	163.75	HG-20240320-009348-L	0	0
20240320	HG-20240320-L-E02	HG	L	HG-20240320-009714-L	REVERSAL-CONFIRMATION	TOKYO	9714	1	151.25	843.75	0	0	151.25	HG-20240320-009714-L	0	0
20240320	HG-20240320-S-E05	HG	S	HG-20240320-009995-S	REVERSAL-CONFIRMATION	TOKYO	9995	1	-205.00	687.50	0	0	-205.00	HG-20240320-009995-S	0	0
20240320	HG-20240320-L-E03	HG	L	HG-20240320-010318-L	REVERSAL-CONFIRMATION	TOKYO	10318	1	145.00	850.00	0	0	145.00	HG-20240320-010318-L	0	0
20240320	HG-20240320-L-E04	HG	L	HG-20240320-010599-L	REVERSAL-CONFIRMATION	TOKYO	10599	1	120.00	875.00	0	0	120.00	HG-20240320-010599-L	0	0
20240320	HG-20240320-L-E05	HG	L	HG-20240320-010957-L	REVERSAL-CONFIRMATION	TOKYO	10957	1	145.00	850.00	0	0	145.00	HG-20240320-010957-L	0	0
20240320	HG-20240320-S-E06	HG	S	HG-20240320-010985-S	REVERSAL-CONFIRMATION	TOKYO	10985	2	-167.50	650.00	0	0	-80.00	HG-20240320-011045-S	0	0
20240320	HG-20240320-L-E06	HG	L	HG-20240320-011161-L	REVERSAL-CONFIRMATION	TOKYO	11161	2	32.50	962.50	1	0	70.00	HG-20240320-011265-L	0	0
20240320	HG-20240320-S-E07	HG	S	HG-20240320-011403-S	REVERSAL-CONFIRMATION	TOKYO	11403	2	-161.25	643.75	0	0	-117.50	HG-20240320-011516-S	0	0
20240320	HG-20240320-L-E07	HG	L	HG-20240320-011625-L	REVERSAL-CONFIRMATION	TOKYO	11625	1	57.50	937.50	1	0	57.50	HG-20240320-011625-L	0	0
20240320	HG-20240320-L-E08	HG	L	HG-20240320-011793-L	REVERSAL-CONFIRMATION	TOKYO	11793	1	20.00	975.00	1	0	20.00	HG-20240320-011793-L	0	0
20240320	HG-20240320-S-E08	HG	S	HG-20240320-012156-S	REVERSAL-CONFIRMATION	TOKYO	12156	1	-67.50	550.00	0	0	-67.50	HG-20240320-012156-S	0	0
20240320	HG-20240320-L-E09	HG	L	HG-20240320-012828-L	REVERSAL-CONFIRMATION	TOKYO	12828	1	45.00	950.00	1	0	45.00	HG-20240320-012828-L	0	0
20240320	HG-20240320-S-E09	HG	S	HG-20240320-012942-S	REVERSAL-CONFIRMATION	TOKYO	12942	2	-117.50	600.00	0	0	-117.50	HG-20240320-012942-S	0	0
20240320	HG-20240320-L-E10	HG	L	HG-20240320-013136-L	REVERSAL-CONFIRMATION	TOKYO	13136	1	45.00	950.00	1	0	45.00	HG-20240320-013136-L	0	0
20240320	HG-20240320-L-E11	HG	L	HG-20240320-013564-L	REVERSAL-CONFIRMATION	TOKYO	13564	1	-5.00	1000.00	1	0	-5.00	HG-20240320-013564-L	0	0
20240320	HG-20240320-S-E10	HG	S	HG-20240320-014602-S	REVERSAL-CONFIRMATION	TOKYO	14602	1	20.00	462.50	0	0	20.00	HG-20240320-014602-S	0	0
20240320	HG-20240320-L-E12	HG	L	HG-20240320-014664-L	REVERSAL-CONFIRMATION	TOKYO	14664	1	-36.25	1031.25	1	0	-36.25	HG-20240320-014664-L	0	0
20240320	HG-20240320-S-E11	HG	S	HG-20240320-014759-S	REVERSAL-CONFIRMATION	TOKYO	14759	2	51.25	431.25	0	0	82.50	HG-20240320-014775-S	0	0
20240320	HG-20240320-L-E13	HG	L	HG-20240320-014872-L	REVERSAL-CONFIRMATION	TOKYO	14872	2	-167.50	1162.50	1	0	-167.50	HG-20240320-014872-L	0	0
20240320	HG-20240320-S-E12	HG	S	HG-20240320-015313-S	REVERSAL-CONFIRMATION	TOKYO	15313	3	157.50	325.00	0	0	157.50	HG-20240320-015313-S	0	0
20240320	HG-20240320-S-E13	HG	S	HG-20240320-015548-S	REVERSAL-CONFIRMATION	TOKYO	15548	1	107.50	375.00	0	0	107.50	HG-20240320-015548-S	0	0
20240320	HG-20240320-L-E14	HG	L	HG-20240320-016324-L	REVERSAL-CONFIRMATION	TOKYO	16324	2	-248.75	1243.75	1	0	-248.75	HG-20240320-016324-L	0	0
20240320	HG-20240320-L-E15	HG	L	HG-20240320-016504-L	REVERSAL-CONFIRMATION	TOKYO	16504	1	-230.00	1225.00	1	0	-230.00	HG-20240320-016504-L	0	0
20240320	HG-20240320-S-E14	HG	S	HG-20240320-016618-S	REVERSAL-CONFIRMATION	TOKYO	16618	1	213.75	268.75	0	0	213.75	HG-20240320-016618-S	0	0
20240320	HG-20240320-L-E16	HG	L	HG-20240320-016646-L	REVERSAL-CONFIRMATION	TOKYO	16646	1	-267.50	1262.50	1	0	-267.50	HG-20240320-016646-L	0	0
20240320	HG-20240320-S-E15	HG	S	HG-20240320-017280-S	REVERSAL-CONFIRMATION	TOKYO	17280	3	220.00	262.50	0	0	220.00	HG-20240320-017280-S	0	0
20240320	HG-20240320-L-E17	HG	L	HG-20240320-017603-L	REVERSAL-CONFIRMATION	TOKYO	17603	1	-280.00	1275.00	1	0	-280.00	HG-20240320-017603-L	0	0
20240320	HG-20240320-L-E18	HG	L	HG-20240320-017795-L	REVERSAL-CONFIRMATION	TOKYO	17795	1	-342.50	1337.50	1	0	-342.50	HG-20240320-017795-L	0	0
20240320	HG-20240320-S-E16	HG	S	HG-20240320-018256-S	REVERSAL-CONFIRMATION	TOKYO	18256	2	245.00	237.50	0	0	295.00	HG-20240320-018367-S	0	0
20240320	HG-20240320-L-E19	HG	L	HG-20240320-018788-L	REVERSAL-CONFIRMATION	TOKYO	18788	2	-373.75	1368.75	1	0	-367.50	HG-20240320-018810-L	0	0
20240320	HG-20240320-S-E17	HG	S	HG-20240320-019056-S	REVERSAL-CONFIRMATION	TOKYO	19056	1	270.00	212.50	0	0	270.00	HG-20240320-019056-S	0	0
