# PORT_HL_CENSUS_SPEC.md PORT_HL_CENSUS_SPEC §2-§4 (H/L prediction census) (c) calibration (hl_spec_sha16=ff35394b9f87b891, m1_spec_sha16=62ce5c5edb7857cc)
# params_hash=d11a0a8c9f71645d7ffaa741b2d96bf1e1b8df2dd2f7caf234f01cea3bcd3d36
asset	family	target	side	q	era	n	coverage	nominal	abs_err
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.50	2021	218	0.472477	0.500000	0.027523
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.50	2022	258	0.418605	0.500000	0.081395
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.50	2023	258	0.468992	0.500000	0.031008
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.50	2024	259	0.494208	0.500000	0.005792
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.50	2025	258	0.500000	0.500000	0.000000
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.50	FIT_2021_2024	993	0.463243	0.500000	0.036757
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.50	GATE_2025	258	0.500000	0.500000	0.000000
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.50	2021	218	0.490826	0.500000	0.009174
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.50	2022	258	0.395349	0.500000	0.104651
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.50	2023	258	0.476744	0.500000	0.023256
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.50	2024	259	0.490347	0.500000	0.009653
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.50	2025	258	0.527132	0.500000	0.027132
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.50	FIT_2021_2024	993	0.462236	0.500000	0.037764
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.50	GATE_2025	258	0.527132	0.500000	0.027132
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.75	2021	218	0.724771	0.750000	0.025229
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.75	2022	258	0.643411	0.750000	0.106589
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.75	2023	258	0.689922	0.750000	0.060078
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.75	2024	259	0.760618	0.750000	0.010618
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.75	2025	258	0.724806	0.750000	0.025194
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.75	FIT_2021_2024	993	0.703927	0.750000	0.046073
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.75	GATE_2025	258	0.724806	0.750000	0.025194
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.75	2021	218	0.770642	0.750000	0.020642
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.75	2022	258	0.635659	0.750000	0.114341
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.75	2023	258	0.744186	0.750000	0.005814
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.75	2024	259	0.722008	0.750000	0.027992
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.75	2025	258	0.740310	0.750000	0.009690
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.75	FIT_2021_2024	993	0.716012	0.750000	0.033988
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.75	GATE_2025	258	0.740310	0.750000	0.009690
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.90	2021	218	0.894495	0.900000	0.005505
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.90	2022	258	0.810078	0.900000	0.089922
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.90	2023	258	0.868217	0.900000	0.031783
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.90	2024	259	0.899614	0.900000	0.000386
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.90	2025	258	0.875969	0.900000	0.024031
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.90	FIT_2021_2024	993	0.867069	0.900000	0.032931
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.90	GATE_2025	258	0.875969	0.900000	0.024031
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.90	2021	218	0.889908	0.900000	0.010092
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.90	2022	258	0.848837	0.900000	0.051163
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.90	2023	258	0.883721	0.900000	0.016279
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.90	2024	259	0.895753	0.900000	0.004247
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.90	2025	258	0.891473	0.900000	0.008527
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.90	FIT_2021_2024	993	0.879154	0.900000	0.020846
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.90	GATE_2025	258	0.891473	0.900000	0.008527
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.95	2021	218	0.954128	0.950000	0.004128
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.95	2022	258	0.883721	0.950000	0.066279
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.95	2023	258	0.914729	0.950000	0.035271
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.95	2024	259	0.942085	0.950000	0.007915
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.95	2025	258	0.945736	0.950000	0.004264
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.95	FIT_2021_2024	993	0.922457	0.950000	0.027543
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	UP	0.95	GATE_2025	258	0.945736	0.950000	0.004264
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.95	2021	218	0.935780	0.950000	0.014220
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.95	2022	258	0.926357	0.950000	0.023643
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.95	2023	258	0.926357	0.950000	0.023643
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.95	2024	259	0.934363	0.950000	0.015637
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.95	2025	258	0.945736	0.950000	0.004264
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.95	FIT_2021_2024	993	0.930514	0.950000	0.019486
NKD	P1_SIDE_POPEN	PHASE_HL|TOKYO	DN	0.95	GATE_2025	258	0.945736	0.950000	0.004264
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.50	2021	218	0.490826	0.500000	0.009174
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.50	2022	258	0.263566	0.500000	0.236434
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.50	2023	258	0.507752	0.500000	0.007752
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.50	2024	259	0.490347	0.500000	0.009653
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.50	2025	257	0.521401	0.500000	0.021401
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.50	FIT_2021_2024	993	0.436052	0.500000	0.063948
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.50	GATE_2025	257	0.521401	0.500000	0.021401
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.50	2021	218	0.486239	0.500000	0.013761
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.50	2022	258	0.271318	0.500000	0.228682
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.50	2023	258	0.496124	0.500000	0.003876
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.50	2024	259	0.525097	0.500000	0.025097
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.50	2025	257	0.474708	0.500000	0.025292
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.50	FIT_2021_2024	993	0.443102	0.500000	0.056898
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.50	GATE_2025	257	0.474708	0.500000	0.025292
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.75	2021	218	0.711009	0.750000	0.038991
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.75	2022	258	0.534884	0.750000	0.215116
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.75	2023	258	0.751938	0.750000	0.001938
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.75	2024	259	0.718147	0.750000	0.031853
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.75	2025	257	0.770428	0.750000	0.020428
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.75	FIT_2021_2024	993	0.677744	0.750000	0.072256
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.75	GATE_2025	257	0.770428	0.750000	0.020428
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.75	2021	218	0.724771	0.750000	0.025229
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.75	2022	258	0.507752	0.750000	0.242248
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.75	2023	258	0.751938	0.750000	0.001938
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.75	2024	259	0.737452	0.750000	0.012548
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.75	2025	257	0.750973	0.750000	0.000973
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.75	FIT_2021_2024	993	0.678751	0.750000	0.071249
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.75	GATE_2025	257	0.750973	0.750000	0.000973
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.90	2021	218	0.894495	0.900000	0.005505
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.90	2022	258	0.717054	0.900000	0.182946
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.90	2023	258	0.906977	0.900000	0.006977
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.90	2024	259	0.864865	0.900000	0.035135
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.90	2025	257	0.922179	0.900000	0.022179
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.90	FIT_2021_2024	993	0.843907	0.900000	0.056093
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.90	GATE_2025	257	0.922179	0.900000	0.022179
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.90	2021	218	0.885321	0.900000	0.014679
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.90	2022	258	0.728682	0.900000	0.171318
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.90	2023	258	0.887597	0.900000	0.012403
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.90	2024	259	0.876448	0.900000	0.023552
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.90	2025	257	0.914397	0.900000	0.014397
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.90	FIT_2021_2024	993	0.842900	0.900000	0.057100
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.90	GATE_2025	257	0.914397	0.900000	0.014397
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.95	2021	218	0.944954	0.950000	0.005046
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.95	2022	258	0.864341	0.950000	0.085659
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.95	2023	258	0.953488	0.950000	0.003488
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.95	2024	259	0.918919	0.950000	0.031081
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.95	2025	257	0.957198	0.950000	0.007198
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.95	FIT_2021_2024	993	0.919436	0.950000	0.030564
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	UP	0.95	GATE_2025	257	0.957198	0.950000	0.007198
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.95	2021	218	0.922018	0.950000	0.027982
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.95	2022	258	0.860465	0.950000	0.089535
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.95	2023	258	0.945736	0.950000	0.004264
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.95	2024	259	0.922780	0.950000	0.027220
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.95	2025	257	0.953307	0.950000	0.003307
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.95	FIT_2021_2024	993	0.912387	0.950000	0.037613
NKD	P1_SIDE_POPEN	PHASE_HL|LONDON	DN	0.95	GATE_2025	257	0.953307	0.950000	0.003307
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.50	2021	218	0.500000	0.500000	0.000000
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.50	2022	258	0.344961	0.500000	0.155039
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.50	2023	258	0.480620	0.500000	0.019380
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.50	2024	259	0.525097	0.500000	0.025097
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.50	2025	258	0.507752	0.500000	0.007752
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.50	FIT_2021_2024	993	0.461229	0.500000	0.038771
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.50	GATE_2025	258	0.507752	0.500000	0.007752
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.50	2021	218	0.477064	0.500000	0.022936
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.50	2022	258	0.341085	0.500000	0.158915
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.50	2023	258	0.515504	0.500000	0.015504
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.50	2024	259	0.494208	0.500000	0.005792
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.50	2025	258	0.503876	0.500000	0.003876
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.50	FIT_2021_2024	993	0.456193	0.500000	0.043807
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.50	GATE_2025	258	0.503876	0.500000	0.003876
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.75	2021	218	0.720183	0.750000	0.029817
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.75	2022	258	0.573643	0.750000	0.176357
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.75	2023	258	0.732558	0.750000	0.017442
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.75	2024	259	0.745174	0.750000	0.004826
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.75	2025	258	0.748062	0.750000	0.001938
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.75	FIT_2021_2024	993	0.691843	0.750000	0.058157
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.75	GATE_2025	258	0.748062	0.750000	0.001938
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.75	2021	218	0.724771	0.750000	0.025229
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.75	2022	258	0.569767	0.750000	0.180233
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.75	2023	258	0.736434	0.750000	0.013566
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.75	2024	259	0.725869	0.750000	0.024131
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.75	2025	258	0.759690	0.750000	0.009690
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.75	FIT_2021_2024	993	0.687815	0.750000	0.062185
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.75	GATE_2025	258	0.759690	0.750000	0.009690
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.90	2021	218	0.885321	0.900000	0.014679
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.90	2022	258	0.748062	0.900000	0.151938
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.90	2023	258	0.903101	0.900000	0.003101
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.90	2024	259	0.884170	0.900000	0.015830
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.90	2025	258	0.899225	0.900000	0.000775
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.90	FIT_2021_2024	993	0.853978	0.900000	0.046022
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.90	GATE_2025	258	0.899225	0.900000	0.000775
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.90	2021	218	0.889908	0.900000	0.010092
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.90	2022	258	0.786822	0.900000	0.113178
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.90	2023	258	0.914729	0.900000	0.014729
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.90	2024	259	0.888031	0.900000	0.011969
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.90	2025	258	0.910853	0.900000	0.010853
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.90	FIT_2021_2024	993	0.869084	0.900000	0.030916
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.90	GATE_2025	258	0.910853	0.900000	0.010853
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.95	2021	218	0.958716	0.950000	0.008716
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.95	2022	258	0.825581	0.950000	0.124419
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.95	2023	258	0.945736	0.950000	0.004264
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.95	2024	259	0.949807	0.950000	0.000193
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.95	2025	258	0.953488	0.950000	0.003488
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.95	FIT_2021_2024	993	0.918429	0.950000	0.031571
NKD	P1_SIDE_POPEN	PHASE_HL|NY	UP	0.95	GATE_2025	258	0.953488	0.950000	0.003488
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.95	2021	218	0.954128	0.950000	0.004128
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.95	2022	258	0.879845	0.950000	0.070155
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.95	2023	258	0.941860	0.950000	0.008140
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.95	2024	259	0.918919	0.950000	0.031081
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.95	2025	258	0.961240	0.950000	0.011240
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.95	FIT_2021_2024	993	0.922457	0.950000	0.027543
NKD	P1_SIDE_POPEN	PHASE_HL|NY	DN	0.95	GATE_2025	258	0.961240	0.950000	0.011240
NKD	P2_OLS	SESSION_HL	UP	0.50	2022	237	0.497890	0.500000	0.002110
NKD	P2_OLS	SESSION_HL	UP	0.50	2023	258	0.492248	0.500000	0.007752
NKD	P2_OLS	SESSION_HL	UP	0.50	2024	259	0.490347	0.500000	0.009653
NKD	P2_OLS	SESSION_HL	UP	0.50	2025	258	0.523256	0.500000	0.023256
NKD	P2_OLS	SESSION_HL	UP	0.50	FIT_2021_2024	754	0.493369	0.500000	0.006631
NKD	P2_OLS	SESSION_HL	UP	0.50	GATE_2025	258	0.523256	0.500000	0.023256
NKD	P2_OLS	SESSION_HL	DN	0.50	2022	237	0.502110	0.500000	0.002110
NKD	P2_OLS	SESSION_HL	DN	0.50	2023	258	0.507752	0.500000	0.007752
NKD	P2_OLS	SESSION_HL	DN	0.50	2024	259	0.509653	0.500000	0.009653
NKD	P2_OLS	SESSION_HL	DN	0.50	2025	258	0.476744	0.500000	0.023256
NKD	P2_OLS	SESSION_HL	DN	0.50	FIT_2021_2024	754	0.506631	0.500000	0.006631
NKD	P2_OLS	SESSION_HL	DN	0.50	GATE_2025	258	0.476744	0.500000	0.023256
NKD	P2_LOGIT	SESSION_HL	UP	0.50	2022	237	0.489451	0.500000	0.010549
NKD	P2_LOGIT	SESSION_HL	UP	0.50	2023	258	0.484496	0.500000	0.015504
NKD	P2_LOGIT	SESSION_HL	UP	0.50	2024	259	0.498069	0.500000	0.001931
NKD	P2_LOGIT	SESSION_HL	UP	0.50	2025	258	0.523256	0.500000	0.023256
NKD	P2_LOGIT	SESSION_HL	UP	0.50	FIT_2021_2024	754	0.490716	0.500000	0.009284
NKD	P2_LOGIT	SESSION_HL	UP	0.50	GATE_2025	258	0.523256	0.500000	0.023256
NKD	P2_LOGIT	SESSION_HL	DN	0.50	2022	237	0.510549	0.500000	0.010549
NKD	P2_LOGIT	SESSION_HL	DN	0.50	2023	258	0.515504	0.500000	0.015504
NKD	P2_LOGIT	SESSION_HL	DN	0.50	2024	259	0.501931	0.500000	0.001931
NKD	P2_LOGIT	SESSION_HL	DN	0.50	2025	258	0.476744	0.500000	0.023256
NKD	P2_LOGIT	SESSION_HL	DN	0.50	FIT_2021_2024	754	0.509284	0.500000	0.009284
NKD	P2_LOGIT	SESSION_HL	DN	0.50	GATE_2025	258	0.476744	0.500000	0.023256
NKD	P2_UNCOND	SESSION_HL	UP	0.50	2022	237	0.497890	0.500000	0.002110
NKD	P2_UNCOND	SESSION_HL	UP	0.50	2023	258	0.500000	0.500000	0.000000
NKD	P2_UNCOND	SESSION_HL	UP	0.50	2024	259	0.490347	0.500000	0.009653
NKD	P2_UNCOND	SESSION_HL	UP	0.50	2025	258	0.515504	0.500000	0.015504
NKD	P2_UNCOND	SESSION_HL	UP	0.50	FIT_2021_2024	754	0.496021	0.500000	0.003979
NKD	P2_UNCOND	SESSION_HL	UP	0.50	GATE_2025	258	0.515504	0.500000	0.015504
NKD	P2_UNCOND	SESSION_HL	DN	0.50	2022	237	0.502110	0.500000	0.002110
NKD	P2_UNCOND	SESSION_HL	DN	0.50	2023	258	0.500000	0.500000	0.000000
NKD	P2_UNCOND	SESSION_HL	DN	0.50	2024	259	0.509653	0.500000	0.009653
NKD	P2_UNCOND	SESSION_HL	DN	0.50	2025	258	0.484496	0.500000	0.015504
NKD	P2_UNCOND	SESSION_HL	DN	0.50	FIT_2021_2024	754	0.503979	0.500000	0.003979
NKD	P2_UNCOND	SESSION_HL	DN	0.50	GATE_2025	258	0.484496	0.500000	0.015504
